settlementDate,settlementPeriod,side,stack_rank,id,resolved_bmu_id,disbsad_service,disbsad_partyId,disbsad_assetId,disbsad_cost,disbsad_volume,disbsad_implied_price,finalPrice,volume
2026-01-06,26,offer,42,35,I_IBG-EZCO1,Energy,ENZEE Commodities A/S,IBG-EZCO1,2259.04,3.5,645.4399999999999,645.44,3.5
2026-01-06,26,offer,43,14,I_IBG-DSKC1,Energy,Danske Commodities A/S,IBG-DSKC1,33265.0,50.0,665.3,665.3,50.0
2026-01-06,26,offer,44,19,I_IBG-ELEE1,Energy,Electrabel SA,IBG-ELEE1,8500.0,12.5,680.0,680.0,12.5
2026-01-06,26,offer,45,20,I_ING-ATLS1,Energy,Atlas Energy Designated Activity Company,ING-ATLS1,10411.2,15.0,694.08,694.08,15.0
2026-01-06,26,offer,46,15,I_IBG-DSKC1,Energy,Danske Commodities A/S,IBG-DSKC1,35494.0,50.0,709.88,709.88,50.0
2026-01-06,26,offer,47,16,I_IVG-OUTL1,Energy,Outlook Energy Ltd,IVG-OUTL1,28362.18,39.5,718.0298734177215,718.0298734177215,39.5
2026-01-06,26,offer,48,21,I_IBG-EZCO1,Energy,ENZEE Commodities A/S,IBG-EZCO1,2882.2,4.0,720.55,720.55,4.0
2026-01-06,26,offer,49,36,I_ING-NEAS1,Energy,Centrica Energy Trading A/S,ING-NEAS1,9198.75,12.5,735.9,735.9,12.5
2026-01-06,26,offer,50,5,I_IVG-NTPL1,Energy,Northpool B.V.,IVG-NTPL1,37238.0,50.0,744.76,744.76,50.0
2026-01-06,26,offer,51,6,I_IBG-DSKC1,Energy,Danske Commodities A/S,IBG-DSKC1,37723.5,50.0,754.47,754.47,50.0
2026-01-06,26,offer,52,41,I_ING-MFTE1,Energy,MFT Energy A/S,ING-MFTE1,19451.25,25.0,778.05,778.05,25.0
2026-01-06,26,offer,53,23,I_IBG-INCM1,Energy,In Commodities A/S,IBG-INCM1,5835.83,7.5,778.1106666666667,778.1106666666667,7.5
2026-01-06,27,offer,12,55,I_IVG-OUTL1,Energy,Outlook Energy Ltd,IVG-OUTL1,24233.4,60.0,403.89000000000004,403.89,60.0
2026-01-06,27,offer,13,33,I_IVG-NEAS1,Energy,Centrica Energy Trading A/S,IVG-NEAS1,10589.0,25.0,423.56,423.56,25.0
2026-01-06,27,offer,14,56,I_IVG-OUTL1,Energy,Outlook Energy Ltd,IVG-OUTL1,25849.2,60.0,430.82,430.82,60.0
2026-01-06,27,offer,15,14,I_IVG-NITR1,Energy,Nitor Energy A/S,IVG-NITR1,8731.91,19.5,447.7902564102564,447.7902564102564,19.5
2026-01-06,27,offer,16,25,I_IVG-ATLS1,Energy,Atlas Energy Designated Activity Company,IVG-ATLS1,10827.6,24.0,451.15000000000003,451.15,24.0
2026-01-06,27,offer,17,43,I_IVG-OUTL1,Energy,Outlook Energy Ltd,IVG-OUTL1,27465.0,60.0,457.75,457.75,60.0
2026-01-06,27,offer,18,6,I_IBG-EZCO1,Energy,ENZEE Commodities A/S,IBG-EZCO1,4650.0,10.0,465.0,465.0,10.0
2026-01-06,27,offer,19,1,I_IVG-NEAS1,Energy,Centrica Energy Trading A/S,IVG-NEAS1,11673.5,25.0,466.94,466.94,25.0
2026-01-06,27,offer,20,2,I_IVG-NITR1,Energy,Nitor Energy A/S,IVG-NITR1,9345.18,19.5,479.24,479.24,19.5
2026-01-06,27,offer,21,51,I_IBG-DSKC1,Energy,Danske Commodities A/S,IBG-DSKC1,9739.6,20.0,486.98,486.98,20.0
2026-01-06,27,offer,22,57,I_IVG-OUTL1,Energy,Outlook Energy Ltd,IVG-OUTL1,20239.65,41.0,493.65000000000003,493.65,41.0
2026-01-06,27,offer,23,15,I_ING-NITR1,Energy,Nitor Energy A/S,ING-NITR1,6179.0,12.5,494.32,494.32,12.5
2026-01-06,27,offer,24,7,I_ING-DSKC1,Energy,Danske Commodities A/S,ING-DSKC1,6190.0,12.5,495.2,495.2,12.5
2026-01-06,27,offer,25,58,I_IBG-EZCO1,Energy,ENZEE Commodities A/S,IBG-EZCO1,5001.1,10.0,500.11,500.11,10.0
2026-01-06,27,offer,26,26,I_IVG-NITR1,Energy,Nitor Energy A/S,IVG-NITR1,9958.46,19.5,510.6902564102564,510.69025641025644,19.5
2026-01-06,27,offer,27,8,I_ING-DSKC1,Energy,Danske Commodities A/S,ING-DSKC1,6522.25,12.5,521.78,521.78,12.5
2026-01-06,27,offer,28,16,I_IBG-DARE1,Energy,Dare Power Ltd,IBG-DARE1,1312.5,2.5,525.0,525.0,2.5
2026-01-06,27,offer,29,17,I_IBG-DSKC1,Energy,Danske Commodities A/S,IBG-DSKC1,10631.2,20.0,531.5600000000001,531.56,20.0
2026-01-06,27,offer,30,44,I_IBG-EZCO1,Energy,ENZEE Commodities A/S,IBG-EZCO1,4014.15,7.5,535.22,535.22,7.5
2026-01-06,27,offer,31,9,I_ING-NITR1,Energy,Nitor Energy A/S,ING-NITR1,6725.38,12.5,538.0304,538.0304,12.5
2026-01-06,27,offer,32,10,I_IVG-DSKC1,Energy,Danske Commodities A/S,IVG-DSKC1,6735.88,12.5,538.8704,538.8704,12.5
2026-01-06,27,offer,33,34,I_IVG-NITR1,Energy,Nitor Energy A/S,IVG-NITR1,10571.73,19.5,542.14,542.14,19.5
2026-01-06,27,offer,34,18,I_ING-DSKC1,Energy,Danske Commodities A/S,ING-DSKC1,13709.25,25.0,548.37,548.37,25.0
2026-01-06,27,offer,35,19,I_IBG-DARE1,Energy,Dare Power Ltd,IBG-DARE1,2745.0,5.0,549.0,549.0,5.0
2026-01-06,27,offer,36,35,I_IBG-QUEN1,Energy,QUENT ApS,IBG-QUEN1,2825.0,5.0,565.0,565.0,5.0
2026-01-06,27,offer,37,59,I_IVG-OUTL1,Energy,Outlook Energy Ltd,IVG-OUTL1,23183.45,41.0,565.45,565.45,41.0
2026-01-06,27,offer,38,36,I_IVG-NITR1,Energy,Nitor Energy A/S,IVG-NITR1,10037.83,17.5,573.5902857142858,573.5902857142858,17.5
2026-01-06,27,offer,39,37,I_ING-DSKC1,Energy,Danske Commodities A/S,ING-DSKC1,21560.63,37.5,574.9501333333334,574.9501333333334,37.5
2026-01-06,27,offer,40,20,I_IBG-DSKC1,Energy,Danske Commodities A/S,IBG-DSKC1,17284.2,30.0,576.14,576.14,30.0
2026-01-06,27,offer,41,21,I_IBG-EZCO1,Energy,ENZEE Commodities A/S,IBG-EZCO1,4352.48,7.5,580.3306666666666,580.3306666666666,7.5
2026-01-06,27,offer,42,60,I_ING-NITR1,Energy,Nitor Energy A/S,ING-NITR1,7271.88,12.5,581.7504,581.7504,12.5
2026-01-06,27,offer,43,27,I_IVG-NEAS1,Energy,Centrica Energy Trading A/S,IVG-NEAS1,7463.5,12.5,597.08,597.08,12.5
2026-01-06,27,offer,44,11,I_IBG-DARE1,Energy,Dare Power Ltd,IBG-DARE1,2995.0,5.0,599.0,599.0,5.0
2026-01-06,27,offer,45,28,I_ING-DSKC1,Energy,Danske Commodities A/S,ING-DSKC1,6616.94,11.0,601.54,601.54,11.0
2026-01-06,27,offer,46,52,I_IBG-DSKC1,Energy,Danske Commodities A/S,IBG-DSKC1,24828.8,40.0,620.72,620.72,40.0
2026-01-06,27,offer,47,53,I_ING-NITR1,Energy,Nitor Energy A/S,ING-NITR1,7192.79,11.5,625.46,625.46,11.5
2026-01-06,27,offer,48,29,I_IVG-DSKC1,Energy,Danske Commodities A/S,IVG-DSKC1,15716.0,25.0,628.64,628.64,25.0
2026-01-06,27,offer,49,12,I_IBG-EZCO1,Energy,ENZEE Commodities A/S,IBG-EZCO1,1906.32,3.0,635.4399999999999,635.44,3.0
2026-01-06,27,offer,50,38,I_ING-ATLS1,Energy,Atlas Energy Designated Activity Company,ING-ATLS1,11387.25,17.5,650.7,650.7,17.5
2026-01-06,27,offer,51,30,I_ING-PWMR1,Energy,PowerMart ApS,ING-PWMR1,16375.0,25.0,655.0,655.0,25.0
2026-01-06,27,offer,52,61,I_IBG-DSKC1,Energy,Danske Commodities A/S,IBG-DSKC1,33265.0,50.0,665.3,665.3,50.0
2026-01-06,27,offer,53,62,I_IBG-DSKC1,Energy,Danske Commodities A/S,IBG-DSKC1,35494.0,50.0,709.88,709.88,50.0
2026-01-06,27,offer,54,22,I_IBG-EZCO1,Energy,ENZEE Commodities A/S,IBG-EZCO1,2131.65,3.0,710.5500000000001,710.55,3.0
2026-01-06,27,offer,55,3,I_IVG-OUTL1,Energy,Outlook Energy Ltd,IVG-OUTL1,29798.25,41.5,718.0301204819277,718.0301204819277,41.5
2026-01-06,27,offer,56,13,I_IVG-DSKC1,Energy,Danske Commodities A/S,IVG-DSKC1,7543.2,10.5,718.4,718.4,10.5
2026-01-06,27,offer,57,39,I_ING-NEAS1,Energy,Centrica Energy Trading A/S,ING-NEAS1,9198.75,12.5,735.9,735.9,12.5
2026-01-06,27,offer,58,4,I_IVG-NTPL1,Energy,Northpool B.V.,IVG-NTPL1,37238.0,50.0,744.76,744.76,50.0
2026-01-06,27,offer,59,5,I_IBG-DSKC1,Energy,Danske Commodities A/S,IBG-DSKC1,37723.5,50.0,754.47,754.47,50.0
2026-01-06,27,offer,60,23,I_IBG-INCM1,Energy,In Commodities A/S,IBG-INCM1,9721.75,12.5,777.74,777.74,12.5
2026-01-06,27,offer,61,54,I_ING-MFTE1,Energy,MFT Energy A/S,ING-MFTE1,19451.25,25.0,778.05,778.05,25.0
2026-01-06,27,offer,62,40,I_ING-COPN1,Energy,Copenhagen Energy Trading A/S,ING-COPN1,9432.36,12.0,786.0300000000001,786.03,12.0
2026-01-06,27,offer,63,45,I_IBG-CACM1,Energy,C A Commodities  A/S,IBG-CACM1,4056.05,5.0,811.21,811.21,5.0
2026-01-06,27,offer,64,46,I_IVG-NEAS1,Energy,Centrica Energy Trading A/S,IVG-NEAS1,10174.75,12.5,813.98,813.98,12.5
2026-01-06,27,offer,65,63,I_ING-NEAS1,Energy,Centrica Energy Trading A/S,ING-NEAS1,10283.25,12.5,822.66,822.66,12.5
2026-01-06,27,offer,66,41,I_ING-NORL1,Energy,Norlys Energy Trading A/S,ING-NORL1,9890.64,12.0,824.2199999999999,824.22,12.0
2026-01-06,27,offer,67,64,I_IBG-NORL1,Energy,Norlys Energy Trading A/S,IBG-NORL1,9890.64,12.0,824.2199999999999,824.22,12.0
2026-01-06,27,offer,68,31,I_ING-PWMR1,Energy,PowerMart ApS,ING-PWMR1,20280.0,24.0,845.0,845.0,24.0
2026-01-06,27,offer,69,47,I_ING-INCM1,Energy,In Commodities A/S,ING-INCM1,10789.75,12.5,863.18,863.18,12.5
2026-01-06,27,offer,70,65,I_ING-ATLS1,Energy,Atlas Energy Designated Activity Company,ING-ATLS1,15152.55,17.5,865.86,865.86,17.5
2026-01-06,27,offer,71,32,I_IBG-DSKC1,Energy,Danske Commodities A/S,IBG-DSKC1,5195.52,6.0,865.9200000000001,865.92,6.0
2026-01-06,27,offer,72,24,I_IBG-VOLT1,Energy,Volta Energy Designated Activity Company,IBG-VOLT1,21486.5,24.5,877.0,877.0,24.5
2026-01-06,27,offer,73,48,I_IVG-COPN1,Energy,Copenhagen Energy Trading A/S,IVG-COPN1,38083.81,43.0,885.67,885.67,43.0
2026-01-06,27,offer,74,49,I_IBG-DARE1,Energy,Dare Power Ltd,IBG-DARE1,499.5,0.5,999.0,999.0,0.5
2026-01-06,27,offer,75,50,I_IBG-XNON1,Energy,Xenon Capital Markets Ltd,IBG-XNON1,12487.5,12.5,999.0,999.0,12.5
2026-01-06,27,offer,76,42,I_IVG-NTPL1,Energy,Northpool B.V.,IVG-NTPL1,50138.0,50.0,1002.76,1002.76,50.0
2026-01-06,27,offer,77,66,I_ING-NEAS1,Energy,Centrica Energy Trading A/S,ING-NEAS1,1559.34,1.5,1039.56,1039.56,1.5
2026-01-06,28,offer,8,42,I_IVG-OUTL1,Energy,Outlook Energy Ltd,IVG-OUTL1,24233.4,60.0,403.89000000000004,403.89,60.0
2026-01-06,28,offer,9,43,I_IVG-NEAS1,Energy,Centrica Energy Trading A/S,IVG-NEAS1,10589.0,25.0,423.56,423.56,25.0
2026-01-06,28,offer,10,52,I_IVG-OUTL1,Energy,Outlook Energy Ltd,IVG-OUTL1,25849.2,60.0,430.82,430.82,60.0
2026-01-06,28,offer,11,33,I_IVG-NITR1,Energy,Nitor Energy A/S,IVG-NITR1,8731.91,19.5,447.7902564102564,447.7902564102564,19.5
2026-01-06,28,offer,12,20,I_IVG-ATLS1,Energy,Atlas Energy Designated Activity Company,IVG-ATLS1,10827.6,24.0,451.15000000000003,451.15,24.0
2026-01-06,28,offer,13,9,I_IVG-OUTL1,Energy,Outlook Energy Ltd,IVG-OUTL1,27465.0,60.0,457.75,457.75,60.0
2026-01-06,28,offer,14,34,I_IBG-EZCO1,Energy,ENZEE Commodities A/S,IBG-EZCO1,4650.0,10.0,465.0,465.0,10.0
2026-01-06,28,offer,15,58,I_IVG-NEAS1,Energy,Centrica Energy Trading A/S,IVG-NEAS1,11673.5,25.0,466.94,466.94,25.0
2026-01-06,28,offer,16,1,I_IVG-NITR1,Energy,Nitor Energy A/S,IVG-NITR1,9345.18,19.5,479.24,479.24,19.5
2026-01-06,28,offer,17,48,I_IBG-DSKC1,Energy,Danske Commodities A/S,IBG-DSKC1,9739.6,20.0,486.98,486.98,20.0
2026-01-06,28,offer,18,44,I_IVG-OUTL1,Energy,Outlook Energy Ltd,IVG-OUTL1,20239.65,41.0,493.65000000000003,493.65,41.0
2026-01-06,28,offer,19,49,I_ING-NITR1,Energy,Nitor Energy A/S,ING-NITR1,6179.0,12.5,494.32,494.32,12.5
2026-01-06,28,offer,20,10,I_ING-DSKC1,Energy,Danske Commodities A/S,ING-DSKC1,6190.0,12.5,495.2,495.2,12.5
2026-01-06,28,offer,21,21,I_IBG-EZCO1,Energy,ENZEE Commodities A/S,IBG-EZCO1,5001.1,10.0,500.11,500.11,10.0
2026-01-06,28,offer,22,2,I_IVG-NITR1,Energy,Nitor Energy A/S,IVG-NITR1,9958.46,19.5,510.6902564102564,510.69025641025644,19.5
2026-01-06,28,offer,23,59,I_ING-DSKC1,Energy,Danske Commodities A/S,ING-DSKC1,6522.25,12.5,521.78,521.78,12.5
2026-01-06,28,offer,24,11,I_IBG-DARE1,Energy,Dare Power Ltd,IBG-DARE1,1312.5,2.5,525.0,525.0,2.5
2026-01-06,28,offer,25,35,I_IBG-DSKC1,Energy,Danske Commodities A/S,IBG-DSKC1,10631.2,20.0,531.5600000000001,531.56,20.0
2026-01-06,28,offer,26,45,I_IBG-EZCO1,Energy,ENZEE Commodities A/S,IBG-EZCO1,4014.15,7.5,535.22,535.22,7.5
2026-01-06,28,offer,27,22,I_ING-NITR1,Energy,Nitor Energy A/S,ING-NITR1,6725.38,12.5,538.0304,538.0304,12.5
2026-01-06,28,offer,28,46,I_IVG-DSKC1,Energy,Danske Commodities A/S,IVG-DSKC1,6735.88,12.5,538.8704,538.8704,12.5
2026-01-06,28,offer,29,23,I_IVG-NITR1,Energy,Nitor Energy A/S,IVG-NITR1,10571.73,19.5,542.14,542.14,19.5
2026-01-06,28,offer,30,53,I_ING-DSKC1,Energy,Danske Commodities A/S,ING-DSKC1,13709.25,25.0,548.37,548.37,25.0
2026-01-06,28,offer,31,60,I_IBG-DARE1,Energy,Dare Power Ltd,IBG-DARE1,2745.0,5.0,549.0,549.0,5.0
2026-01-06,28,offer,32,54,I_IBG-QUEN1,Energy,QUENT ApS,IBG-QUEN1,2825.0,5.0,565.0,565.0,5.0
2026-01-06,28,offer,33,12,I_IVG-OUTL1,Energy,Outlook Energy Ltd,IVG-OUTL1,23183.45,41.0,565.45,565.45,41.0
2026-01-06,28,offer,34,61,I_IVG-NITR1,Energy,Nitor Energy A/S,IVG-NITR1,10037.83,17.5,573.5902857142858,573.5902857142858,17.5
2026-01-06,28,offer,35,24,I_ING-DSKC1,Energy,Danske Commodities A/S,ING-DSKC1,21560.63,37.5,574.9501333333334,574.9501333333334,37.5
2026-01-06,28,offer,36,13,I_IBG-DSKC1,Energy,Danske Commodities A/S,IBG-DSKC1,17284.2,30.0,576.14,576.14,30.0
2026-01-06,28,offer,37,36,I_IBG-EZCO1,Energy,ENZEE Commodities A/S,IBG-EZCO1,4352.48,7.5,580.3306666666666,580.3306666666666,7.5
2026-01-06,28,offer,38,62,I_ING-NITR1,Energy,Nitor Energy A/S,ING-NITR1,7271.88,12.5,581.7504,581.7504,12.5
2026-01-06,28,offer,39,3,I_IVG-NEAS1,Energy,Centrica Energy Trading A/S,IVG-NEAS1,7463.5,12.5,597.08,597.08,12.5
2026-01-06,28,offer,40,37,I_IBG-DARE1,Energy,Dare Power Ltd,IBG-DARE1,2995.0,5.0,599.0,599.0,5.0
2026-01-06,28,offer,41,38,I_ING-DSKC1,Energy,Danske Commodities A/S,ING-DSKC1,6616.94,11.0,601.54,601.54,11.0
2026-01-06,28,offer,42,25,I_IBG-DSKC1,Energy,Danske Commodities A/S,IBG-DSKC1,24828.8,40.0,620.72,620.72,40.0
2026-01-06,28,offer,43,55,I_ING-NITR1,Energy,Nitor Energy A/S,ING-NITR1,7192.79,11.5,625.46,625.46,11.5
2026-01-06,28,offer,44,50,I_IVG-DSKC1,Energy,Danske Commodities A/S,IVG-DSKC1,15716.0,25.0,628.64,628.64,25.0
2026-01-06,28,offer,45,63,I_IBG-EZCO1,Energy,ENZEE Commodities A/S,IBG-EZCO1,1906.32,3.0,635.4399999999999,635.44,3.0
2026-01-06,28,offer,46,26,I_ING-ATLS1,Energy,Atlas Energy Designated Activity Company,ING-ATLS1,11387.25,17.5,650.7,650.7,17.5
2026-01-06,28,offer,47,56,I_ING-PWMR1,Energy,PowerMart ApS,ING-PWMR1,16375.0,25.0,655.0,655.0,25.0
2026-01-06,28,offer,48,4,I_IBG-DSKC1,Energy,Danske Commodities A/S,IBG-DSKC1,33265.0,50.0,665.3,665.3,50.0
2026-01-06,28,offer,49,14,I_IBG-DSKC1,Energy,Danske Commodities A/S,IBG-DSKC1,35494.0,50.0,709.88,709.88,50.0
2026-01-06,28,offer,50,27,I_IBG-EZCO1,Energy,ENZEE Commodities A/S,IBG-EZCO1,2131.65,3.0,710.5500000000001,710.55,3.0
2026-01-06,28,offer,51,57,I_IVG-OUTL1,Energy,Outlook Energy Ltd,IVG-OUTL1,29798.25,41.5,718.0301204819277,718.0301204819277,41.5
2026-01-06,28,offer,52,64,I_IVG-DSKC1,Energy,Danske Commodities A/S,IVG-DSKC1,7543.2,10.5,718.4,718.4,10.5
2026-01-06,28,offer,53,28,I_ING-NEAS1,Energy,Centrica Energy Trading A/S,ING-NEAS1,9198.75,12.5,735.9,735.9,12.5
2026-01-06,28,offer,54,47,I_IVG-NTPL1,Energy,Northpool B.V.,IVG-NTPL1,37238.0,50.0,744.76,744.76,50.0
2026-01-06,28,offer,55,39,I_IBG-DSKC1,Energy,Danske Commodities A/S,IBG-DSKC1,37723.5,50.0,754.47,754.47,50.0
2026-01-06,28,offer,56,15,I_IBG-INCM1,Energy,In Commodities A/S,IBG-INCM1,9721.75,12.5,777.74,777.74,12.5
2026-01-06,28,offer,57,40,I_ING-MFTE1,Energy,MFT Energy A/S,ING-MFTE1,19451.25,25.0,778.05,778.05,25.0
2026-01-06,28,offer,58,41,I_ING-COPN1,Energy,Copenhagen Energy Trading A/S,ING-COPN1,9432.36,12.0,786.0300000000001,786.03,12.0
2026-01-06,28,offer,59,5,I_IBG-CACM1,Energy,C A Commodities  A/S,IBG-CACM1,4056.05,5.0,811.21,811.21,5.0
2026-01-06,28,offer,60,16,I_IVG-NEAS1,Energy,Centrica Energy Trading A/S,IVG-NEAS1,10174.75,12.5,813.98,813.98,12.5
2026-01-06,28,offer,61,6,I_ING-NEAS1,Energy,Centrica Energy Trading A/S,ING-NEAS1,10283.25,12.5,822.66,822.66,12.5
2026-01-06,28,offer,62,17,I_ING-NORL1,Energy,Norlys Energy Trading A/S,ING-NORL1,9890.64,12.0,824.2199999999999,824.22,12.0
2026-01-06,28,offer,63,18,I_IBG-NORL1,Energy,Norlys Energy Trading A/S,IBG-NORL1,9890.64,12.0,824.2199999999999,824.22,12.0
2026-01-06,28,offer,64,29,I_ING-PWMR1,Energy,PowerMart ApS,ING-PWMR1,20280.0,24.0,845.0,845.0,24.0
2026-01-06,28,offer,65,65,I_ING-INCM1,Energy,In Commodities A/S,ING-INCM1,10789.75,12.5,863.18,863.18,12.5
2026-01-06,28,offer,66,30,I_ING-ATLS1,Energy,Atlas Energy Designated Activity Company,ING-ATLS1,15152.55,17.5,865.86,865.86,17.5
2026-01-06,28,offer,67,31,I_IBG-DSKC1,Energy,Danske Commodities A/S,IBG-DSKC1,5195.52,6.0,865.9200000000001,865.92,6.0
2026-01-06,28,offer,68,19,I_IBG-VOLT1,Energy,Volta Energy Designated Activity Company,IBG-VOLT1,21486.5,24.5,877.0,877.0,24.5
2026-01-06,28,offer,69,7,I_IVG-COPN1,Energy,Copenhagen Energy Trading A/S,IVG-COPN1,38083.81,43.0,885.67,885.67,43.0
2026-01-06,28,offer,70,8,I_IBG-DARE1,Energy,Dare Power Ltd,IBG-DARE1,499.5,0.5,999.0,999.0,0.5
2026-01-06,28,offer,71,51,I_IBG-XNON1,Energy,Xenon Capital Markets Ltd,IBG-XNON1,12487.5,12.5,999.0,999.0,12.5
2026-01-06,28,offer,72,66,I_IVG-NTPL1,Energy,Northpool B.V.,IVG-NTPL1,50138.0,50.0,1002.76,1002.76,50.0
2026-01-06,28,offer,73,32,I_ING-NEAS1,Energy,Centrica Energy Trading A/S,ING-NEAS1,1559.34,1.5,1039.56,1039.56,1.5
2026-01-06,29,offer,10,15,I_IVG-OUTL1,Energy,Outlook Energy Ltd,IVG-OUTL1,33926.76,84.0,403.89000000000004,403.89,84.0
2026-01-06,29,offer,11,1,I_IVG-NEAS1,Energy,Centrica Energy Trading A/S,IVG-NEAS1,10372.25,25.0,414.89,414.89,25.0
2026-01-06,29,offer,12,16,I_IVG-OUTL1,Energy,Outlook Energy Ltd,IVG-OUTL1,36188.88,84.0,430.82,430.82,84.0
2026-01-06,29,offer,13,45,I_IVG-NITR1,Energy,Nitor Energy A/S,IVG-NITR1,8731.91,19.5,447.7902564102564,447.7902564102564,19.5
2026-01-06,29,offer,14,38,I_IVG-ATLS1,Energy,Atlas Energy Designated Activity Company,IVG-ATLS1,10827.6,24.0,451.15000000000003,451.15,24.0
2026-01-06,29,offer,15,39,I_IVG-OUTL1,Energy,Outlook Energy Ltd,IVG-OUTL1,38679.88,84.5,457.7500591715976,457.7500591715976,84.5
2026-01-06,29,offer,16,54,I_IVG-NEAS1,Energy,Centrica Energy Trading A/S,IVG-NEAS1,14206.37,31.0,458.27000000000004,458.27,31.0
2026-01-06,29,offer,17,6,I_IVG-NITR1,Energy,Nitor Energy A/S,IVG-NITR1,9345.18,19.5,479.24,479.24,19.5
2026-01-06,29,offer,18,22,I_IVG-NITR1,Energy,Nitor Energy A/S,IVG-NITR1,9958.46,19.5,510.6902564102564,510.69025641025644,19.5
2026-01-06,29,offer,19,23,I_IVG-OUTL1,Energy,Outlook Energy Ltd,IVG-OUTL1,11308.92,21.0,538.52,538.52,21.0
2026-01-06,29,offer,20,17,I_IVG-NITR1,Energy,Nitor Energy A/S,IVG-NITR1,10571.73,19.5,542.14,542.14,19.5
2026-01-06,29,offer,21,40,I_ING-NITR1,Energy,Nitor Energy A/S,ING-NITR1,8007.05,14.5,552.2103448275863,552.2103448275863,14.5
2026-01-06,29,offer,22,46,I_IBG-DARE1,Energy,Dare Power Ltd,IBG-DARE1,1387.5,2.5,555.0,555.0,2.5
2026-01-06,29,offer,23,2,I_IVG-DSKC1,Energy,Danske Commodities A/S,IVG-DSKC1,6952.38,12.5,556.1904,556.1904,12.5
2026-01-06,29,offer,24,33,I_IVG-OUTL1,Energy,Outlook Energy Ltd,IVG-OUTL1,11874.45,21.0,565.45,565.45,21.0
2026-01-06,29,offer,25,52,I_ING-DSKC1,Energy,Danske Commodities A/S,ING-DSKC1,14142.25,25.0,565.69,565.69,25.0
2026-01-06,29,offer,26,7,I_IBG-QUEN1,Energy,QUENT ApS,IBG-QUEN1,2840.0,5.0,568.0,568.0,5.0
2026-01-06,29,offer,27,18,I_IVG-NITR1,Energy,Nitor Energy A/S,IVG-NITR1,10037.83,17.5,573.5902857142858,573.5902857142858,17.5
2026-01-06,29,offer,28,34,I_IBG-EZCO1,Energy,ENZEE Commodities A/S,IBG-EZCO1,4314.15,7.5,575.2199999999999,575.22,7.5
2026-01-06,29,offer,29,41,I_IVG-NEAS1,Energy,Centrica Energy Trading A/S,IVG-NEAS1,7355.13,12.5,588.4104,588.4104,12.5
2026-01-06,29,offer,30,47,I_ING-DSKC1,Energy,Danske Commodities A/S,ING-DSKC1,22210.13,37.5,592.2701333333333,592.2701333333333,37.5
2026-01-06,29,offer,31,19,I_IBG-DSKC1,Energy,Danske Commodities A/S,IBG-DSKC1,17803.8,30.0,593.4599999999999,593.46,30.0
2026-01-06,29,offer,32,8,I_ING-NITR1,Energy,Nitor Energy A/S,ING-NITR1,9534.72,16.0,595.92,595.92,16.0
2026-01-06,29,offer,33,35,I_IBG-DARE1,Energy,Dare Power Ltd,IBG-DARE1,3000.0,5.0,600.0,600.0,5.0
2026-01-06,29,offer,34,20,I_ING-ATLS1,Energy,Atlas Energy Designated Activity Company,ING-ATLS1,7591.5,12.5,607.32,607.32,12.5
2026-01-06,29,offer,35,24,I_ING-DSKC1,Energy,Danske Commodities A/S,ING-DSKC1,6807.46,11.0,618.86,618.86,11.0
2026-01-06,29,offer,36,25,I_IBG-EZCO1,Energy,ENZEE Commodities A/S,IBG-EZCO1,2481.32,4.0,620.33,620.33,4.0
2026-01-06,29,offer,37,48,I_IBG-DARE1,Energy,Dare Power Ltd,IBG-DARE1,3165.0,5.0,633.0,633.0,5.0
2026-01-06,29,offer,38,26,I_IBG-DSKC1,Energy,Danske Commodities A/S,IBG-DSKC1,25521.6,40.0,638.04,638.04,40.0
2026-01-06,29,offer,39,9,I_ING-NITR1,Energy,Nitor Energy A/S,ING-NITR1,9914.27,15.5,639.6303225806452,639.6303225806452,15.5
2026-01-06,29,offer,40,10,I_IVG-DSKC1,Energy,Danske Commodities A/S,IVG-DSKC1,16149.0,25.0,645.96,645.96,25.0
2026-01-06,29,offer,41,42,I_ING-ATLS1,Energy,Atlas Energy Designated Activity Company,ING-ATLS1,8133.75,12.5,650.7,650.7,12.5
2026-01-06,29,offer,42,27,I_ING-COPN1,Energy,Copenhagen Energy Trading A/S,ING-COPN1,16242.77,24.5,662.9702040816327,662.9702040816327,24.5
2026-01-06,29,offer,43,11,I_IBG-EZCO1,Energy,ENZEE Commodities A/S,IBG-EZCO1,1350.88,2.0,675.44,675.44,2.0
2026-01-06,29,offer,44,28,I_IBG-CACM1,Energy,C A Commodities  A/S,IBG-CACM1,3405.35,5.0,681.0699999999999,681.07,5.0
2026-01-06,29,offer,45,49,I_IBG-DSKC1,Energy,Danske Commodities A/S,IBG-DSKC1,34131.0,50.0,682.62,682.62,50.0
2026-01-06,29,offer,46,3,I_IVG-OUTL1,Energy,Outlook Energy Ltd,IVG-OUTL1,15078.63,21.0,718.03,718.03,21.0
2026-01-06,29,offer,47,12,I_IBG-DSKC1,Energy,Danske Commodities A/S,IBG-DSKC1,36360.0,50.0,727.2,727.2,50.0
2026-01-06,29,offer,48,21,I_ING-NEAS1,Energy,Centrica Energy Trading A/S,ING-NEAS1,9198.75,12.5,735.9,735.9,12.5
2026-01-06,29,offer,49,29,I_IVG-NTPL1,Energy,Northpool B.V.,IVG-NTPL1,37238.0,50.0,744.76,744.76,50.0
