settlementDate,settlementPeriod,niv_volume,niv_long_short,niv_active_side,systemBuyPrice,systemSellPrice,systemPrice,marginal_bmu_raw,marginal_bmu_id,marginal_is_numeric_id,marginal_identity_source,marginal_fuel_type,marginal_family_id,marginal_lead_party,marginal_bmu_type,marginal_gen_capacity_mw,marginal_gsp_group,marginal_final_price,marginal_original_price,marginal_price_cost_to_so,marginal_stack_rank,marginal_bid_rank,marginal_volume,n_tied_marginal_candidates
2026-01-04,39,-7.749440833333331,long,bid,79.03,79.03,79.03,E_CONTB-1,E_CONTB-1,False,named_ispstack_id,BATTERY,E_CONTB,Tesla Motors Limited,E,35.8,South Eastern,79.03,79.03,-79.03,102,13.0,-0.225,9
2026-01-04,39,-7.749440833333331,long,bid,79.03,79.03,79.03,E_HAWKB-1,E_HAWKB-1,False,named_ispstack_id,BATTERY,E_HAWKB,Tesla Motors Limited,E,20.0,Southern,79.03,79.03,-79.03,109,20.0,-0.16666666666666666,9
2026-01-04,39,-7.749440833333331,long,bid,79.03,79.03,79.03,E_SKELB-1,E_SKELB-1,False,named_ispstack_id,BATTERY,E_SKELB,Tesla Motors Limited,E,49.9,North Western,79.03,79.03,-79.03,114,25.0,-3.2666666666666666,9
2026-01-04,39,-7.749440833333331,long,bid,79.03,79.03,79.03,E_ILMEB-1,E_ILMEB-1,False,named_ispstack_id,BATTERY,E_ILMEB,Tesla Motors Limited,E,49.5,Eastern,79.03,79.03,-79.03,118,29.0,-0.4083333333333333,9
2026-01-04,39,-7.749440833333331,long,bid,79.03,79.03,79.03,E_THMRB-1,E_THMRB-1,False,named_ispstack_id,BATTERY,E_THMRB,Tesla Motors Limited,E,49.5,Eastern,79.03,79.03,-79.03,124,35.0,-0.4083333333333333,9
2026-01-04,39,-7.749440833333331,long,bid,79.03,79.03,79.03,E_CHAPB-1,E_CHAPB-1,False,named_ispstack_id,BATTERY,E_CHAPB,Tesla Motors Limited,E,50.169,Eastern,79.03,79.03,-79.03,130,41.0,-0.4083333333333333,9
2026-01-04,39,-7.749440833333331,long,bid,79.03,79.03,79.03,2__MCMRO002,2__MCMRO002,False,named_ispstack_id,OTHER,2__MCMRO,BGI Trading Limited,S,36.844,Yorkshire,79.03,79.03,-79.03,136,47.0,-2.341666666666667,9
2026-01-04,40,34.94490962962963,short,offer,100.0,100.0,100.0,T_DAMC-1,T_DAMC-1,False,named_ispstack_id,CCGT,T_DAMC,VPI Power Limited,T,820.0,,133.85,133.85,133.85,26,,3.0,1
2026-01-04,41,187.33530666666664,short,offer,103.5,103.5,103.5,T_KILSB-2,T_KILSB-2,False,named_ispstack_id,BATTERY,T_KILSB,ZENOBE KILMARNOCK SOUTH LTD,T,51.894,,179.74,179.74,179.74,41,,8.33333333333e-07,1
2026-01-04,42,-33.57349368686869,long,bid,71.15,71.15,71.15,E_CONTB-1,E_CONTB-1,False,named_ispstack_id,BATTERY,E_CONTB,Tesla Motors Limited,E,35.8,South Eastern,80.29,80.29,-80.29,83,3.0,-1.65,1
2026-01-04,43,71.1215947979798,short,offer,99.36000000000001,99.36000000000001,99.36000000000001,T_DAMC-1,T_DAMC-1,False,named_ispstack_id,CCGT,T_DAMC,VPI Power Limited,T,820.0,,104.9,104.9,104.9,19,,10.083333333333334,1
2026-01-04,44,88.6153802910053,short,offer,99.36000000000001,99.36000000000001,99.36000000000001,T_DAMC-1,T_DAMC-1,False,named_ispstack_id,CCGT,T_DAMC,VPI Power Limited,T,820.0,,103.4,103.4,103.4,20,,10.083333333333334,1
2026-01-04,45,-190.6363888888889,long,bid,70.1,70.1,70.1,T_PINFB-3,T_PINFB-3,False,named_ispstack_id,OTHER,T_PINFB_OTH,Zenobe Capenhurst Limited,T,26.0,,79.94,79.94,-79.94,30,1.0,-0.7333333333333333,2
2026-01-04,45,-190.6363888888889,long,bid,70.1,70.1,70.1,T_PINFB-4,T_PINFB-4,False,named_ispstack_id,BATTERY,T_PINFB_B,Zenobe Capenhurst Limited,T,26.0,,79.94,79.94,-79.94,31,2.0,-0.9166666666666666,2
2026-01-04,46,-330.627830297619,long,bid,67.9685810553367,67.9685810553367,67.9685810553367,T_BLHLB-3,T_BLHLB-3,False,named_ispstack_id,BATTERY,T_BLHLB_B,ZENOBE BLACKHILLOCK LIMITED,T,54.0,,76.72,76.72,-76.72,34,2.0,-0.10833333333333334,1
2026-01-04,47,-662.2820826388888,long,bid,67.0,67.0,67.0,E_BURWB-2,E_BURWB-2,False,named_ispstack_id,LOAD RESPONSE,E_BURWB,EDF Energy Customers Limited,E,52.0,Eastern,83.35,83.35,-83.35,98,2.0,-0.4166666666666667,1
2026-01-04,48,-408.503125,long,bid,70.12,70.12,70.12,T_KILSB-3,T_KILSB-3,False,named_ispstack_id,BATTERY,T_KILSB,ZENOBE KILMARNOCK SOUTH LTD,T,53.734,,82.96,82.96,-82.96,21,2.0,-0.004166666666666667,1
2026-01-05,1,-327.02679262672814,long,bid,68.15,68.15,68.15,T_CNQPS-4,T_CNQPS-4,False,named_ispstack_id,CCGT,T_CNQPS,Uniper UK Limited,T,352.0,,70.13,70.13,-70.13,9,2.0,-28.875,4
2026-01-05,1,-327.02679262672814,long,bid,68.15,68.15,68.15,T_GRAI-6,T_GRAI-6,False,named_ispstack_id,CCGT,T_GRAI,Uniper UK Limited,T,468.0,,70.13,70.13,-70.13,10,3.0,-2.9166666666666665,4
2026-01-05,1,-327.02679262672814,long,bid,68.15,68.15,68.15,T_GRAI-7,T_GRAI-7,False,named_ispstack_id,CCGT,T_GRAI,Uniper UK Limited,T,468.0,,70.13,70.13,-70.13,11,4.0,-12.65,4
2026-01-05,1,-327.02679262672814,long,bid,68.15,68.15,68.15,T_GRAI-8,T_GRAI-8,False,named_ispstack_id,CCGT,T_GRAI,Uniper UK Limited,T,468.0,,70.13,70.13,-70.13,12,5.0,-2.4166666666666665,4
2026-01-05,2,-41.56639784946236,long,bid,70.16,70.16,70.16,T_CNQPS-4,T_CNQPS-4,False,named_ispstack_id,CCGT,T_CNQPS,Uniper UK Limited,T,352.0,,70.16,70.16,-70.16,3,2.0,-28.875,1
2026-01-05,3,58.0425,short,offer,95.3,95.3,95.3,2__GCMRO002,2__GCMRO002,False,named_ispstack_id,OTHER,2__GCMRO,BGI Trading Limited,S,14.0,North Western,98.95,98.95,98.95,21,,0.008333333333333333,1
2026-01-05,4,-141.27777777777777,long,bid,70.15,70.15,70.15,T_CDCL-1,T_CDCL-1,False,named_ispstack_id,CCGT,T_CDCL,Uniper UK Limited,T,445.0,,70.16,70.16,-70.16,3,2.0,-46.75,2
2026-01-05,4,-141.27777777777777,long,bid,70.15,70.15,70.15,T_CNQPS-4,T_CNQPS-4,False,named_ispstack_id,CCGT,T_CNQPS,Uniper UK Limited,T,352.0,,70.16,70.16,-70.16,5,4.0,-32.375,2
2026-01-05,5,24.44444444444444,short,offer,96.0,96.0,96.0,T_DAMC-1,T_DAMC-1,False,named_ispstack_id,CCGT,T_DAMC,VPI Power Limited,T,820.0,,96.9,96.9,96.9,5,,240.0,1
2026-01-05,6,-17.983333333333334,long,bid,70.16,70.16,70.16,T_CDCL-1,T_CDCL-1,False,named_ispstack_id,CCGT,T_CDCL,Uniper UK Limited,T,445.0,,70.16,70.16,-70.16,3,1.0,-3.1,2
2026-01-05,6,-17.983333333333334,long,bid,70.16,70.16,70.16,T_CNQPS-4,T_CNQPS-4,False,named_ispstack_id,CCGT,T_CNQPS,Uniper UK Limited,T,352.0,,70.16,70.16,-70.16,6,4.0,-14.875,2
2026-01-05,7,-72.2709677419355,long,bid,70.17,70.17,70.17,T_WBURB-2,T_WBURB-2,False,named_ispstack_id,CCGT,T_WBURB_CC,West Burton B Limited,T,470.0,,70.17,70.17,-70.17,9,2.0,-16.008333333333333,2
2026-01-05,7,-72.2709677419355,long,bid,70.17,70.17,70.17,T_WBURB-3,T_WBURB-3,False,named_ispstack_id,CCGT,T_WBURB_CC,West Burton B Limited,T,470.0,,70.17,70.17,-70.17,11,4.0,-4.2,2
2026-01-05,8,-92.41484243773945,long,bid,70.17,70.17,70.17,T_SHBA-2,T_SHBA-2,False,named_ispstack_id,CCGT,T_SHBA,EP UK INVESTMENTS LIMITED,T,580.0,,70.2,70.2,-70.2,17,3.0,-4.930555555555555,2
2026-01-05,8,-92.41484243773945,long,bid,70.17,70.17,70.17,T_SHBA-1,T_SHBA-1,False,named_ispstack_id,CCGT,T_SHBA,EP UK INVESTMENTS LIMITED,T,821.4,,70.2,70.2,-70.2,18,4.0,-0.25833333333333336,2
2026-01-05,9,-186.99722222222223,long,bid,70.2,70.2,70.2,E_FARNB-1,E_FARNB-1,False,named_ispstack_id,BATTERY,E_FARNB,Tesla Motors Limited,E,20.0,Southern,72.12,72.12,-72.12,19,1.0,-0.675,2
2026-01-05,9,-186.99722222222223,long,bid,70.2,70.2,70.2,E_CHAPB-1,E_CHAPB-1,False,named_ispstack_id,BATTERY,E_CHAPB,Tesla Motors Limited,E,50.169,Eastern,72.12,72.12,-72.12,20,2.0,-1.7416666666666667,2
2026-01-05,10,-206.51677373677248,long,bid,70.21,70.21,70.21,T_CDCL-1,T_CDCL-1,False,named_ispstack_id,CCGT,T_CDCL,Uniper UK Limited,T,445.0,,70.21,70.21,-70.21,17,3.0,-7.118055555555555,5
2026-01-05,10,-206.51677373677248,long,bid,70.21,70.21,70.21,T_CNQPS-4,T_CNQPS-4,False,named_ispstack_id,CCGT,T_CNQPS,Uniper UK Limited,T,352.0,,70.21,70.21,-70.21,19,5.0,-14.875,5
2026-01-05,10,-206.51677373677248,long,bid,70.21,70.21,70.21,T_GRAI-6,T_GRAI-6,False,named_ispstack_id,CCGT,T_GRAI,Uniper UK Limited,T,468.0,,70.21,70.21,-70.21,22,8.0,-0.8333333333333334,5
2026-01-05,10,-206.51677373677248,long,bid,70.21,70.21,70.21,T_GRAI-7,T_GRAI-7,False,named_ispstack_id,CCGT,T_GRAI,Uniper UK Limited,T,468.0,,70.21,70.21,-70.21,25,11.0,-2.216666666666667,5
2026-01-05,10,-206.51677373677248,long,bid,70.21,70.21,70.21,T_GRAI-8,T_GRAI-8,False,named_ispstack_id,CCGT,T_GRAI,Uniper UK Limited,T,468.0,,70.21,70.21,-70.21,28,14.0,-1.3904761904761904,5
2026-01-05,11,4.268253968253968,short,offer,96.0,96.0,96.0,T_DAMC-1,T_DAMC-1,False,named_ispstack_id,CCGT,T_DAMC,VPI Power Limited,T,820.0,,116.9,116.9,116.9,3,,240.0,1
2026-01-05,12,-565.5932311069284,long,bid,70.2,70.2,70.2,E_FARNB-1,E_FARNB-1,False,named_ispstack_id,BATTERY,E_FARNB,Tesla Motors Limited,E,20.0,Southern,77.02,77.02,-77.02,193,7.0,-0.3,3
2026-01-05,12,-565.5932311069284,long,bid,70.2,70.2,70.2,E_HAWKB-1,E_HAWKB-1,False,named_ispstack_id,BATTERY,E_HAWKB,Tesla Motors Limited,E,20.0,Southern,77.02,77.02,-77.02,197,11.0,-0.7588541666666667,3
2026-01-05,12,-565.5932311069284,long,bid,70.2,70.2,70.2,E_CHAPB-1,E_CHAPB-1,False,named_ispstack_id,BATTERY,E_CHAPB,Tesla Motors Limited,E,50.169,Eastern,77.02,77.02,-77.02,202,16.0,-0.016666666666666666,3
2026-01-05,13,-452.2696267297517,long,bid,70.2,70.2,70.2,T_LKSDB-1,T_LKSDB-1,False,named_ispstack_id,OTHER,T_LKSDB,Lakeside Energy Storage Ltd,T,105.0,,72.0,72.0,-72.0,63,1.0,-0.375,1
2026-01-05,14,-105.82673749278499,long,bid,70.22,70.22,70.22,T_PINFB-2,T_PINFB-2,False,named_ispstack_id,OTHER,T_PINFB_OTH,Zenobe Capenhurst Limited,T,26.0,,110.08,110.08,-110.08,102,1.0,-1.0333333333333334,1
2026-01-05,15,75.86317953523329,short,offer,150.0,150.0,150.0,T_SVRP-20,T_SVRP-20,False,named_ispstack_id,CCGT,T_SVRP,Severn Power Limited,T,425.0,,150.0,150.0,150.0,11,,85.125,1
2026-01-05,16,1075.6106453535351,short,offer,150.0,150.0,150.0,T_SVRP-20,T_SVRP-20,False,named_ispstack_id,CCGT,T_SVRP,Severn Power Limited,T,425.0,,150.0,150.0,150.0,4,,108.5,1
2026-01-05,17,909.535476190476,short,offer,151.69,151.69,151.69,40,I_IBG-VOLT1,True,disbsad_energy_asset,INTERCONNECTOR,I_IBG-VOLT,Volta Energy DAC,I,,,157.0,157.0,157.0,14,,26.0,1
2026-01-05,18,635.3260802231273,short,offer,149.710101010101,149.710101010101,149.710101010101,T_COWB-1,T_COWB-1,False,named_ispstack_id,OTHER,T_COWB,Pivoted Power LLP,T,50.431,,202.57,202.57,202.57,26,,3.28947368421e-07,1
2026-01-05,19,322.90568107142855,short,offer,141.54,141.54,141.54,T_SVRP-20,T_SVRP-20,False,named_ispstack_id,CCGT,T_SVRP,Severn Power Limited,T,425.0,,150.0,150.0,150.0,21,,0.058333333333333334,1
2026-01-05,20,383.7834017094017,short,offer,142.64,142.64,142.64,T_SVRP-20,T_SVRP-20,False,named_ispstack_id,CCGT,T_SVRP,Severn Power Limited,T,425.0,,150.0,150.0,150.0,17,,0.327816641025641,1
2026-01-05,21,566.4959892628206,short,offer,136.95,136.95,136.95,T_SVRP-20,T_SVRP-20,False,named_ispstack_id,CCGT,T_SVRP,Severn Power Limited,T,425.0,,150.0,150.0,150.0,26,,5.4,1
2026-01-05,22,641.7325,short,offer,138.08,138.08,138.08,T_SVRP-20,T_SVRP-20,False,named_ispstack_id,CCGT,T_SVRP,Severn Power Limited,T,425.0,,150.0,150.0,150.0,26,,63.575,1
2026-01-05,23,258.484635782967,short,offer,130.83,130.83,130.83,T_SVRP-20,T_SVRP-20,False,named_ispstack_id,CCGT,T_SVRP,Severn Power Limited,T,425.0,,150.0,150.0,150.0,22,,0.6016666666666667,1
2026-01-05,24,-219.5299066427554,long,bid,75.95,75.95,75.95,T_PINFB-3,T_PINFB-3,False,named_ispstack_id,OTHER,T_PINFB_OTH,Zenobe Capenhurst Limited,T,26.0,,116.04,116.04,-116.04,265,5.0,-0.2,2
2026-01-05,24,-219.5299066427554,long,bid,75.95,75.95,75.95,T_PINFB-4,T_PINFB-4,False,named_ispstack_id,BATTERY,T_PINFB_B,Zenobe Capenhurst Limited,T,26.0,,116.04,116.04,-116.04,269,9.0,-0.008333333333333333,2
2026-01-05,25,-454.2798709648564,long,bid,72.0,72.0,72.0,E_THMRB-1,E_THMRB-1,False,named_ispstack_id,BATTERY,E_THMRB,Tesla Motors Limited,E,49.5,Eastern,175.31,175.31,-175.31,399,1.0,-0.022222222222222223,1
2026-01-05,26,-194.93529791666663,long,bid,71.8,71.8,71.8,2__PLOND001,2__PLOND001,False,named_ispstack_id,OTHER,2__PLOND,EDF Energy Customers Limited,S,52.0,North Scotland,114.11,114.11,-114.11,129,1.0,-1.2666666666666666,1
2026-01-05,27,-244.12565045868348,long,bid,71.85,71.85,71.85,E_CLAYB-2,E_CLAYB-2,False,named_ispstack_id,BATTERY,E_CLAYB,Tesla Motors Limited,E,49.5,Eastern,113.75,113.75,-113.75,218,1.0,-0.825,1
2026-01-05,28,-255.72754795907247,long,bid,72.09999999999998,72.09999999999998,72.09999999999998,T_PINFB-1,T_PINFB-1,False,named_ispstack_id,BATTERY,T_PINFB_B,Zenobe Capenhurst Limited,T,27.08,,100.55,100.55,-100.55,163,4.0,-0.16666666666666666,1
2026-01-05,29,-57.35165750915751,long,bid,75.95,75.95,75.95,2__JUKPR001,2__JUKPR001,False,named_ispstack_id,OCGT,2__JUKPR,UK Power Reserve Limited,S,50.0,South Eastern,105.0,105.0,-105.0,33,1.0,-0.03333333333333333,1
2026-01-05,30,435.317970639901,short,offer,183.0,183.0,183.0,24,I_IBG-INCM1,True,disbsad_energy_asset,INTERCONNECTOR,I_IBG-INCM,IN COMMODITIES A/S,I,,,200.46,200.46,200.46,32,,25.0,1
2026-01-05,31,193.7191998769493,short,offer,194.18,194.18,194.18,4,I_IBG-ELTR1,True,disbsad_energy_asset,INTERCONNECTOR,I_IBG-ELTR,ElectroRoute Energy Trading,I,,,232.66,232.66,232.66,12,,5.0,1
2026-01-05,32,-34.27182531676004,long,bid,82.5,82.5,82.5,V__GDSKC001,V__GDSKC001,False,named_ispstack_id,OTHER,V__GDSKC,Danske Commodities A/S,V,0.0,North Western,121.56,121.56,-121.56,293,6.0,-0.18044128104575163,1
2026-01-05,33,261.8931746031746,short,offer,433.3004063492064,433.3004063492064,433.3004063492064,3,I_IVG-INCM1,True,disbsad_energy_asset,INTERCONNECTOR,I_IVG-INCM,IN COMMODITIES A/S,I,,,570.21,570.21,570.21,42,,3.0,1
2026-01-05,34,162.00051496031747,short,offer,426.6502857142857,426.6502857142857,426.6502857142857,32,I_IVG-INCM1,True,disbsad_energy_asset,INTERCONNECTOR,I_IVG-INCM,IN COMMODITIES A/S,I,,,570.21,570.21,570.21,44,,3.0,1
2026-01-05,35,-143.58429625993531,long,bid,82.76999999999998,82.76999999999998,82.76999999999998,2__DLOND001,2__DLOND001,False,named_ispstack_id,OCGT,2__DLOND,EDF Energy Customers Limited,S,24.0,Merseyside North Wales,97.36,97.36,-97.36,486,2.0,-1.6666666666666667,6
2026-01-05,35,-143.58429625993531,long,bid,82.76999999999998,82.76999999999998,82.76999999999998,2__NLOND001,2__NLOND001,False,named_ispstack_id,OCGT,2__NLOND_OC,EDF Energy Customers Limited,S,30.0,South Scotland,97.36,97.36,-97.36,488,4.0,-1.65,6
2026-01-05,35,-143.58429625993531,long,bid,82.76999999999998,82.76999999999998,82.76999999999998,2__NLOND002,2__NLOND002,False,named_ispstack_id,OCGT,2__NLOND_OC,EDF Energy Customers Limited,S,30.0,South Scotland,97.36,97.36,-97.36,489,5.0,-3.1666666666666665,6
2026-01-05,35,-143.58429625993531,long,bid,82.76999999999998,82.76999999999998,82.76999999999998,2__NLOND003,2__NLOND003,False,named_ispstack_id,LOAD RESPONSE,2__NLOND_LR,EDF Energy Customers Limited,S,30.0,South Scotland,97.36,97.36,-97.36,490,6.0,-2.5,6
2026-01-05,35,-143.58429625993531,long,bid,82.76999999999998,82.76999999999998,82.76999999999998,2__GLOND003,2__GLOND003,False,named_ispstack_id,OCGT,2__GLOND,EDF Energy Customers Limited,S,50.0,North Western,97.36,97.36,-97.36,491,7.0,-7.333333333333333,6
2026-01-05,35,-143.58429625993531,long,bid,82.76999999999998,82.76999999999998,82.76999999999998,2__DLOND002,2__DLOND002,False,named_ispstack_id,OCGT,2__DLOND,EDF Energy Customers Limited,S,24.0,Merseyside North Wales,97.36,97.36,-97.36,493,9.0,-3.0,6
2026-01-05,36,22.689912698412694,short,offer,368.87,368.87,368.87,13,I_IVG-EZCO1,True,disbsad_energy_asset,INTERCONNECTOR,I_IVG-EZCO,ENZEE Commodities A/S,I,,,504.99052631578945,504.99052631578945,504.99052631578945,61,,9.5,1
2026-01-05,37,404.32449751984126,short,offer,297.67,297.67,297.67,T_PINFB-1,T_PINFB-1,False,named_ispstack_id,BATTERY,T_PINFB_B,Zenobe Capenhurst Limited,T,27.08,,498.68,498.68,498.68,87,,0.001388888888888889,4
2026-01-05,37,404.32449751984126,short,offer,297.67,297.67,297.67,T_PINFB-2,T_PINFB-2,False,named_ispstack_id,OTHER,T_PINFB_OTH,Zenobe Capenhurst Limited,T,26.0,,498.68,498.68,498.68,89,,0.0125,4
2026-01-05,37,404.32449751984126,short,offer,297.67,297.67,297.67,T_PINFB-3,T_PINFB-3,False,named_ispstack_id,OTHER,T_PINFB_OTH,Zenobe Capenhurst Limited,T,26.0,,498.68,498.68,498.68,90,,0.03333333333333333,4
2026-01-05,37,404.32449751984126,short,offer,297.67,297.67,297.67,T_PINFB-4,T_PINFB-4,False,named_ispstack_id,BATTERY,T_PINFB_B,Zenobe Capenhurst Limited,T,26.0,,498.68,498.68,498.68,92,,0.0125,4
2026-01-05,38,907.1093675,short,offer,338.53434980458843,338.53434980458843,338.53434980458843,E_TAYL3G,E_TAYL3G,False,named_ispstack_id,OCGT,E_TAYL3G,Uniper UK Limited,E,72.0,London,489.0,489.0,489.0,378,,10.5,1
2026-01-05,39,1197.1752227974157,short,offer,750.0,750.0,750.0,2__MSTAT005,2__MSTAT005,False,named_ispstack_id,BATTERY,2__MSTAT,Statkraft Markets Gmbh,S,8.0,Yorkshire,606.5,606.5,606.5,620,,0.041666666666666664,3
2026-01-05,39,1197.1752227974157,short,offer,750.0,750.0,750.0,2__GSTAT016,2__GSTAT016,False,named_ispstack_id,BATTERY,2__GSTAT_B,Statkraft Markets Gmbh,S,8.0,North Western,606.5,606.5,606.5,623,,0.041666666666666664,3
2026-01-05,39,1197.1752227974157,short,offer,750.0,750.0,750.0,2__MSTAT001,2__MSTAT001,False,named_ispstack_id,BATTERY,2__MSTAT,Statkraft Markets Gmbh,S,50.0,Yorkshire,606.5,606.5,606.5,639,,0.09583333333333334,3
2026-01-05,40,559.752965680828,short,offer,204.39504394111697,204.39504394111697,204.39504394111697,2__MSTAT005,2__MSTAT005,False,named_ispstack_id,BATTERY,2__MSTAT,Statkraft Markets Gmbh,S,8.0,Yorkshire,435.4,435.4,435.4,142,,0.041666666666666664,3
2026-01-05,40,559.752965680828,short,offer,204.39504394111697,204.39504394111697,204.39504394111697,2__GSTAT016,2__GSTAT016,False,named_ispstack_id,BATTERY,2__GSTAT_B,Statkraft Markets Gmbh,S,8.0,North Western,435.4,435.4,435.4,143,,0.008333333333333333,3
2026-01-05,40,559.752965680828,short,offer,204.39504394111697,204.39504394111697,204.39504394111697,2__MSTAT001,2__MSTAT001,False,named_ispstack_id,BATTERY,2__MSTAT,Statkraft Markets Gmbh,S,50.0,Yorkshire,435.4,435.4,435.4,146,,0.13333333333333333,3
2026-01-05,41,-97.0819911833537,long,bid,87.01999999999998,87.01999999999998,87.01999999999998,E_THRNL-1,E_THRNL-1,False,named_ispstack_id,OCGT,E_THRNL,Whitetower Energy Limited,E,50.0,Yorkshire,140.0,140.0,-140.0,220,1.0,-13.325,1
2026-01-05,42,23.777881512006513,short,offer,159.0,159.0,159.0,7,I_ING-BKWE1,True,disbsad_energy_asset,INTERCONNECTOR,I_ING-BKWE,BKW Energie AG,I,,,299.0,299.0,299.0,30,,12.5,1
2026-01-05,43,-201.93892989247408,long,bid,81.7,81.7,81.7,2__DLOND001,2__DLOND001,False,named_ispstack_id,OCGT,2__DLOND,EDF Energy Customers Limited,S,24.0,Merseyside North Wales,97.36,97.36,-97.36,127,1.0,-10.0,6
2026-01-05,43,-201.93892989247408,long,bid,81.7,81.7,81.7,2__NLOND001,2__NLOND001,False,named_ispstack_id,OCGT,2__NLOND_OC,EDF Energy Customers Limited,S,30.0,South Scotland,97.36,97.36,-97.36,128,2.0,-11.0,6
2026-01-05,43,-201.93892989247408,long,bid,81.7,81.7,81.7,2__NLOND002,2__NLOND002,False,named_ispstack_id,OCGT,2__NLOND_OC,EDF Energy Customers Limited,S,30.0,South Scotland,97.36,97.36,-97.36,129,3.0,-10.0,6
2026-01-05,43,-201.93892989247408,long,bid,81.7,81.7,81.7,2__NLOND003,2__NLOND003,False,named_ispstack_id,LOAD RESPONSE,2__NLOND_LR,EDF Energy Customers Limited,S,30.0,South Scotland,97.36,97.36,-97.36,130,4.0,-10.0,6
2026-01-05,43,-201.93892989247408,long,bid,81.7,81.7,81.7,2__GLOND003,2__GLOND003,False,named_ispstack_id,OCGT,2__GLOND,EDF Energy Customers Limited,S,50.0,North Western,97.36,97.36,-97.36,131,5.0,-20.0,6
2026-01-05,43,-201.93892989247408,long,bid,81.7,81.7,81.7,2__DLOND002,2__DLOND002,False,named_ispstack_id,OCGT,2__DLOND,EDF Energy Customers Limited,S,24.0,Merseyside North Wales,97.36,97.36,-97.36,133,7.0,-8.83125,6
2026-01-05,44,122.13014515582707,short,offer,165.41613186528477,165.41613186528477,165.41613186528477,22,I_IVG-INCM1,True,disbsad_energy_asset,INTERCONNECTOR,I_IVG-INCM,IN COMMODITIES A/S,I,,,291.22,291.22,291.22,54,,25.0,1
2026-01-05,45,105.4622388582251,short,offer,145.0,145.0,145.0,T_DINO-6,T_DINO-6,False,named_ispstack_id,PS,T_DINO,First Hydro Company,T,320.0,,145.0,145.0,145.0,69,,5.0,1
2026-01-05,46,361.4483706994495,short,offer,147.8262495636212,147.8262495636212,147.8262495636212,2__JSTAT002,2__JSTAT002,False,named_ispstack_id,BATTERY,2__JSTAT,Statkraft Markets Gmbh,S,6.305,South Eastern,151.29,151.29,151.29,305,,0.06666666666666667,1
2026-01-05,47,116.08283958333332,short,offer,123.56,123.56,123.56,E_FARNB-1,E_FARNB-1,False,named_ispstack_id,BATTERY,E_FARNB,Tesla Motors Limited,E,20.0,Southern,123.56,123.56,123.56,50,,1.1833333333333333,2
2026-01-05,47,116.08283958333332,short,offer,123.56,123.56,123.56,E_HAWKB-1,E_HAWKB-1,False,named_ispstack_id,BATTERY,E_HAWKB,Tesla Motors Limited,E,20.0,Southern,123.56,123.56,123.56,52,,0.006547777777777778,2
2026-01-05,48,82.9462672979798,short,offer,100.0,100.0,100.0,T_KILSB-6,T_KILSB-6,False,named_ispstack_id,BATTERY,T_KILSB,ZENOBE KILMARNOCK SOUTH LTD,T,51.226,,132.63,132.63,132.63,59,,7.5757575758e-08,1
2026-01-06,1,30.466666666666665,short,offer,100.0,100.0,100.0,2__HLOND002,2__HLOND002,False,named_ispstack_id,BATTERY,2__HLOND,EDF Energy Customers Limited,S,53.123,Southern,140.63,140.63,140.63,38,,1.075,1
2026-01-06,2,301.09842973412697,short,offer,137.63,137.63,137.63,2__HLOND002,2__HLOND002,False,named_ispstack_id,BATTERY,2__HLOND,EDF Energy Customers Limited,S,53.123,Southern,138.64,138.64,138.64,189,,0.09166666666666666,1
2026-01-06,3,349.4723188888889,short,offer,151.2,151.2,151.2,T_BLHLB-2,T_BLHLB-2,False,named_ispstack_id,BATTERY,T_BLHLB_B,ZENOBE BLACKHILLOCK LIMITED,T,50.42,,151.2,151.2,151.2,182,,0.35,1
2026-01-06,4,526.5753132004411,short,offer,147.14063069151587,147.14063069151587,147.14063069151587,V__NFLEX001,V__NFLEX001,False,named_ispstack_id,LOAD RESPONSE,V__NFLEX,Flexitricity Limited,V,0.0,South Scotland,150.38,150.38,150.38,120,,0.041666666666666664,1
2026-01-06,5,557.2684294728009,short,offer,122.0,122.0,122.0,T_DINO-1,T_DINO-1,False,named_ispstack_id,PS,T_DINO,First Hydro Company,T,320.0,,121.0,121.0,121.0,38,,6.85,1
2026-01-06,6,803.6456318055555,short,offer,143.54,143.54,143.54,T_SZJNB-1,T_SZJNB-1,False,named_ispstack_id,BATTERY,T_SZJNB,Arenko Cleantech Limited,T,57.0,,143.54,143.54,143.54,87,,5.3,1
2026-01-06,7,1101.4119623611111,short,offer,169.13,169.13,169.13,2__LSTAT001,2__LSTAT001,False,named_ispstack_id,BATTERY,2__LSTAT,Statkraft Markets Gmbh,S,20.423,South Western,169.13,169.13,169.13,245,,0.8444444444444444,1
2026-01-06,8,1031.0145819444444,short,offer,168.4381976829302,168.4381976829302,168.4381976829302,T_THURB-3,T_THURB-3,False,named_ispstack_id,BATTERY,T_THURB,THURROCK STORAGE LIMITED,T,100.0,,168.49,168.49,168.49,295,,0.525,1
2026-01-06,9,673.9168888888889,short,offer,195.9848985912568,195.9848985912568,195.9848985912568,T_SVRP-20,T_SVRP-20,False,named_ispstack_id,CCGT,T_SVRP,Severn Power Limited,T,425.0,,200.0,200.0,200.0,75,,0.8666666666666667,1
2026-01-06,10,289.3413333333333,short,offer,200.0,200.0,200.0,T_SVRP-20,T_SVRP-20,False,named_ispstack_id,CCGT,T_SVRP,Severn Power Limited,T,425.0,,200.0,200.0,200.0,26,,42.65,1
