year,predictor,source_column,feature,fuel_type,side,mean_abs_shap,conditional_mean_shap_when_active,share_positive_shap_when_active,share_negative_shap_when_active,active_rows_in_shap_sample,mdi,model_train_r2,shap_expected_value,overall_shap_rank,side_shap_rank,year_rows,year_unique_sps,year_shap_rows
2023,BMU ID,marginal_bmu_id,2__PSTAT002_BID,WIND,BID,0.0,0.0,0.0,0.0,2,0.0,0.2396499277478169,90.5908307012861,302,152,24072,17047,4000
2023,BMU ID,marginal_bmu_id,C__PSTAT011_BID,WIND,BID,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,303,153,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_ABERDARE_OFFER,OCGT,OFFER,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,304,151,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_ABRTW-1_BID,WIND,BID,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,305,154,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_ALCOA-1_OFFER,DIESEL,OFFER,0.0,0.0,0.0,0.0,3,0.0,0.2396499277478169,90.5908307012861,306,152,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_ARBRB-1_BID,OTHER,BID,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,307,155,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_ARBRB-1_OFFER,OTHER,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.2396499277478169,90.5908307012861,308,153,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_ARNKB-1_BID,LOAD RESPONSE,BID,0.0,0.0,0.0,0.0,1,0.0,0.2396499277478169,90.5908307012861,309,156,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_ARNKB-1_OFFER,LOAD RESPONSE,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.2396499277478169,90.5908307012861,310,154,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_ARNKB-2_BID,BATTERY,BID,0.0,0.0,0.0,0.0,3,0.0,0.2396499277478169,90.5908307012861,311,157,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_ARNKB-2_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.2396499277478169,90.5908307012861,312,155,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_ASHWW-1_BID,WIND,BID,0.0,0.0,0.0,0.0,1,0.0,0.2396499277478169,90.5908307012861,313,158,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_ASLVW-1_BID,WIND,BID,0.0,0.0,0.0,0.0,1,0.0,0.2396499277478169,90.5908307012861,314,159,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_BARNB-1_BID,BATTERY,BID,0.0,0.0,0.0,0.0,8,0.0,0.2396499277478169,90.5908307012861,315,160,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_BARNB-1_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,2,0.0,0.2396499277478169,90.5908307012861,316,156,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_BETHW-1_BID,WIND,BID,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,317,161,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_BHOLB-1_BID,BATTERY,BID,0.0,0.0,0.0,0.0,3,0.0,0.2396499277478169,90.5908307012861,318,162,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_BHOLB-1_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.2396499277478169,90.5908307012861,319,157,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_BLARW-1_BID,WIND,BID,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,320,163,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_BRIDGWTR_OFFER,GAS,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.2396499277478169,90.5908307012861,321,158,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_BROAB-1_BID,BATTERY,BID,0.0,0.0,0.0,0.0,1,0.0,0.2396499277478169,90.5908307012861,322,164,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_BROAB-1_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.2396499277478169,90.5908307012861,323,159,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_BROFB-1_BID,BATTERY,BID,0.0,0.0,0.0,0.0,3,0.0,0.2396499277478169,90.5908307012861,324,165,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_BROFB-1_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.2396499277478169,90.5908307012861,325,160,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_BRYBW-1_BID,WIND,BID,0.0,0.0,0.0,0.0,1,0.0,0.2396499277478169,90.5908307012861,326,166,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_BTUIW-2_BID,WIND,BID,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,327,167,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_BTUIW-3_BID,WIND,BID,0.0,0.0,0.0,0.0,1,0.0,0.2396499277478169,90.5908307012861,328,168,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_BURGH-1_BID,OCGT,BID,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,329,169,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_BURWB-1_BID,OTHER,BID,0.0,0.0,0.0,0.0,15,0.0,0.2396499277478169,90.5908307012861,330,170,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_CHAPB-1_BID,BATTERY,BID,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,331,171,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_CHAPB-1_OFFER,BATTERY,OFFER,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,332,161,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_CHICK-1_BID,OCGT,BID,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,333,172,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_CHTRY-1_BID,DIESEL,BID,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,334,173,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_CHTRY-1_OFFER,DIESEL,OFFER,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,335,162,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_CLAC-1_BID,NPSHYD,BID,0.0,0.0,0.0,0.0,2,0.0,0.2396499277478169,90.5908307012861,336,174,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_CLAC-1_OFFER,NPSHYD,OFFER,0.0,0.0,0.0,0.0,5,0.0,0.2396499277478169,90.5908307012861,337,163,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_CLAYB-1_BID,BATTERY,BID,0.0,0.0,0.0,0.0,1,0.0,0.2396499277478169,90.5908307012861,338,175,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_CLAYB-1_OFFER,BATTERY,OFFER,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,339,164,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_CLAYB-2_BID,BATTERY,BID,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,340,176,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_CLAYB-2_OFFER,BATTERY,OFFER,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,341,165,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_CONTB-1_BID,BATTERY,BID,0.0,0.0,0.0,0.0,1,0.0,0.2396499277478169,90.5908307012861,342,177,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_CONTB-1_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,5,0.0,0.2396499277478169,90.5908307012861,343,166,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_CRGTW-1_BID,WIND,BID,0.0,0.0,0.0,0.0,1,0.0,0.2396499277478169,90.5908307012861,344,178,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_CUPAB-1_BID,OTHER,BID,0.0,0.0,0.0,0.0,1,0.0,0.2396499277478169,90.5908307012861,345,179,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_CUPAB-1_OFFER,OTHER,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.2396499277478169,90.5908307012861,346,167,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_DALSW-1_BID,WIND,BID,0.0,0.0,0.0,0.0,1,0.0,0.2396499277478169,90.5908307012861,347,180,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_DBFRM-1_BID,DIESEL,BID,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,348,181,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_DBFRM-1_OFFER,DIESEL,OFFER,0.0,0.0,0.0,0.0,2,0.0,0.2396499277478169,90.5908307012861,349,168,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_DERBY-1_OFFER,OCGT,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.2396499277478169,90.5908307012861,350,169,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_DOLLB-1_OFFER,OTHER,OFFER,0.0,0.0,0.0,0.0,12,0.0,0.2396499277478169,90.5908307012861,351,170,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_FARNB-1_BID,BATTERY,BID,0.0,0.0,0.0,0.0,1,0.0,0.2396499277478169,90.5908307012861,352,182,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_FARNB-1_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.2396499277478169,90.5908307012861,353,171,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_FASN-3_BID,NPSHYD,BID,0.0,0.0,0.0,0.0,1,0.0,0.2396499277478169,90.5908307012861,354,183,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_FASN-3_OFFER,NPSHYD,OFFER,0.0,0.0,0.0,0.0,2,0.0,0.2396499277478169,90.5908307012861,355,172,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_GLOFW-1_BID,WIND,BID,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,356,184,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_GOSHS-1_OFFER,DIESEL,OFFER,0.0,0.0,0.0,0.0,2,0.0,0.2396499277478169,90.5908307012861,357,173,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_GRGRW-1_BID,WIND,BID,0.0,0.0,0.0,0.0,1,0.0,0.2396499277478169,90.5908307012861,358,185,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_GYAR-1_BID,CCGT,BID,0.0,0.0,0.0,0.0,3,0.0,0.2396499277478169,90.5908307012861,359,186,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_GYAR-1_OFFER,CCGT,OFFER,0.0,0.0,0.0,0.0,7,0.0,0.2396499277478169,90.5908307012861,360,174,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_HAWKB-1_BID,BATTERY,BID,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,361,187,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_HAWKB-1_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.2396499277478169,90.5908307012861,362,175,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_HRHLW-1_BID,WIND,BID,0.0,0.0,0.0,0.0,2,0.0,0.2396499277478169,90.5908307012861,363,188,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_ILMEB-1_BID,BATTERY,BID,0.0,0.0,0.0,0.0,1,0.0,0.2396499277478169,90.5908307012861,364,189,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_ILMEB-1_OFFER,BATTERY,OFFER,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,365,176,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_JAMBB-1_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.2396499277478169,90.5908307012861,366,177,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_KLYN-A-1_BID,CCGT,BID,0.0,0.0,0.0,0.0,5,0.0,0.2396499277478169,90.5908307012861,367,190,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_KLYN-A-1_OFFER,CCGT,OFFER,0.0,0.0,0.0,0.0,6,0.0,0.2396499277478169,90.5908307012861,368,178,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_LCHWT-1_OFFER,DIESEL,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.2396499277478169,90.5908307012861,369,179,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_LITRB-1_BID,BATTERY,BID,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,370,191,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_LITRB-1_OFFER,BATTERY,OFFER,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,371,180,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_LSTWY-1_OFFER,DIESEL,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.2396499277478169,90.5908307012861,372,181,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_MDLWH-1_OFFER,DIESEL,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.2396499277478169,90.5908307012861,373,182,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_MINSW-1_BID,WIND,BID,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,374,192,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_MORFL-1_OFFER,DIESEL,OFFER,0.0,0.0,0.0,0.0,3,0.0,0.2396499277478169,90.5908307012861,375,183,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_NEWTB-1_BID,BATTERY,BID,0.0,0.0,0.0,0.0,2,0.0,0.2396499277478169,90.5908307012861,376,193,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_NEWTB-1_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.2396499277478169,90.5908307012861,377,184,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_PETEM1_OFFER,CCGT,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.2396499277478169,90.5908307012861,378,185,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_PILLB-1_BID,BATTERY,BID,0.0,0.0,0.0,0.0,7,0.0,0.2396499277478169,90.5908307012861,379,194,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_PILLB-1_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,2,0.0,0.2396499277478169,90.5908307012861,380,186,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_PILLB-2_BID,BATTERY,BID,0.0,0.0,0.0,0.0,3,0.0,0.2396499277478169,90.5908307012861,381,195,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_PILLB-2_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,4,0.0,0.2396499277478169,90.5908307012861,382,187,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_RAKE-1_OFFER,DIESEL,OFFER,0.0,0.0,0.0,0.0,5,0.0,0.2396499277478169,90.5908307012861,383,188,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_RDFRB-1_BID,DIESEL,BID,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,384,196,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_RDFRB-1_OFFER,DIESEL,OFFER,0.0,0.0,0.0,0.0,3,0.0,0.2396499277478169,90.5908307012861,385,189,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_RDFRD-1_BID,DIESEL,BID,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,386,197,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_RDFRD-1_OFFER,DIESEL,OFFER,0.0,0.0,0.0,0.0,2,0.0,0.2396499277478169,90.5908307012861,387,190,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_RDSCR-1_OFFER,DIESEL,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.2396499277478169,90.5908307012861,388,191,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_RHEI-1_OFFER,NPSHYD,OFFER,0.0,0.0,0.0,0.0,2,0.0,0.2396499277478169,90.5908307012861,389,192,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_ROOSB-1_BID,BATTERY,BID,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,390,198,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_ROOSB-1_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,3,0.0,0.2396499277478169,90.5908307012861,391,193,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_SKELB-1_BID,BATTERY,BID,0.0,0.0,0.0,0.0,4,0.0,0.2396499277478169,90.5908307012861,392,199,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_SKELB-1_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,2,0.0,0.2396499277478169,90.5908307012861,393,194,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_SOLUTIA_OFFER,GAS,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.2396499277478169,90.5908307012861,394,195,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_SUDME-1_OFFER,DIESEL,OFFER,0.0,0.0,0.0,0.0,4,0.0,0.2396499277478169,90.5908307012861,395,196,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_TDRVE-1_BID,OTHER,BID,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,396,200,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_TDRVE-1_OFFER,OTHER,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.2396499277478169,90.5908307012861,397,197,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_THMRB-1_BID,BATTERY,BID,0.0,0.0,0.0,0.0,2,0.0,0.2396499277478169,90.5908307012861,398,201,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_THMRB-1_OFFER,BATTERY,OFFER,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,399,198,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_TLYMW-1_OFFER,WIND,OFFER,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,400,199,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_TOLLB-1_BID,BATTERY,BID,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,401,202,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_TRFPK-1_OFFER,DIESEL,OFFER,0.0,0.0,0.0,0.0,2,0.0,0.2396499277478169,90.5908307012861,402,200,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_VKING-2_OFFER,OCGT,OFFER,0.0,0.0,0.0,0.0,2,0.0,0.2396499277478169,90.5908307012861,403,201,24072,17047,4000
2023,BMU ID,marginal_bmu_id,E_WTRLN-1_OFFER,DIESEL,OFFER,0.0,0.0,0.0,0.0,2,0.0,0.2396499277478169,90.5908307012861,404,202,24072,17047,4000
2023,BMU ID,marginal_bmu_id,I_I2D-COPN1_BID,IFA2,BID,0.0,0.0,0.0,0.0,1,0.0,0.2396499277478169,90.5908307012861,405,203,24072,17047,4000
2023,BMU ID,marginal_bmu_id,I_I2D-DARE1_BID,IFA2,BID,0.0,0.0,0.0,0.0,1,0.0,0.2396499277478169,90.5908307012861,406,204,24072,17047,4000
2023,BMU ID,marginal_bmu_id,I_I2D-DMCC1_BID,IFA2,BID,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,407,205,24072,17047,4000
2023,BMU ID,marginal_bmu_id,I_I2D-DSKC1_BID,IFA2,BID,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,408,206,24072,17047,4000
2023,BMU ID,marginal_bmu_id,I_I2D-DVAL1_BID,IFA2,BID,0.0,0.0,0.0,0.0,1,0.0,0.2396499277478169,90.5908307012861,409,207,24072,17047,4000
2023,BMU ID,marginal_bmu_id,I_I2D-EDFT1_BID,IFA2,BID,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,410,208,24072,17047,4000
2023,BMU ID,marginal_bmu_id,I_I2D-HELI1_BID,IFA2,BID,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,411,209,24072,17047,4000
2023,BMU ID,marginal_bmu_id,I_I2D-MFTE1_BID,IFA2,BID,0.0,0.0,0.0,0.0,1,0.0,0.2396499277478169,90.5908307012861,412,210,24072,17047,4000
2023,BMU ID,marginal_bmu_id,I_I2D-NITR1_BID,IFA2,BID,0.0,0.0,0.0,0.0,1,0.0,0.2396499277478169,90.5908307012861,413,211,24072,17047,4000
2023,BMU ID,marginal_bmu_id,I_I2D-NORL1_BID,IFA2,BID,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,414,212,24072,17047,4000
2023,BMU ID,marginal_bmu_id,I_I2D-NTPL1_BID,IFA2,BID,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,415,213,24072,17047,4000
2023,BMU ID,marginal_bmu_id,I_I2D-OPMX1_BID,IFA2,BID,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,416,214,24072,17047,4000
2023,BMU ID,marginal_bmu_id,I_I2D-SETL1_BID,IFA2,BID,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,417,215,24072,17047,4000
2023,BMU ID,marginal_bmu_id,I_I2G-DSKC1_OFFER,IFA2,OFFER,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,418,203,24072,17047,4000
2023,BMU ID,marginal_bmu_id,I_I2G-EDMK1_OFFER,IFA2,OFFER,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,419,204,24072,17047,4000
2023,BMU ID,marginal_bmu_id,I_I2G-INCM1_OFFER,IFA2,OFFER,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,420,205,24072,17047,4000
2023,BMU ID,marginal_bmu_id,I_IBD-CBST1_BID,BritNed,BID,0.0,0.0,0.0,0.0,2,0.0,0.2396499277478169,90.5908307012861,421,216,24072,17047,4000
2023,BMU ID,marginal_bmu_id,I_IBD-EDFT1_BID,BritNed,BID,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,422,217,24072,17047,4000
2023,BMU ID,marginal_bmu_id,I_IBD-EDMK1_BID,BritNed,BID,0.0,0.0,0.0,0.0,2,0.0,0.2396499277478169,90.5908307012861,423,218,24072,17047,4000
2023,BMU ID,marginal_bmu_id,I_IBD-ELTR1_BID,BritNed,BID,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,424,219,24072,17047,4000
2023,BMU ID,marginal_bmu_id,I_IBD-IDCE1_BID,BritNed,BID,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,425,220,24072,17047,4000
2023,BMU ID,marginal_bmu_id,I_IBD-NEAS1_BID,BritNed,BID,0.0,0.0,0.0,0.0,1,0.0,0.2396499277478169,90.5908307012861,426,221,24072,17047,4000
2023,BMU ID,marginal_bmu_id,I_IBD-NEHO1_BID,BritNed,BID,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,427,222,24072,17047,4000
2023,BMU ID,marginal_bmu_id,I_IBD-NITR1_BID,BritNed,BID,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,428,223,24072,17047,4000
2023,BMU ID,marginal_bmu_id,I_IBD-NORL1_BID,BritNed,BID,0.0,0.0,0.0,0.0,1,0.0,0.2396499277478169,90.5908307012861,429,224,24072,17047,4000
2023,BMU ID,marginal_bmu_id,I_IBD-NTPL1_BID,BritNed,BID,0.0,0.0,0.0,0.0,3,0.0,0.2396499277478169,90.5908307012861,430,225,24072,17047,4000
2023,BMU ID,marginal_bmu_id,I_IBD-TRLS1_BID,BritNed,BID,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,431,226,24072,17047,4000
2023,BMU ID,marginal_bmu_id,I_IBG-DARE1_OFFER,BritNed,OFFER,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,432,206,24072,17047,4000
2023,BMU ID,marginal_bmu_id,I_IBG-DMCC1_OFFER,BritNed,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.2396499277478169,90.5908307012861,433,207,24072,17047,4000
2023,BMU ID,marginal_bmu_id,I_IBG-DSKC1_OFFER,BritNed,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.2396499277478169,90.5908307012861,434,208,24072,17047,4000
2023,BMU ID,marginal_bmu_id,I_IBG-DVAL1_OFFER,BritNed,OFFER,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,435,209,24072,17047,4000
2023,BMU ID,marginal_bmu_id,I_IBG-EDFT1_OFFER,BritNed,OFFER,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,436,210,24072,17047,4000
2023,BMU ID,marginal_bmu_id,I_IBG-EDMK1_OFFER,BritNed,OFFER,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,437,211,24072,17047,4000
2023,BMU ID,marginal_bmu_id,I_IBG-ELEE1_OFFER,BritNed,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.2396499277478169,90.5908307012861,438,212,24072,17047,4000
2023,BMU ID,marginal_bmu_id,I_IBG-ELTR1_OFFER,BritNed,OFFER,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,439,213,24072,17047,4000
2023,BMU ID,marginal_bmu_id,I_IBG-HELI1_OFFER,BritNed,OFFER,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,440,214,24072,17047,4000
2023,BMU ID,marginal_bmu_id,I_IBG-IDCE1_OFFER,BritNed,OFFER,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,441,215,24072,17047,4000
2023,BMU ID,marginal_bmu_id,I_IBG-INCM1_OFFER,BritNed,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.2396499277478169,90.5908307012861,442,216,24072,17047,4000
2023,BMU ID,marginal_bmu_id,I_IBG-MFTE1_OFFER,BritNed,OFFER,0.0,0.0,0.0,0.0,2,0.0,0.2396499277478169,90.5908307012861,443,217,24072,17047,4000
2023,BMU ID,marginal_bmu_id,I_IBG-NITR1_OFFER,BritNed,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.2396499277478169,90.5908307012861,444,218,24072,17047,4000
2023,BMU ID,marginal_bmu_id,I_IBG-NORL1_OFFER,BritNed,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.2396499277478169,90.5908307012861,445,219,24072,17047,4000
2023,BMU ID,marginal_bmu_id,I_IBG-NTPL1_OFFER,BritNed,OFFER,0.0,0.0,0.0,0.0,4,0.0,0.2396499277478169,90.5908307012861,446,220,24072,17047,4000
2023,BMU ID,marginal_bmu_id,I_IBG-OPMX1_OFFER,BritNed,OFFER,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,447,221,24072,17047,4000
2023,BMU ID,marginal_bmu_id,I_IBG-VETR1_OFFER,BritNed,OFFER,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,448,222,24072,17047,4000
2023,BMU ID,marginal_bmu_id,I_IFD-BKWE1_BID,IFA,BID,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,449,227,24072,17047,4000
2023,BMU ID,marginal_bmu_id,I_IFD-CBST1_BID,IFA,BID,0.0,0.0,0.0,0.0,1,0.0,0.2396499277478169,90.5908307012861,450,228,24072,17047,4000
2023,BMU ID,marginal_bmu_id,I_IFD-COPN1_BID,IFA,BID,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,451,229,24072,17047,4000
2023,BMU ID,marginal_bmu_id,I_IFD-DSKC1_BID,IFA,BID,0.0,,,,0,0.0,0.2396499277478169,90.5908307012861,452,230,24072,17047,4000
2023,BMU ID,marginal_bmu_id,I_IFD-EDFT1_BID,IFA,BID,0.0,0.0,0.0,0.0,2,0.0,0.2396499277478169,90.5908307012861,453,231,24072,17047,4000
