side,marginal_bmu_id,technology_key,n_marginal_sps,tie_adjusted_weight,p05_system_price,p25_system_price,median_system_price,p75_system_price,p95_system_price,marginal_side_share_pct,technology_side_median_system_price,p05_system_price_deviation,p25_system_price_deviation,median_system_price_deviation,p75_system_price_deviation,p95_system_price_deviation,registered_capacity_mw,plant_family,lead_party,displayed_in_figure
BID,I_IFD-DSKC1,IFA,23,22.5,-15.844,-6.234999999999999,0.0,40.81,56.265,0.08337347611813095,8.199999999999998,-24.043999999999997,-14.434999999999997,-8.199999999999998,32.61000000000001,48.065000000000005,,I_IFD-DSKC,Danske Commodities A/S,False
BID,I_IND-NTPL1,NEMO,23,22.5,-87.26,-35.74,-5.92,1.005,43.617999999999995,0.08337347611813095,0.8299999999999998,-88.09,-36.57,-6.75,0.17500000000000004,42.788,,I_IND-NTPL,Northpool BV,False
BID,2__BUKPR001,OCGT,31,22.183333333333334,-6.725,26.0,56.01,65.59,101.5,0.08220007163943134,64.75,-71.475,-38.75,-8.740000000000002,0.8400000000000034,36.75,10.359,2__BUKPR,UK Power Reserve Limited,False
BID,T_MIDMW-1,WIND,30,22.0,-42.305876999999995,-7.029999999999999,3.91,17.450000000000003,67.32499999999999,0.08152073220439471,0.0,-42.305876999999995,-7.029999999999999,3.91,17.450000000000003,67.32499999999999,51.0,T_MIDMW,OnPath Energy Limited,False
BID,2__LFLEX001,LOAD RESPONSE,46,21.760714285714286,-10.0,12.780000000000001,51.5,65.69500000000001,81.14750000000001,0.08063406190282094,55.254999999999995,-65.255,-42.474999999999994,-3.7549999999999955,10.440000000000012,25.892500000000013,49.0,2__LFLEX,Flexitricity Limited,False
BID,2__LANGE001,LOAD RESPONSE,49,21.686580086580086,0.0,41.0,52.34,59.0,77.38799999999995,0.08035935853032974,55.254999999999995,-55.254999999999995,-14.254999999999995,-2.914999999999992,3.7450000000000045,22.132999999999953,65.0,2__LANGE,Limejump Energy Limited,False
BID,E_NEWPB-1,BATTERY,22,21.5,5.7875,31.169999999999998,59.480000000000004,72.9777491367635,81.4205,0.07966798829065846,59.0,-53.2125,-27.830000000000002,0.480000000000004,13.977749136763506,22.420500000000004,20.933,E_NEWPB,Field Newport Ltd,False
BID,2__GSTAT009,BATTERY,26,21.102777777777778,3.667839698378569,45.452359764506284,63.78,74.46249999999999,89.8275,0.07819608618141245,59.0,-55.33216030162143,-13.547640235493716,4.780000000000001,15.462499999999991,30.8275,16.45,2__GSTAT_B,Statkraft Markets Gmbh,False
BID,V__PHABI004,OTHER,34,21.066666666666666,-13.3655,54.1,62.05,73.94415686933952,90.16099999999996,0.07806227689875371,60.0,-73.3655,-5.899999999999999,2.049999999999997,13.944156869339523,30.16099999999996,0.0,V__PHABI_OTH,Habitat Energy Limited,False
BID,E_CRSSB-1,BATTERY,21,21.0,-0.85009900990099,30.68,43.58843762110176,58.84092658508401,70.1,0.07781524437692222,59.0,-59.85009900990099,-28.32,-15.411562378898239,-0.15907341491598714,11.099999999999994,20.0,E_CRSSB,Arenko Cleantech Limited,False
BID,I_IBD-NEAS1,BRITNED,21,21.0,-15.0,-7.06,24.55,42.74,59.49012987012986,0.07781524437692222,-3.16,-11.84,-3.8999999999999995,27.71,45.900000000000006,62.65012987012986,,I_IBD-NEAS,Centrica Energy Trading A/S,False
BID,E_POTES-1,BATTERY,28,20.632575757575758,8.20979651022959,52.62195997805874,63.260000000000005,80.82749999999999,92.84159765727122,0.0764537583191009,59.0,-50.79020348977041,-6.37804002194126,4.260000000000005,21.827499999999986,33.84159765727122,35.0,E_POTES,Arenko Cleantech Limited,False
BID,I_IFD-NEAS1,IFA,21,20.5,-14.54,5.2,20.2,35.3,56.0,0.07596250046318598,8.199999999999998,-22.739999999999995,-2.9999999999999973,12.000000000000002,27.1,47.800000000000004,,I_IFD-NEAS,Centrica Energy Trading A/S,False
BID,E_ASHWW-1,WIND,21,20.333333333333332,-21.645466666666668,-18.75,-2.73,46.0,65.05,0.07534491915860723,0.0,-21.645466666666668,-18.75,-2.73,46.0,65.05,35.0,E_ASHWW,Statkraft Markets Gmbh,False
BID,T_MOWWO-4,WIND,24,20.083333333333332,-17.32,-10.92,-1.3906854798244126,14.75,28.13949999999999,0.07441854720173911,0.0,-17.32,-10.92,-1.3906854798244126,14.75,28.13949999999999,287.0,T_MOWWO,Moray Offshore Wind West Ltd,False
BID,E_ASLVW-1,WIND,20,20.0,-37.6255,-29.56,-23.35,-11.58,70.038,0.07410975654944973,0.0,-37.6255,-29.56,-23.35,-11.58,70.038,26.0,E_ASLVW,Npower Commercial Gas Limited,False
BID,E_BURBO,WIND,20,20.0,-58.0,-18.9501,0.1,18.035,54.2,0.07410975654944973,0.0,-58.0,-18.9501,0.1,18.035,54.2,90.0,E_BURBO,Orsted Burbo (UK) Limited,False
BID,I_I2D-DSKC1,IFA2,21,20.0,-75.12999999999998,-11.0,-3.36,16.62,60.0,0.07410975654944973,-3.325,-71.80499999999998,-7.675,-0.0349999999999997,19.945,63.325,,I_I2D-DSKC,Danske Commodities A/S,False
BID,T_NNGAO-1,WIND,29,20.0,-15.958,-7.929999999999999,20.72,51.0,64.64,0.07410975654944973,0.0,-15.958,-7.929999999999999,20.72,51.0,64.64,224.0,T_NNGAO,Neart Na Gaoithe Offshore Wind,False
BID,T_SVRP-10,CCGT,21,20.0,11.76,40.01221228043836,60.29445722456504,76.85392144212628,112.85,0.07410975654944973,62.55,-50.79,-22.537787719561635,-2.2555427754349537,14.303921442126281,50.3,425.0,T_SVRP,Severn Power Limited,False
BID,T_SGRWO-2,WIND,61,19.766666666666666,-13.05,3.73,33.071873950812254,47.26,66.3101030927835,0.07324514272303949,0.0,-13.05,3.73,33.071873950812254,47.26,66.3101030927835,220.0,T_SGRWO,Seagreen Wind Energy Limited,False
BID,2__MFLEX002,LOAD RESPONSE,33,19.558333333333334,20.0,41.0,51.0,60.0,77.002,0.07247316609231605,55.254999999999995,-35.254999999999995,-14.254999999999995,-4.2549999999999955,4.7450000000000045,21.747,49.0,2__MFLEX,Flexitricity Limited,False
BID,E_TOLLB-1,BATTERY,20,19.5,-12.770499999999998,4.4775,37.005,57.476980662251336,72.75000000000004,0.07225701263571349,59.0,-71.7705,-54.5225,-21.994999999999997,-1.5230193377486643,13.750000000000043,49.0,E_TOLLB,Tollgate Energy Storage Ltd,False
BID,I_IVD-DSKC1,VIKING,19,19.0,-35.562999999999995,-9.785891969791667,5.11,43.69,53.739262499999974,0.07040426872197725,0.8299999999999998,-36.392999999999994,-10.615891969791667,4.28,42.86,52.909262499999976,,I_IVD-DSKC,Danske Commodities A/S,False
BID,I_IVD-NTPL1,VIKING,19,19.0,-62.467999999999996,-8.185066666666666,-1.65,21.085,46.04999999999999,0.07040426872197725,0.8299999999999998,-63.297999999999995,-9.015066666666666,-2.4799999999999995,20.255000000000003,45.21999999999999,,I_IVD-NTPL,Northpool BV,False
BID,T_CRGHW-1,WIND,19,19.0,-23.575999999999997,-15.89,-10.0,-0.8288533493676419,26.47198999999989,0.07040426872197725,0.0,-23.575999999999997,-15.89,-10.0,-0.8288533493676419,26.47198999999989,46.0,T_CRGHW,Statkraft Markets Gmbh,False
BID,V__HDSKC001,BATTERY,19,19.0,1.2800000000000005,60.515,64.0,70.055,83.18299778448306,0.07040426872197725,59.0,-57.72,1.5150000000000006,5.0,11.055000000000007,24.182997784483064,0.0,V__HDSKC,Danske Commodities A/S,False
BID,2__PMARB001,NPSHYD,18,18.0,-1.1999999999999993,26.91,37.47,50.9,57.138,0.06669878089450476,57.135000000000005,-58.33500000000001,-30.225000000000005,-19.665000000000006,-6.2350000000000065,0.0029999999999930083,80.0,2__PMARB,Marble Power Limited,False
BID,I_IFD-MFTE1,IFA,18,18.0,-23.812795,-2.2,8.65,14.6775,41.752840000000006,0.06669878089450476,8.199999999999998,-32.012795,-10.399999999999999,0.45000000000000284,6.477500000000003,33.55284000000001,,I_IFD-MFTE,MFT Energy A/S,False
BID,2__BFLEX004,LOAD RESPONSE,34,17.792857142857144,-10.0,10.502553122907562,59.75,70.30520267390965,114.94299999999994,0.06593121555881404,55.254999999999995,-65.255,-44.75244687709243,4.4950000000000045,15.050202673909652,59.687999999999946,49.0,2__BFLEX,Flexitricity Limited,False
BID,E_NEWTB-1,BATTERY,24,17.674242424242426,0.9825000000000002,6.9,39.605000000000004,63.18,74.26649999999998,0.06549169016282812,59.0,-58.0175,-52.1,-19.394999999999996,4.18,15.26649999999998,52.0,E_NEWTB,EDF Energy Customers Limited,False
BID,2__FFSEN005,OTHER,22,17.34090909090909,2.669624896987135,49.464999999999996,68.125,83.23812930812764,137.85249999999996,0.06425652755367062,60.0,-57.33037510301286,-10.535000000000004,8.125,23.23812930812764,77.85249999999996,24.479,2__FFSEN,F & S Energy Ltd,False
BID,T_WISTW-2,WIND,19,17.333333333333332,-63.053999999999995,-37.964034999999996,-13.59,-1.7650000000000001,31.76,0.06422845567618976,0.0,-63.053999999999995,-37.964034999999996,-13.59,-1.7650000000000001,31.76,61.5,T_WISTW,BROCKLOCH RIG WINDFARM LTD,False
BID,2__BBPGM001,BATTERY,17,17.0,30.653999999999996,39.38,52.1,56.5,63.51626241755548,0.06299329306703227,59.0,-28.346000000000004,-19.619999999999997,-6.899999999999999,-2.5,4.516262417555481,10.19,2__BBPGM,BP Gas Marketing Limited,False
BID,I_IBD-INCM1,BRITNED,17,17.0,-20.560319999999997,-18.15,-6.46,26.77,66.44199999999998,0.06299329306703227,-3.16,-17.400319999999997,-14.989999999999998,-3.3,29.93,69.60199999999998,,I_IBD-INCM,IN COMMODITIES A/S,False
BID,I_IBD-NTPL1,BRITNED,17,17.0,-26.468,-18.89006,-3.39,35.1,60.324,0.06299329306703227,-3.16,-23.308,-15.730059999999998,-0.22999999999999998,38.260000000000005,63.483999999999995,,I_IBD-NTPL,Northpool BV,False
BID,T_WLNYO-4,WIND,22,17.0,-59.75,-27.99,20.990000000000002,26.0,54.331499999999984,0.06299329306703227,0.0,-59.75,-27.99,20.990000000000002,26.0,54.331499999999984,330.0,T_WLNYO,Walney Extension Ltd,False
BID,T_THURB-1,BATTERY,22,16.708333333333332,-5.147789947948897,8.054006517723145,54.666626924089655,65.52250000000001,82.134,0.06191252578401946,59.0,-64.1477899479489,-50.945993482276855,-4.333373075910345,6.522500000000008,23.134,100.0,T_THURB,THURROCK STORAGE LIMITED,False
BID,T_RATS-1,COAL,28,16.507575757575758,42.765,50.8375,55.5,63.5454175,69.943,0.06116862103077688,59.6,-16.835,-8.762500000000003,-4.100000000000001,3.945417499999998,10.342999999999996,0.0,T_RATS,Uniper UK Limited,False
BID,2__NFSEN007,OTHER,18,16.09090909090909,45.568273,50.724999999999994,57.83,66.05749999999999,98.55099999999999,0.05962466776933001,60.0,-14.431727000000002,-9.275000000000006,-2.1700000000000017,6.05749999999999,38.55099999999999,30.674,2__NFSEN,F & S Energy Ltd,False
BID,I_IND-NITR1,NEMO,19,16.0,-28.229,-2.3550000000000004,8.0,29.685102040816325,53.539999999999985,0.05928780523955979,0.8299999999999998,-29.058999999999997,-3.1850000000000005,7.17,28.855102040816327,52.70999999999999,,I_IND-NITR,Nitor Energy A/S,False
BID,T_EDINW-1,WIND,16,16.0,-17.48,0.875,55.575,58.15,93.7125,0.05928780523955979,0.0,-17.48,0.875,55.575,58.15,93.7125,41.4,T_EDINW,Vattenfall Wind Power Ltd,False
BID,T_HRSTW-1,WIND,16,16.0,-57.462500000000006,-5.4375,-0.565,16.525,33.07,0.05928780523955979,0.0,-57.462500000000006,-5.4375,-0.565,16.525,33.07,142.3,T_HRSTW,SP Renewables (UK) Limited,False
BID,2__NHPOW001,NPSHYD,17,15.666666666666666,0.0,33.0,50.63,60.5,92.33047074025328,0.05805264263040229,57.135000000000005,-57.135000000000005,-24.135000000000005,-6.505000000000003,3.364999999999995,35.19547074025327,25.0,2__NHPOW,Drax Energy Solutions Limited,False
BID,2__FSTAT002,BATTERY,18,15.642857142857142,55.58,68.215,79.74000000000001,99.25,115.75,0.05796441672974818,59.0,-3.4200000000000017,9.215000000000003,20.74000000000001,40.25,56.75,50.0,2__FSTAT,Statkraft Markets Gmbh,False
BID,V__HHABI001,OTHER,17,15.59090909090909,17.480000000000004,46.78,67.5,72.0,107.389344,0.057771923855593765,60.0,-42.519999999999996,-13.219999999999999,7.5,12.0,47.389343999999994,0.0,V__HHABI_OTH,Habitat Energy Limited,False
BID,T_CRDEW-1,WIND,24,15.5,-27.733999999999998,-11.9575,1.33,37.485125,64.60252999999996,0.057435061325823544,0.0,-27.733999999999998,-11.9575,1.33,37.485125,64.60252999999996,24.0,T_CRDEW,EDF Energy Customers Limited,False
BID,T_CRDEW-2,WIND,24,15.5,-25.403,-11.56,4.1850000000000005,43.765,64.60252999999996,0.057435061325823544,0.0,-25.403,-11.56,4.1850000000000005,43.765,64.60252999999996,24.0,T_CRDEW,EDF Energy Customers Limited,False
BID,T_DOREW-2,WIND,25,15.5,-31.286,-26.68,0.0,38.59,101.4,0.057435061325823544,0.0,-31.286,-26.68,0.0,38.59,101.4,156.92,T_DOREW,Dorenell Windfarm Limited,False
BID,T_RMPNO-1,WIND,23,15.5,-82.03899999999999,-18.33,45.16,50.015,60.063,0.057435061325823544,0.0,-82.03899999999999,-18.33,45.16,50.015,60.063,200.1,T_RMPNO,Rampion Offshore Windfarm Ltd,False
BID,T_TWSHW-1,WIND,27,15.5,-58.466,-21.375,-11.13,10.905000000000001,45.59912,0.057435061325823544,0.0,-58.466,-21.375,-11.13,10.905000000000001,45.59912,37.8,T_TWSHW,Twentyshilling Limited,False
BID,T_SGRWO-5,WIND,59,15.083333333333332,-13.355999999999998,2.3400285714285713,23.0,47.09,72.67499999999998,0.05589110806437667,0.0,-13.355999999999998,2.3400285714285713,23.0,47.09,72.67499999999998,300.0,T_SGRWO,Seagreen Wind Energy Limited,False
BID,I_IBD-MFTE1,BRITNED,16,15.0,-60.417500000000004,-40.9401,-11.535,4.32,32.66,0.0555823174120873,-3.16,-57.25750000000001,-37.780100000000004,-8.375,7.48,35.81999999999999,,I_IBD-MFTE,MFT Energy A/S,False
BID,I_IND-INCM1,NEMO,15,15.0,-48.59,-15.51,-1.6104,13.5902,39.2018735702944,0.0555823174120873,0.8299999999999998,-49.42,-16.34,-2.4404,12.7602,38.371873570294404,,I_IND-INCM,IN COMMODITIES A/S,False
BID,I_IND-NEAS1,NEMO,16,15.0,-17.0353,1.46,23.834999999999997,50.01,63.235,0.0555823174120873,0.8299999999999998,-17.865299999999998,0.6300000000000001,23.005,49.18,62.405,,I_IND-NEAS,Centrica Energy Trading A/S,False
BID,T_RYHPS-1,CCGT,15,15.0,40.9715418425,73.35,86.29999999999998,112.525,132.89499999999998,0.0555823174120873,62.55,-21.578458157499995,10.799999999999997,23.749999999999986,49.97500000000001,70.34499999999998,720.98,T_RYHPS,VPI Power Limited,False
BID,E_DALSW-1,WIND,17,14.5,-19.776,-16.16,-15.93,-11.32,11.997999999999987,0.05372957349835106,0.0,-19.776,-16.16,-15.93,-11.32,11.997999999999987,30.0,E_DALSW,Mobius Renewables Gen. (GB),False
BID,E_GRGRW-1,WIND,15,14.5,-35.0,-8.66,6.4,33.0,56.63799999999998,0.05372957349835106,0.0,-35.0,-8.66,6.4,33.0,56.63799999999998,37.649,E_GRGRW,Greengairs East Wind Farm Ltd,False
BID,E_FASN-3,NPSHYD,29,14.119047619047619,49.814,61.78,65.95,69.81,76.56,0.05231795908788535,57.135000000000005,-7.321000000000005,4.644999999999996,8.814999999999998,12.674999999999997,19.424999999999997,24.2,E_FASN,SSE Generation Ltd,False
BID,I_IVD-OUTL1,VIKING,14,14.0,-20.8675,-13.48,1.28,19.012536231884056,35.073499999999996,0.051876829584614814,0.8299999999999998,-21.697499999999998,-14.31,0.4500000000000002,18.182536231884058,34.2435,,I_IVD-OUTL,Outlook Energy Ltd,False
BID,T_BRBEO-1,WIND,14,14.0,-77.0305,-75.77,-46.855000000000004,25.75,31.741583499999997,0.051876829584614814,0.0,-77.0305,-75.77,-46.855000000000004,25.75,31.741583499999997,257.7,T_BRBEO,Burbo Extension Limited,False
BID,V__HZENO004,BATTERY,14,14.0,-13.233,-6.773134200739154,17.0,49.2825,53.197527701388886,0.051876829584614814,59.0,-72.233,-65.77313420073915,-42.0,-9.717500000000001,-5.802472298611114,0.0,V__HZENO,BESS Holdco 2 Limited,False
BID,T_DALQW-1,WIND,17,13.75,-42.18597946329646,-18.75,-17.0,0.0,14.243999999999998,0.05095045762774669,0.0,-42.18597946329646,-18.75,-17.0,0.0,14.243999999999998,42.846,T_DALQW,Statkraft Markets Gmbh,False
BID,E_MINSW-1,WIND,16,13.5,-18.86,-16.8075,-8.515,3.2524999999999995,55.4275,0.05002408567087857,0.0,-18.86,-16.8075,-8.515,3.2524999999999995,55.4275,38.123,E_MINSW,Mobius Renewables Gen. (GB),False
BID,V__NFLEX001,LOAD RESPONSE,26,13.376190476190477,-17.89325123867333,5.17,62.004999999999995,69.75750000000001,122.825,0.04956531098747722,55.254999999999995,-73.14825123867332,-50.084999999999994,6.75,14.502500000000012,67.57000000000001,0.0,V__NFLEX,Flexitricity Limited,False
BID,T_EWHLW-1,WIND,25,13.366666666666667,-73.87,-29.56,-16.16,-10.0,39.08799999999998,0.04953002062721558,0.0,-73.87,-29.56,-16.16,-10.0,39.08799999999998,38.0,T_EWHLW,SP Renewables (UK) Limited,False
BID,T_SHRSW-1,WIND,16,13.333333333333334,-65.4825,-18.4875,14.75,36.78257425742574,50.325,0.04940650436629983,0.0,-65.4825,-18.4875,14.75,36.78257425742574,50.325,158.4,T_SHRSW,Scira Offshore Energy Limited,False
BID,I_IFD-NORL1,IFA,15,13.166666666666666,-14.816,-8.105066666666666,-3.32,13.135,39.0,0.04878892306172107,8.199999999999998,-23.016,-16.30506666666666,-11.519999999999998,4.935000000000002,30.800000000000004,,I_IFD-NORL,Norlys Energy Trading A/S,False
BID,E_RHEI-1,NPSHYD,13,13.0,15.300000000000002,40.44,59.26,84.0,88.75999999999999,0.04817134175714233,57.135000000000005,-41.835,-16.695000000000007,2.124999999999993,26.864999999999995,31.624999999999986,50.0,E_RHEI,Statkraft Markets Gmbh,False
BID,I_IFD-NTPL1,IFA,14,13.0,-50.5985,-30.950000000000003,-9.044525,35.5,63.3,0.04817134175714233,8.199999999999998,-58.7985,-39.15,-17.244524999999996,27.300000000000004,55.1,,I_IFD-NTPL,Northpool BV,False
BID,T_WLNYO-3,WIND,18,13.0,-74.224,-12.535,20.990000000000002,31.225,69.524,0.04817134175714233,0.0,-74.224,-12.535,20.990000000000002,31.225,69.524,330.0,T_WLNYO,Walney Extension Ltd,False
BID,T_SANQW-1,WIND,15,12.833333333333334,-72.25,-25.875,-4.0,19.05,55.39299999999998,0.047553760452563584,0.0,-72.25,-25.875,-4.0,19.05,55.39299999999998,32.08,T_SANQW,SANQUHAR CWCL,False
BID,T_THURB-3,BATTERY,16,12.767857142857142,5.67,18.905,49.16,69.0575,104.52176843988539,0.047311139225764784,59.0,-53.33,-40.095,-9.840000000000003,10.057500000000005,45.52176843988539,100.0,T_THURB,THURROCK STORAGE LIMITED,False
BID,2__NFLEX009,OTHER,21,12.626190476190477,-10.0,34.72418127795778,60.5,76.29,139.65,0.046786195116872854,60.0,-70.0,-25.275818722042217,0.5,16.290000000000006,79.65,49.0,2__NFLEX_OTH,Flexitricity Limited,False
BID,I_IND-EDFT1,NEMO,13,12.5,-17.838,-7.98,6.62,22.05,34.4,0.046318597843406084,0.8299999999999998,-18.668,-8.81,5.79,21.220000000000002,33.57,,I_IND-EDFT,EDF TRADING LIMITED,False
BID,T_RMPNO-2,WIND,20,12.5,-88.3855,-23.7175,11.275,48.9875,60.0035,0.046318597843406084,0.0,-88.3855,-23.7175,11.275,48.9875,60.0035,200.1,T_RMPNO,Rampion Offshore Windfarm Ltd,False
BID,T_TEBWB-1,BATTERY,13,12.5,28.372996161270667,50.19,59.89,71.44,82.56599999999996,0.046318597843406084,59.0,-30.627003838729333,-8.810000000000002,0.8900000000000006,12.439999999999998,23.56599999999996,39.9,T_TEBWB,Arenko Cleantech Limited,False
BID,T_FASN-1,NPSHYD,29,12.23015873015873,45.84,62.06,66.35,70.0,83.12399999999997,0.04531870430265954,57.135000000000005,-11.295000000000002,4.924999999999997,9.21499999999999,12.864999999999995,25.98899999999996,23.04,T_FASN,SSE Generation Ltd,False
BID,T_STLGW-2,WIND,16,12.166666666666666,-59.1426,-26.65501,-23.3,2.0825,40.3225,0.045083435234248584,0.0,-59.1426,-26.65501,-23.3,2.0825,40.3225,108.0,T_STLGW,Stronelairg Windfarm Limited,False
BID,2__LECOT003,OTHER,12,12.0,-9.103203524322238,50.0,55.5,63.45,68.24549999999999,0.04446585392966984,60.0,-69.10320352432224,-10.0,-4.5,3.450000000000003,8.245499999999993,10.0,2__LECOT,ECOTRICITY LIMITED,False
BID,E_BLARW-1,WIND,12,12.0,-41.733,-27.75,8.25,36.25,62.26249999999999,0.04446585392966984,0.0,-41.733,-27.75,8.25,36.25,62.26249999999999,35.0,E_BLARW,Erova Energy Limited,False
BID,I_I2D-EDFT1,IFA2,12,12.0,-22.284195652173914,-7.5375,7.200266666666666,23.854999999999997,29.544999999999995,0.04446585392966984,-3.325,-18.959195652173914,-4.2124999999999995,10.525266666666667,27.179999999999996,32.87,,I_I2D-EDFT,EDF TRADING LIMITED,False
BID,T_GLWSW-1,WIND,12,12.0,-33.8365,-22.512500000000003,-9.205,-3.8499999999999996,5.3254999999999875,0.04446585392966984,0.0,-33.8365,-22.512500000000003,-9.205,-3.8499999999999996,5.3254999999999875,55.2,T_GLWSW,GALAWHISTLE WIND FARM,False
BID,T_GORDW-2,WIND,12,12.0,2.964,15.287500000000001,35.075,51.127395,94.845,0.04446585392966984,0.0,2.964,15.287500000000001,35.075,51.127395,94.845,58.733,T_GORDW,SSE Generation Ltd,False
BID,T_KYPEW-1,WIND,12,12.0,-5.718499999999999,-2.4125,0.0,59.5,62.44,0.04446585392966984,0.0,-5.718499999999999,-2.4125,0.0,59.5,62.44,67.0,T_KYPEW,Kype Extension Wind Farm Ltd,False
BID,T_SVRP-20,CCGT,13,12.0,11.76,12.5,55.02958922440782,61.0,99.32399999999991,0.04446585392966984,62.55,-50.79,-50.05,-7.520410775592175,-1.5499999999999972,36.773999999999916,425.0,T_SVRP,Severn Power Limited,False
BID,E_ARNKB-2,BATTERY,26,11.96111111111111,-4.8475,48.185,55.325808247042005,72.435,99.23,0.044321751625268135,59.0,-63.8475,-10.814999999999998,-3.674191752957995,13.435000000000002,40.230000000000004,49.0,E_ARNKB_B,Flexitricity Limited,False
BID,2__FSTAT003,BATTERY,15,11.93452380952381,39.696,66.03,73.98240525990806,76.005,99.49999999999999,0.04422323270287105,59.0,-19.304000000000002,7.030000000000001,14.982405259908063,17.004999999999995,40.499999999999986,50.0,2__FSTAT,Statkraft Markets Gmbh,False
BID,T_SAKNW-1,WIND,19,11.833333333333334,-23.382,-6.25,10.0,47.6102,71.75,0.0438482726250911,0.0,-23.382,-6.25,10.0,47.6102,71.75,87.0,T_SAKNW,Sandy Knowe Wind Farm Ltd,False
BID,T_THURB-2,BATTERY,15,11.642857142857142,0.08300000000000196,10.07,55.29784681719186,66.875,84.30699999999996,0.043142465419858236,59.0,-58.917,-48.93,-3.7021531828081393,7.875,25.30699999999996,100.0,T_THURB,THURROCK STORAGE LIMITED,False
BID,E_BTUIW-2,WIND,13,11.5,-40.05,-40.05,-5.33,0.0,22.99599999999999,0.0426131100159336,0.0,-40.05,-40.05,-5.33,0.0,22.99599999999999,43.7,E_BTUIW,SP Renewables (UK) Limited,False
BID,E_GRCRB-1,BATTERY,13,11.5,5.27,10.185698942528736,35.15,55.29,65.532,0.0426131100159336,59.0,-53.730000000000004,-48.81430105747126,-23.85,-3.710000000000001,6.5319999999999965,20.0,E_GRCRB,FIELD GERRARDS CROSS LTD,False
BID,T_FASN-2,NPSHYD,28,11.369047619047619,55.36,61.085,65.975,69.8575,73.53999999999999,0.04212786756233601,57.135000000000005,-1.7750000000000057,3.9499999999999957,8.83999999999999,12.722499999999997,16.404999999999987,23.28,T_FASN,SSE Generation Ltd,False
BID,M_CAS-GAR01,NPSHYD,12,11.333333333333334,26.5,27.072647058823527,50.4,55.5175,63.17053949999999,0.041995528711354854,57.135000000000005,-30.635000000000005,-30.062352941176478,-6.7350000000000065,-1.6175000000000068,6.0355394999999845,40.0,M_CAS-GAR,SSE Generation Ltd,False
BID,T_BEATO-4,WIND,23,11.166666666666666,-125.89,-79.48,-30.0,-8.0,34.340692,0.0413779474067761,0.0,-125.89,-79.48,-30.0,-8.0,34.340692,165.526,T_BEATO,Beatrice Offshore Windfarm Ltd,False
BID,I_IND-ELEE1,NEMO,12,11.0,-33.94199999999999,-3.505,6.520049504950495,18.177533333333333,57.0045,0.040760366102197354,0.8299999999999998,-34.77199999999999,-4.335,5.690049504950495,17.347533333333335,56.1745,,I_IND-ELEE,Electrabel SA,False
BID,I_IVD-INCM1,VIKING,12,11.0,-16.6355,-3.3625325,18.805,33.29,60.637499999999996,0.040760366102197354,0.8299999999999998,-17.4655,-4.1925324999999996,17.975,32.46,59.8075,,I_IVD-INCM,IN COMMODITIES A/S,False
BID,2__PFLEX001,OTHER,23,10.867857142857142,-9.299999999999999,36.5,50.5,61.875,82.50999999999998,0.04027071235356706,60.0,-69.3,-23.5,-9.5,1.875,22.509999999999977,49.0,2__PFLEX,Flexitricity Limited,False
BID,I_IFD-INCM1,IFA,12,10.5,-9.350999999999999,-6.322525,0.0,42.0,70.2765,0.03890762218846111,8.199999999999998,-17.550999999999995,-14.522524999999998,-8.199999999999998,33.800000000000004,62.0765,,I_IFD-INCM,IN COMMODITIES A/S,False
BID,I_I2D-MFTE1,IFA2,10,10.0,-18.87,-7.2325,-2.415,47.95754901960784,60.0,0.03705487827472487,-3.325,-15.545000000000002,-3.9074999999999998,0.9100000000000001,51.28254901960784,63.325,,I_I2D-MFTE,MFT Energy A/S,False
BID,I_IND-PWMR1,NEMO,10,10.0,16.573670564118892,59.895,61.0,62.01,63.011,0.03705487827472487,0.8299999999999998,15.743670564118892,59.065000000000005,60.17,61.18,62.181000000000004,,I_IND-PWMR,PowerMart ApS,False
BID,T_BDCHW-1,WIND,10,10.0,-75.55,-74.1925,-16.045,0.640025,20.299499999999966,0.03705487827472487,0.0,-75.55,-74.1925,-16.045,0.640025,20.299499999999966,270.0,T_BDCHW,RWE Generation UK plc,False
BID,T_BHLAW-1,WIND,10,10.0,-15.5199,0.2875,32.555065,102.86,107.83917999999998,0.03705487827472487,0.0,-15.5199,0.2875,32.555065,102.86,107.83917999999998,108.0,T_BHLAW,SSE Generation Ltd,False
BID,T_BROCW-1,WIND,10,10.0,-5.0,-4.75,-2.02,0.0,37.77849999999995,0.03705487827472487,0.0,-5.0,-4.75,-2.02,0.0,37.77849999999995,48.0,T_BROCW,Smartestenergy Limited,False
BID,T_CRYRW-3,WIND,14,10.0,-38.685,-20.63,-19.19,7.385,43.479499999999994,0.03705487827472487,0.0,-38.685,-20.63,-19.19,7.385,43.479499999999994,13.8,T_CRYRW,Eneco Energy Trade,False
BID,T_GRIFW-2,WIND,12,10.0,-31.2885,-0.8699999999999999,22.23,50.0,57.87599999999999,0.03705487827472487,0.0,-31.2885,-0.8699999999999999,22.23,50.0,57.87599999999999,104.0,T_GRIFW,Griffin Wind Farm Ltd,False
BID,T_MKFRB-1,BATTERY,16,10.0,0.8500443786982248,53.660000000000004,60.714865384420676,67.32,73.445,0.03705487827472487,59.0,-58.14995562130178,-5.339999999999996,1.7148653844206763,8.319999999999993,14.444999999999993,57.0,T_MKFRB,HD777FRY Ltd,False
