tie_adjusted_rank,bmu_id,technology,plant_family,lead_party,registered_capacity_mw,marginal_occurrences,bid_weight,offer_weight,tie_adjusted_weight,share_all_sps_pct,bid_share_all_sps_pct,offer_share_all_sps_pct,dominant_side,dominant_side_share
442,T_CRYRW-3,WIND,T_CRYRW,Eneco Energy Trade,13.8,14,10.0,0.0,10.0,0.019730092336832136,0.019730092336832136,0.0,Bid,1.0
443,T_GRIFW-2,WIND,T_GRIFW,Griffin Wind Farm Ltd,104.0,12,10.0,0.0,10.0,0.019730092336832136,0.019730092336832136,0.0,Bid,1.0
444,E_CORB-1,CCGT,E_CORB,EP UK INVESTMENTS LIMITED,240.0,10,2.0,8.0,10.0,0.019730092336832136,0.003946018467366428,0.01578407386946571,Offer,0.8
445,E_PETEM1,CCGT,E_PETEM,River Nene Power Limited,245.0,10,0.0,10.0,10.0,0.019730092336832136,0.0,0.019730092336832136,Offer,1.0
446,I_I2D-MFTE1,IFA2,I_I2D-MFTE,MFT Energy A/S,,10,10.0,0.0,10.0,0.019730092336832136,0.019730092336832136,0.0,Bid,1.0
447,I_IBG-MFTE1,BritNed,I_IBG-MFTE,MFT Energy A/S,,10,0.0,10.0,10.0,0.019730092336832136,0.0,0.019730092336832136,Offer,1.0
448,I_IBG-OUTL1,BritNed,I_IBG-OUTL,Outlook Energy Ltd,,10,0.0,10.0,10.0,0.019730092336832136,0.0,0.019730092336832136,Offer,1.0
449,I_IND-PWMR1,NEMO,I_IND-PWMR,PowerMart ApS,,10,10.0,0.0,10.0,0.019730092336832136,0.019730092336832136,0.0,Bid,1.0
450,I_ING-EDMK1,NEMO,I_ING-EDMK,Mind Energy A/S,,10,0.0,10.0,10.0,0.019730092336832136,0.0,0.019730092336832136,Offer,1.0
451,T_BDCHW-1,WIND,T_BDCHW,RWE Generation UK plc,270.0,10,10.0,0.0,10.0,0.019730092336832136,0.019730092336832136,0.0,Bid,1.0
452,T_BHLAW-1,WIND,T_BHLAW,SSE Generation Ltd,108.0,10,10.0,0.0,10.0,0.019730092336832136,0.019730092336832136,0.0,Bid,1.0
453,T_BROCW-1,WIND,T_BROCW,Smartestenergy Limited,48.0,10,10.0,0.0,10.0,0.019730092336832136,0.019730092336832136,0.0,Bid,1.0
454,T_CUMHW-1,WIND,T_CUMHW,Uniper UK Limited,52.0,10,9.0,1.0,10.0,0.019730092336832136,0.017757083103148923,0.001973009233683214,Bid,0.9
455,T_GORDW-1,WIND,T_GORDW,SSE Generation Ltd,86.764,10,9.0,1.0,10.0,0.019730092336832136,0.017757083103148923,0.001973009233683214,Bid,0.9
456,2__MCNDL002,OTHER,2__MCNDL_OTH,NEAS Energy Ltd.,48.528,17,2.0,7.75,9.75,0.019236840028411334,0.003946018467366428,0.015290821561044906,Offer,0.7948717948717948
457,2__NSTAT003,BATTERY,2__NSTAT_B,Statkraft Markets Gmbh,20.732,12,1.0,8.5,9.5,0.018743587719990528,0.001973009233683214,0.016770578486307315,Offer,0.8947368421052632
458,T_WHIHW-1,WIND,T_WHIHW,Whiteside Hill,27.52,10,9.5,0.0,9.5,0.018743587719990528,0.018743587719990528,0.0,Bid,1.0
459,2__NLOND003,DSR,2__NLOND_LR,EDF Energy Customers Limited,30.0,10,0.0,9.166666666666666,9.166666666666666,0.018085917975429456,0.0,0.018085917975429456,Offer,1.0
460,T_WLNYW-1,WIND,T_WLNYW,Walney Offshore Windfarms Ltd,182.0,14,9.0,0.0,9.0,0.017757083103148923,0.017757083103148923,0.0,Bid,1.0
461,2__NCPPR001,BATTERY,2__NCPPR,Octopus Energy Trading Limited,30.0,10,5.5,3.5,9.0,0.017757083103148923,0.010851550785257675,0.006905532317891248,Bid,0.6111111111111112
462,I_IBD-EDMK1,BritNed,I_IBD-EDMK,Mind Energy A/S,,10,9.0,0.0,9.0,0.017757083103148923,0.017757083103148923,0.0,Bid,1.0
463,2__BSTAT004,BATTERY,2__BSTAT_B,Statkraft Markets Gmbh,10.0,9,7.0,2.0,9.0,0.017757083103148923,0.013811064635782496,0.003946018467366428,Bid,0.7777777777777778
464,2__GSTAT015,BATTERY,2__GSTAT_B,Statkraft Markets Gmbh,16.0,9,0.0,9.0,9.0,0.017757083103148923,0.0,0.017757083103148923,Offer,1.0
465,I_IFD-COPN1,IFA,I_IFD-COPN,Copenhagen Energy Trading A/S,,9,9.0,0.0,9.0,0.017757083103148923,0.017757083103148923,0.0,Bid,1.0
466,I_IFD-XNON1,IFA,I_IFD-XNON,XENON CAPITAL MARKETS LTD,,9,9.0,0.0,9.0,0.017757083103148923,0.017757083103148923,0.0,Bid,1.0
467,I_ILD-EDFT1,Eleclink,I_ILD-EDFT,EDF TRADING LIMITED,,9,9.0,0.0,9.0,0.017757083103148923,0.017757083103148923,0.0,Bid,1.0
468,I_ILD-NEAS1,Eleclink,I_ILD-NEAS,Centrica Energy Trading A/S,,9,9.0,0.0,9.0,0.017757083103148923,0.017757083103148923,0.0,Bid,1.0
469,T_BEATO-3,WIND,T_BEATO,Beatrice Offshore Windfarm Ltd,166.0,20,8.833333333333334,0.0,8.833333333333334,0.017428248230868387,0.017428248230868387,0.0,Bid,1.0
470,M_CAS-CON01,NPSHYD,M_CAS-CON,SSE Generation Ltd,95.226,10,8.833333333333334,0.0,8.833333333333334,0.017428248230868387,0.017428248230868387,0.0,Bid,1.0
471,2__HSTAT005,BATTERY,2__HSTAT,Statkraft Markets Gmbh,16.0,12,0.3053571428571429,8.5,8.805357142857144,0.017373050948735584,0.0006024724624282671,0.016770578486307315,Offer,0.9653214358142364
472,T_GNFSW-1,WIND,T_GNFSW,Gunfleet Sands Limited,108.0,13,8.5,0.0,8.5,0.016770578486307315,0.016770578486307315,0.0,Bid,1.0
473,E_CROYD-2,OCGT,E_CROYD,Whitetower Energy Limited,50.0,14,0.0,8.241666666666667,8.241666666666667,0.016260884434272486,0.0,0.016260884434272486,Offer,1.0
474,T_BEATO-1,WIND,T_BEATO,Beatrice Offshore Windfarm Ltd,184.0,21,8.166666666666666,0.0,8.166666666666666,0.016112908741746243,0.016112908741746243,0.0,Bid,1.0
475,2__BFSEN006,BATTERY,2__BFSEN_B,F & S Energy Ltd,50.573,8,7.0,1.0,8.0,0.01578407386946571,0.013811064635782496,0.001973009233683214,Bid,0.875
476,I_IFD-HELI1,IFA,I_IFD-HELI,Helios Power Trading A/S,,8,8.0,0.0,8.0,0.01578407386946571,0.01578407386946571,0.0,Bid,1.0
477,I_ING-NEAS1,NEMO,I_ING-NEAS,Centrica Energy Trading A/S,,8,0.0,8.0,8.0,0.01578407386946571,0.0,0.01578407386946571,Offer,1.0
478,I_ING-OPMX1,NEMO,I_ING-OPMX,Optimax Energy GmbH,,8,0.0,8.0,8.0,0.01578407386946571,0.0,0.01578407386946571,Offer,1.0
479,T_HALSW-1,WIND,T_HALSW,SP Renewables (UK) Limited,30.0,8,8.0,0.0,8.0,0.01578407386946571,0.01578407386946571,0.0,Bid,1.0
480,V__HWELS002,OTHER,V__HWELS,Welsh Power Group Limited,0.0,12,0.5,7.333333333333333,7.833333333333333,0.015455238997185173,0.000986504616841607,0.014468734380343564,Offer,0.9361702127659575
481,E_HRHLW-1,WIND,E_HRHLW,SP Renewables (UK) Limited,30.0,17,7.533333333333333,0.0,7.533333333333333,0.01486333622708021,0.01486333622708021,0.0,Bid,1.0
482,T_THNTO-1,WIND,T_THNTO,Thanet Offshore Wind Limited,287.699,9,7.5,0.0,7.5,0.014797569252624102,0.014797569252624102,0.0,Bid,1.0
483,2__KSTAT005,BATTERY,2__KSTAT,Statkraft Markets Gmbh,16.0,8,1.0,6.5,7.5,0.014797569252624102,0.001973009233683214,0.01282456001894089,Offer,0.8666666666666667
484,2__ESTAT002,GAS,2__ESTAT_G,Statkraft Markets Gmbh,4.0,20,2.142857142857143,5.09478021978022,7.237637362637363,0.014279925346534139,0.004227876929321172,0.010052048417212966,Offer,0.7039286392104763
485,T_HRSTB-1,BATTERY,T_HRSTB,SP Renewables (UK) Limited,52.0,9,6.0,1.2,7.2,0.014205666482519138,0.011838055402099281,0.0023676110804198565,Bid,0.8333333333333333
486,V__HWELS001,OTHER,V__HWELS,Welsh Power Group Limited,0.0,13,0.8333333333333333,6.333333333333333,7.166666666666666,0.01413989950806303,0.001644174361402678,0.012495725146660351,Offer,0.8837209302325582
487,M_CAS-BEU01,NPSHYD,M_CAS-BEU,SSE Generation Ltd,93.514,9,7.166666666666666,0.0,7.166666666666666,0.01413989950806303,0.01413989950806303,0.0,Bid,1.0
488,V__KHABI007,BATTERY,V__KHABI,Habitat Energy Limited,0.0,10,7.033333333333333,0.08333333333333333,7.116666666666666,0.01404124904637887,0.013876831610238604,0.0001644174361402678,Bid,0.9882903981264637
489,V__HHABI008,BATTERY,V__HHABI_B,Habitat Energy Limited,0.0,17,3.833333333333333,3.25,7.083333333333333,0.013975482071922762,0.007563202062452318,0.006412280009470445,Bid,0.5411764705882353
490,2__MSTAT006,BATTERY,2__MSTAT_B,Statkraft Markets Gmbh,16.0,8,0.0,7.066666666666666,7.066666666666666,0.01394259858469471,0.0,0.01394259858469471,Offer,1.0
491,2__GFLEX004,GAS,2__GFLEX_G,Flexitricity Limited,49.0,10,6.0,1.0333333333333332,7.033333333333333,0.013876831610238604,0.011838055402099281,0.0020387762081393204,Bid,0.8530805687203792
492,I_IND-EDMK1,NEMO,I_IND-EDMK,Mind Energy A/S,,8,7.0,0.0,7.0,0.013811064635782496,0.013811064635782496,0.0,Bid,1.0
493,E_BRYBW-1,WIND,E_BRYBW,Statkraft Markets Gmbh,62.708,7,7.0,0.0,7.0,0.013811064635782496,0.013811064635782496,0.0,Bid,1.0
494,I_I2D-NEAS1,IFA2,I_I2D-NEAS,Centrica Energy Trading A/S,,7,7.0,0.0,7.0,0.013811064635782496,0.013811064635782496,0.0,Bid,1.0
495,I_I2D-NITR1,IFA2,I_I2D-NITR,Nitor Energy A/S,,7,7.0,0.0,7.0,0.013811064635782496,0.013811064635782496,0.0,Bid,1.0
496,I_I2G-DSKC1,IFA2,I_I2G-DSKC,Danske Commodities A/S,,7,0.0,7.0,7.0,0.013811064635782496,0.0,0.013811064635782496,Offer,1.0
497,I_IFD-EDMK1,IFA,I_IFD-EDMK,Mind Energy A/S,,7,7.0,0.0,7.0,0.013811064635782496,0.013811064635782496,0.0,Bid,1.0
498,I_IFG-INCM1,IFA,I_IFG-INCM,IN COMMODITIES A/S,,7,0.0,7.0,7.0,0.013811064635782496,0.0,0.013811064635782496,Offer,1.0
499,T_ARCHW-1,WIND,T_ARCHW,SP Renewables (UK) Limited,114.0,7,7.0,0.0,7.0,0.013811064635782496,0.013811064635782496,0.0,Bid,1.0
500,T_BEATO-2,WIND,T_BEATO,Beatrice Offshore Windfarm Ltd,166.0,19,6.833333333333333,0.0,6.833333333333333,0.013482229763501958,0.013482229763501958,0.0,Bid,1.0
501,T_VKNGW-1,WIND,T_VKNGW,Viking Energy Wind Farm LLP,121.8,10,6.75,0.0,6.75,0.013317812327361692,0.013317812327361692,0.0,Bid,1.0
502,T_MKHLW-1,WIND,T_MKHLW,SP Renewables (UK) Limited,53.0,8,6.5,0.0,6.5,0.01282456001894089,0.01282456001894089,0.0,Bid,1.0
503,2__BSTAT001,GAS,2__BSTAT_G,Statkraft Markets Gmbh,4.0,15,0.3053571428571429,6.119047619047619,6.4244047619047615,0.012675409916156502,0.0006024724624282671,0.012072937453728234,Offer,0.9524691929954601
504,T_SHRSW-2,WIND,T_SHRSW,Scira Offshore Energy Limited,158.4,9,6.333333333333333,0.0,6.333333333333333,0.012495725146660351,0.012495725146660351,0.0,Bid,1.0
505,I_IBD-NITR1,BritNed,I_IBD-NITR,Nitor Energy A/S,,7,6.166666666666667,0.0,6.166666666666667,0.012166890274379819,0.012166890274379819,0.0,Bid,1.0
506,2__GSTAT007,BATTERY,2__GSTAT_B,Statkraft Markets Gmbh,8.0,7,2.0,4.066666666666666,6.066666666666666,0.011969589351011495,0.003946018467366428,0.008023570883645068,Offer,0.6703296703296703
507,2__PFLEX002,OTHER,2__PFLEX,Flexitricity Limited,107.325,12,6.033333333333333,0.0,6.033333333333333,0.011903822376555389,0.011903822376555389,0.0,Bid,1.0
508,T_WLNYO-2,WIND,T_WLNYO,Walney Offshore Windfarms Ltd,183.6,11,6.0,0.0,6.0,0.011838055402099281,0.011838055402099281,0.0,Bid,1.0
509,E_BRDUW-1,WIND,E_BRDUW,Erova Energy Limited,74.0,9,6.0,0.0,6.0,0.011838055402099281,0.011838055402099281,0.0,Bid,1.0
510,T_GRIFW-1,WIND,T_GRIFW,Griffin Wind Farm Ltd,102.0,8,6.0,0.0,6.0,0.011838055402099281,0.011838055402099281,0.0,Bid,1.0
511,E_BURWB-2,DSR,E_BURWB_LR,EDF Energy Customers Limited,52.0,7,5.0,1.0,6.0,0.011838055402099281,0.009865046168416068,0.001973009233683214,Bid,0.8333333333333334
512,I_IBD-CBST1,BritNed,I_IBD-CBST,Cobblestone Energy,,7,6.0,0.0,6.0,0.011838055402099281,0.011838055402099281,0.0,Bid,1.0
513,I_IBD-EDFT1,BritNed,I_IBD-EDFT,EDF TRADING LIMITED,,7,6.0,0.0,6.0,0.011838055402099281,0.011838055402099281,0.0,Bid,1.0
514,I_ILD-DSKC1,Eleclink,I_ILD-DSKC,Danske Commodities A/S,,7,6.0,0.0,6.0,0.011838055402099281,0.011838055402099281,0.0,Bid,1.0
515,2__PSTAT002,WIND,2__PSTAT,Statkraft Markets Gmbh,76.0,6,6.0,0.0,6.0,0.011838055402099281,0.011838055402099281,0.0,Bid,1.0
516,E_ABRTW-1,WIND,E_ABRTW,Npower Commercial Gas Limited,36.0,6,6.0,0.0,6.0,0.011838055402099281,0.011838055402099281,0.0,Bid,1.0
517,E_CRGTW-1,WIND,E_CRGTW,British Gas Trading Ltd,4.7,6,6.0,0.0,6.0,0.011838055402099281,0.011838055402099281,0.0,Bid,1.0
518,I_I2D-BKWE1,IFA2,I_I2D-BKWE,BKW Energie AG,,6,6.0,0.0,6.0,0.011838055402099281,0.011838055402099281,0.0,Bid,1.0
519,I_I2D-INCM1,IFA2,I_I2D-INCM,IN COMMODITIES A/S,,6,6.0,0.0,6.0,0.011838055402099281,0.011838055402099281,0.0,Bid,1.0
520,I_I2D-OUTL1,IFA2,I_I2D-OUTL,Outlook Energy Ltd,,6,6.0,0.0,6.0,0.011838055402099281,0.011838055402099281,0.0,Bid,1.0
521,I_IFG-NORL1,IFA,I_IFG-NORL,Norlys Energy Trading A/S,,6,0.0,6.0,6.0,0.011838055402099281,0.0,0.011838055402099281,Offer,1.0
522,I_IFG-NTPL1,IFA,I_IFG-NTPL,Northpool BV,,6,0.0,6.0,6.0,0.011838055402099281,0.0,0.011838055402099281,Offer,1.0
523,I_IND-DMCC1,NEMO,I_IND-DMCC,Cobblestone Energy DMCC,,6,6.0,0.0,6.0,0.011838055402099281,0.011838055402099281,0.0,Bid,1.0
524,I_IND-NORL1,NEMO,I_IND-NORL,Norlys Energy Trading A/S,,6,6.0,0.0,6.0,0.011838055402099281,0.011838055402099281,0.0,Bid,1.0
525,I_ING-DVAL1,NEMO,I_ING-DVAL,DVALIN ApS,,6,0.0,6.0,6.0,0.011838055402099281,0.0,0.011838055402099281,Offer,1.0
526,I_ING-NITR1,NEMO,I_ING-NITR,Nitor Energy A/S,,6,0.0,6.0,6.0,0.011838055402099281,0.0,0.011838055402099281,Offer,1.0
527,I_IVD-NITR1,Viking,I_IVD-NITR,Nitor Energy A/S,,6,6.0,0.0,6.0,0.011838055402099281,0.011838055402099281,0.0,Bid,1.0
528,I_IVG-OUTL1,Viking,I_IVG-OUTL,Outlook Energy Ltd,,6,0.0,6.0,6.0,0.011838055402099281,0.0,0.011838055402099281,Offer,1.0
529,T_BOWLW-1,WIND,T_BOWLW,Barrow Offshore Wind Limited,90.0,6,6.0,0.0,6.0,0.011838055402099281,0.011838055402099281,0.0,Bid,1.0
530,T_BRCHS-1,SOLAR,T_BRCHS,Burwell 11 Solar Ltd,50.0,6,6.0,0.0,6.0,0.011838055402099281,0.011838055402099281,0.0,Bid,1.0
531,T_DUNGW-1,WIND,T_DUNGW,Dunmaglass Wind Farm Limited,100.0,6,6.0,0.0,6.0,0.011838055402099281,0.011838055402099281,0.0,Bid,1.0
532,T_WTMSO-1,WIND,T_WTMSO,Westermost Rough Limited,205.0,6,6.0,0.0,6.0,0.011838055402099281,0.011838055402099281,0.0,Bid,1.0
533,V__AFEEL002,OTHER,V__AFEEL,EDF Energy Limited,50.0,6,2.0,4.0,6.0,0.011838055402099281,0.003946018467366428,0.007892036934732855,Offer,0.6666666666666666
534,V__BEROV001,OTHER,V__BEROV,Erova Energy Limited,0.0,6,0.0,6.0,6.0,0.011838055402099281,0.0,0.011838055402099281,Offer,1.0
535,V__LFLEX001,DSR,V__LFLEX,Flexitricity Limited,3.738,12,3.033333333333333,2.9,5.933333333333334,0.011706521453187069,0.005984794675505748,0.005721726777681319,Bid,0.5112359550561797
536,2__MSTAT004,GAS,2__MSTAT_G,Statkraft Markets Gmbh,6.0,12,2.4720238095238094,3.3583333333333334,5.830357142857142,0.011503348478528021,0.004877325802075229,0.006626022676452792,Offer,0.5760081674323635
537,E_EXETR-2,OCGT,E_EXETR,Whitetower Energy Limited,50.0,11,0.0,5.666666666666666,5.666666666666666,0.01118038565753821,0.0,0.01118038565753821,Offer,1.0
538,E_MDLWH-1,DIESEL,E_MDLWH,Conrad Energy (Trading) Ltd,20.0,9,0.0,5.666666666666666,5.666666666666666,0.01118038565753821,0.0,0.01118038565753821,Offer,1.0
539,T_MOWWO-3,WIND,T_MOWWO,Moray Offshore Wind West Ltd,143.0,10,5.25,0.3333333333333333,5.583333333333333,0.011015968221397941,0.010358298476836872,0.0006576697445610712,Bid,0.9402985074626866
540,2__HLOND001,BATTERY,2__HLOND,EDF Energy Customers Limited,29.782,11,1.8678321678321679,3.7,5.567832167832168,0.01098538427873129,0.0036852501141034014,0.00730013416462789,Offer,0.6645315247425271
541,T_GNFSW-2,WIND,T_GNFSW,Gunfleet Sands II Limited,64.48,10,5.5,0.0,5.5,0.010851550785257675,0.010851550785257675,0.0,Bid,1.0
542,T_MILWW-1,WIND,T_MILWW,Millennium Wind Energy Ltd,65.0,7,5.5,0.0,5.5,0.010851550785257675,0.010851550785257675,0.0,Bid,1.0
543,T_KILSB-3,BATTERY,T_KILSB,ZENOBE KILMARNOCK SOUTH LTD,53.734,7,1.3333333333333333,4.0,5.333333333333333,0.010522715912977139,0.0026306789782442846,0.007892036934732855,Offer,0.75
544,V__AFLEX002,GAS,V__AFLEX,Flexitricity Limited,0.0,9,0.0,5.3,5.3,0.010456948938521032,0.0,0.010456948938521032,Offer,1.0
545,T_STLGW-3,WIND,T_STLGW,Stronelairg Windfarm Limited,108.0,8,5.166666666666666,0.0,5.166666666666666,0.010193881040696602,0.010193881040696602,0.0,Bid,1.0
546,2__JLOND003,OCGT,2__JLOND,EDF Energy Customers Limited,12.0,7,3.0,2.1666666666666665,5.166666666666666,0.010193881040696602,0.0059190277010496405,0.004274853339646963,Bid,0.5806451612903226
547,T_VKNGW-4,WIND,T_VKNGW,Viking Energy Wind Farm LLP,121.8,7,5.083333333333333,0.0,5.083333333333333,0.010029463604556336,0.010029463604556336,0.0,Bid,1.0
548,T_LARYW-1,WIND,T_LARYW,London Array Limited,171.0,10,5.0,0.0,5.0,0.009865046168416068,0.009865046168416068,0.0,Bid,1.0
549,T_GANW-11,WIND,T_GANW,Galloper Offshore WindFarm Ltd,88.0,9,5.0,0.0,5.0,0.009865046168416068,0.009865046168416068,0.0,Bid,1.0
550,T_GANW-22,WIND,T_GANW,Galloper Offshore WindFarm Ltd,385.82,9,5.0,0.0,5.0,0.009865046168416068,0.009865046168416068,0.0,Bid,1.0
551,T_GYMR-26,WIND,T_GYMR,Gwynt y Mor Offshore Wind Farm,148.0,8,4.0,1.0,5.0,0.009865046168416068,0.007892036934732855,0.001973009233683214,Bid,0.8
552,2__NSTAT004,DSR,2__NSTAT_LR,Statkraft Markets Gmbh,12.0,7,5.0,0.0,5.0,0.009865046168416068,0.009865046168416068,0.0,Bid,1.0
553,I_I2D-HELI1,IFA2,I_I2D-HELI,Helios Power Trading A/S,,5,5.0,0.0,5.0,0.009865046168416068,0.009865046168416068,0.0,Bid,1.0
554,I_I2D-OPMX1,IFA2,I_I2D-OPMX,Optimax Energy GmbH,,5,5.0,0.0,5.0,0.009865046168416068,0.009865046168416068,0.0,Bid,1.0
555,I_IBD-NORL1,BritNed,I_IBD-NORL,Norlys Energy Trading A/S,,5,5.0,0.0,5.0,0.009865046168416068,0.009865046168416068,0.0,Bid,1.0
556,I_IBD-OUTL1,BritNed,I_IBD-OUTL,Outlook Energy Ltd,,5,5.0,0.0,5.0,0.009865046168416068,0.009865046168416068,0.0,Bid,1.0
557,I_IBG-EDFT1,BritNed,I_IBG-EDFT,EDF TRADING LIMITED,,5,0.0,5.0,5.0,0.009865046168416068,0.0,0.009865046168416068,Offer,1.0
558,I_IBG-EDMK1,BritNed,I_IBG-EDMK,Mind Energy A/S,,5,0.0,5.0,5.0,0.009865046168416068,0.0,0.009865046168416068,Offer,1.0
559,I_IBG-HELI1,BritNed,I_IBG-HELI,Helios Power Trading A/S,,5,0.0,5.0,5.0,0.009865046168416068,0.0,0.009865046168416068,Offer,1.0
560,I_IBG-OPMX1,BritNed,I_IBG-OPMX,Optimax Energy GmbH,,5,0.0,5.0,5.0,0.009865046168416068,0.0,0.009865046168416068,Offer,1.0
561,I_IFG-NEAS1,IFA,I_IFG-NEAS,Centrica Energy Trading A/S,,5,0.0,5.0,5.0,0.009865046168416068,0.0,0.009865046168416068,Offer,1.0
562,I_ILG-DSKC1,Eleclink,I_ILG-DSKC,Danske Commodities A/S,,5,0.0,5.0,5.0,0.009865046168416068,0.0,0.009865046168416068,Offer,1.0
563,I_IND-TRLS1,NEMO,I_IND-TRLS,Engelhart CTP Renewables GmbH,,5,5.0,0.0,5.0,0.009865046168416068,0.009865046168416068,0.0,Bid,1.0
564,I_IVD-MFTE1,Viking,I_IVD-MFTE,MFT Energy A/S,,5,5.0,0.0,5.0,0.009865046168416068,0.009865046168416068,0.0,Bid,1.0
565,I_IVG-CACM1,Viking,I_IVG-CACM,C A Commodities A/S,,5,0.0,5.0,5.0,0.009865046168416068,0.0,0.009865046168416068,Offer,1.0
566,T_ACHRW-1,WIND,T_ACHRW,Mobius Renewables Gen. (GB2,42.6,5,5.0,0.0,5.0,0.009865046168416068,0.009865046168416068,0.0,Bid,1.0
567,T_BLLA-1,WIND,T_BLLA,SP Renewables (UK) Limited,118.0,5,5.0,0.0,5.0,0.009865046168416068,0.009865046168416068,0.0,Bid,1.0
568,T_HADHW-1,WIND,T_HADHW,SSE Renewables Wind Farms,130.0,5,5.0,0.0,5.0,0.009865046168416068,0.009865046168416068,0.0,Bid,1.0
569,T_RRWW-1,WIND,T_RRWW,RWE Renewables UK Robin Rigg,90.838,5,5.0,0.0,5.0,0.009865046168416068,0.009865046168416068,0.0,Bid,1.0
570,V__GDSKC001,OTHER,V__GDSKC,Danske Commodities A/S,0.0,5,4.0,1.0,5.0,0.009865046168416068,0.007892036934732855,0.001973009233683214,Bid,0.8
571,T_GRGBW-1,WIND,T_GRGBW,Greater Gabbard Offshore Winds,240.0,6,4.833333333333333,0.0,4.833333333333333,0.009536211296135532,0.009536211296135532,0.0,Bid,1.0
572,T_MOWWO-1,WIND,T_MOWWO,Moray Offshore Wind West Ltd,215.0,8,4.583333333333333,0.0,4.583333333333333,0.009042958987714728,0.009042958987714728,0.0,Bid,1.0
573,T_GYMR-28,WIND,T_GYMR,Gwynt y Mor Offshore Wind Farm,148.0,7,4.5,0.0,4.5,0.008878541551574462,0.008878541551574462,0.0,Bid,1.0
574,T_HMGTO-2,WIND,T_HMGTO,RWE Renewables UK Humber Wind,111.0,6,4.5,0.0,4.5,0.008878541551574462,0.008878541551574462,0.0,Bid,1.0
575,T_KILBW-1,WIND,T_KILBW,Kilbraur Wind Energy Ltd,68.51,6,4.5,0.0,4.5,0.008878541551574462,0.008878541551574462,0.0,Bid,1.0
576,T_CGTHW-1,WIND,T_CGTHW,Corriegarth Wind Energy LTD,69.0,5,3.5,1.0,4.5,0.008878541551574462,0.006905532317891248,0.001973009233683214,Bid,0.7777777777777778
577,T_FARR-1,WIND,T_FARR,Smartestenergy Limited,92.0,5,4.5,0.0,4.5,0.008878541551574462,0.008878541551574462,0.0,Bid,1.0
578,T_LARYW-2,WIND,T_LARYW,London Array Limited,171.0,10,4.333333333333333,0.0,4.333333333333333,0.008549706679293926,0.008549706679293926,0.0,Bid,1.0
579,V__KWELS002,OTHER,V__KWELS,Welsh Power Group Limited,0.0,9,0.8333333333333333,3.5,4.333333333333333,0.008549706679293926,0.001644174361402678,0.006905532317891248,Offer,0.8076923076923077
580,C__PSTAT011,WIND,C__PSTAT,Statkraft Markets Gmbh,45.267,7,4.333333333333333,0.0,4.333333333333333,0.008549706679293926,0.008549706679293926,0.0,Bid,1.0
581,T_KILSB-5,BATTERY,T_KILSB,ZENOBE KILMARNOCK SOUTH LTD,50.856,6,2.333333333333333,2.0,4.333333333333333,0.008549706679293926,0.004603688211927498,0.003946018467366428,Bid,0.5384615384615384
582,M_CAS-MOR01,NPSHYD,M_CAS-MOR,SSE Generation Ltd,74.0,5,4.333333333333333,0.0,4.333333333333333,0.008549706679293926,0.008549706679293926,0.0,Bid,1.0
583,T_GNAPW-1,WIND,T_GNAPW,SP Renewables (UK) Limited,22.0,13,4.033333333333333,0.0,4.033333333333333,0.007957803909188961,0.007957803909188961,0.0,Bid,1.0
584,E_PGEXTR,DIESEL,E_PGEXTR,Peak Gen Top Co Limited,20.439,6,0.0,4.0,4.0,0.007892036934732855,0.0,0.007892036934732855,Offer,1.0
585,2__JLOND002,OCGT,2__JLOND,EDF Energy Customers Limited,12.0,5,2.0,2.0,4.0,0.007892036934732855,0.003946018467366428,0.003946018467366428,Bid,0.5
586,2__GSTAT013,GAS,2__GSTAT_G,Statkraft Markets Gmbh,14.0,4,0.0,4.0,4.0,0.007892036934732855,0.0,0.007892036934732855,Offer,1.0
587,I_I2D-DARE1,IFA2,I_I2D-DARE,Dare Power Ltd,,4,4.0,0.0,4.0,0.007892036934732855,0.007892036934732855,0.0,Bid,1.0
588,I_I2D-XNON1,IFA2,I_I2D-XNON,XENON CAPITAL MARKETS LTD,,4,4.0,0.0,4.0,0.007892036934732855,0.007892036934732855,0.0,Bid,1.0
589,I_IBD-NEHO1,BritNed,I_IBD-NEHO,Nordic Energy House ApS,,4,4.0,0.0,4.0,0.007892036934732855,0.007892036934732855,0.0,Bid,1.0
590,I_IBG-ELTR1,BritNed,I_IBG-ELTR,ElectroRoute Energy Trading,,4,0.0,4.0,4.0,0.007892036934732855,0.0,0.007892036934732855,Offer,1.0
591,I_IBG-NORL1,BritNed,I_IBG-NORL,Norlys Energy Trading A/S,,4,0.0,4.0,4.0,0.007892036934732855,0.0,0.007892036934732855,Offer,1.0
592,I_IBG-VOLT1,BritNed,I_IBG-VOLT,Volta Energy DAC,,4,0.0,4.0,4.0,0.007892036934732855,0.0,0.007892036934732855,Offer,1.0
593,I_ILD-EDMK1,Eleclink,I_ILD-EDMK,Mind Energy A/S,,4,4.0,0.0,4.0,0.007892036934732855,0.007892036934732855,0.0,Bid,1.0
594,I_ILD-OUTL1,Eleclink,I_ILD-OUTL,Outlook Energy Ltd,,4,4.0,0.0,4.0,0.007892036934732855,0.007892036934732855,0.0,Bid,1.0
595,I_ING-MFTE1,NEMO,I_ING-MFTE,MFT Energy A/S,,4,0.0,4.0,4.0,0.007892036934732855,0.0,0.007892036934732855,Offer,1.0
