predictor,source_column,feature,fuel_type,side,mean_abs_shap,conditional_mean_shap_when_active,share_positive_shap_when_active,share_negative_shap_when_active,active_rows_in_shap_sample,mdi,model_train_r2,shap_expected_value,overall_shap_rank,side_shap_rank
BMU ID,marginal_bmu_id,2__GFLEX002_BID,LOAD RESPONSE,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,306,160
BMU ID,marginal_bmu_id,2__GFLEX003_BID,LOAD RESPONSE,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,307,161
BMU ID,marginal_bmu_id,2__GFLEX003_OFFER,LOAD RESPONSE,OFFER,0.0,0.0,0.0,0.0,5,0.0,0.12628903778075173,80.29192900544797,308,147
BMU ID,marginal_bmu_id,2__GFLEX004_BID,GAS,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,309,162
BMU ID,marginal_bmu_id,2__GFLEX004_OFFER,GAS,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,310,148
BMU ID,marginal_bmu_id,2__GFLEX008_BID,BATTERY,BID,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,311,163
BMU ID,marginal_bmu_id,2__GFLEX008_OFFER,BATTERY,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,312,149
BMU ID,marginal_bmu_id,2__GFSEN005_BID,OTHER,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,313,164
BMU ID,marginal_bmu_id,2__GFSEN005_OFFER,OTHER,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,314,150
BMU ID,marginal_bmu_id,2__GFSEN006_BID,OTHER,BID,0.0,0.0,0.0,0.0,2,0.0,0.12628903778075173,80.29192900544797,315,165
BMU ID,marginal_bmu_id,2__GFSEN006_OFFER,OTHER,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,316,151
BMU ID,marginal_bmu_id,2__GLOND001_BID,LOAD RESPONSE,BID,0.0,0.0,0.0,0.0,3,0.0,0.12628903778075173,80.29192900544797,317,166
BMU ID,marginal_bmu_id,2__GLOND001_OFFER,LOAD RESPONSE,OFFER,0.0,0.0,0.0,0.0,3,0.0,0.12628903778075173,80.29192900544797,318,152
BMU ID,marginal_bmu_id,2__GLOND002_BID,LOAD RESPONSE,BID,0.0,0.0,0.0,0.0,2,0.0,0.12628903778075173,80.29192900544797,319,167
BMU ID,marginal_bmu_id,2__GLOND002_OFFER,LOAD RESPONSE,OFFER,0.0,0.0,0.0,0.0,4,0.0,0.12628903778075173,80.29192900544797,320,153
BMU ID,marginal_bmu_id,2__GLOND003_BID,OCGT,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,321,168
BMU ID,marginal_bmu_id,2__GLOND003_OFFER,OCGT,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,322,154
BMU ID,marginal_bmu_id,2__GLOND004_BID,OCGT,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,323,169
BMU ID,marginal_bmu_id,2__GLOND004_OFFER,OCGT,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,324,155
BMU ID,marginal_bmu_id,2__GSMAE003_BID,CCGT,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,325,170
BMU ID,marginal_bmu_id,2__GSMAE003_OFFER,CCGT,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,326,156
BMU ID,marginal_bmu_id,2__GSTAT001_BID,BATTERY,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,327,171
BMU ID,marginal_bmu_id,2__GSTAT002_BID,BATTERY,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,328,172
BMU ID,marginal_bmu_id,2__GSTAT004_BID,BATTERY,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,329,173
BMU ID,marginal_bmu_id,2__GSTAT005_BID,BATTERY,BID,0.0,0.0,0.0,0.0,2,0.0,0.12628903778075173,80.29192900544797,330,174
BMU ID,marginal_bmu_id,2__GSTAT005_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,6,0.0,0.12628903778075173,80.29192900544797,331,157
BMU ID,marginal_bmu_id,2__GSTAT006_BID,BATTERY,BID,0.0,0.0,0.0,0.0,2,0.0,0.12628903778075173,80.29192900544797,332,175
BMU ID,marginal_bmu_id,2__GSTAT006_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,333,158
BMU ID,marginal_bmu_id,2__GSTAT007_BID,BATTERY,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,334,176
BMU ID,marginal_bmu_id,2__GSTAT007_OFFER,BATTERY,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,335,159
BMU ID,marginal_bmu_id,2__GSTAT008_BID,BATTERY,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,336,177
BMU ID,marginal_bmu_id,2__GSTAT008_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,6,0.0,0.12628903778075173,80.29192900544797,337,160
BMU ID,marginal_bmu_id,2__GSTAT009_BID,BATTERY,BID,0.0,0.0,0.0,0.0,3,0.0,0.12628903778075173,80.29192900544797,338,178
BMU ID,marginal_bmu_id,2__GSTAT009_OFFER,BATTERY,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,339,161
BMU ID,marginal_bmu_id,2__GSTAT010_BID,BATTERY,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,340,179
BMU ID,marginal_bmu_id,2__GSTAT010_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,341,162
BMU ID,marginal_bmu_id,2__GSTAT011_OFFER,BATTERY,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,342,163
BMU ID,marginal_bmu_id,2__GSTAT012_BID,BATTERY,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,343,180
BMU ID,marginal_bmu_id,2__GSTAT012_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,344,164
BMU ID,marginal_bmu_id,2__GSTAT013_OFFER,GAS,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,345,165
BMU ID,marginal_bmu_id,2__GSTAT015_OFFER,BATTERY,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,346,166
BMU ID,marginal_bmu_id,2__GSTAT016_BID,BATTERY,BID,0.0,0.0,0.0,0.0,3,0.0,0.12628903778075173,80.29192900544797,347,181
BMU ID,marginal_bmu_id,2__GSTAT016_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,348,167
BMU ID,marginal_bmu_id,2__GSTAT017_BID,BATTERY,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,349,182
BMU ID,marginal_bmu_id,2__GSTAT017_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,2,0.0,0.12628903778075173,80.29192900544797,350,168
BMU ID,marginal_bmu_id,2__HANGE001_BID,LOAD RESPONSE,BID,0.0,0.0,0.0,0.0,2,0.0,0.12628903778075173,80.29192900544797,351,183
BMU ID,marginal_bmu_id,2__HANGE001_OFFER,LOAD RESPONSE,OFFER,0.0,0.0,0.0,0.0,2,0.0,0.12628903778075173,80.29192900544797,352,169
BMU ID,marginal_bmu_id,2__HANGE002_BID,LOAD RESPONSE,BID,0.0,0.0,0.0,0.0,5,0.0,0.12628903778075173,80.29192900544797,353,184
BMU ID,marginal_bmu_id,2__HANGE002_OFFER,LOAD RESPONSE,OFFER,0.0,0.0,0.0,0.0,2,0.0,0.12628903778075173,80.29192900544797,354,170
BMU ID,marginal_bmu_id,2__HANGE003_OFFER,LOAD RESPONSE,OFFER,0.0,0.0,0.0,0.0,4,0.0,0.12628903778075173,80.29192900544797,355,171
BMU ID,marginal_bmu_id,2__HANGE004_BID,BATTERY,BID,0.0,0.0,0.0,0.0,9,0.0,0.12628903778075173,80.29192900544797,356,185
BMU ID,marginal_bmu_id,2__HANGE004_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,5,0.0,0.12628903778075173,80.29192900544797,357,172
BMU ID,marginal_bmu_id,2__HANGE005_BID,OTHER,BID,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,358,186
BMU ID,marginal_bmu_id,2__HANGE005_OFFER,OTHER,OFFER,0.0,0.0,0.0,0.0,3,0.0,0.12628903778075173,80.29192900544797,359,173
BMU ID,marginal_bmu_id,2__HIMPO002_BID,LOAD RESPONSE,BID,0.0,0.0,0.0,0.0,5,0.0,0.12628903778075173,80.29192900544797,360,187
BMU ID,marginal_bmu_id,2__HIMPO002_OFFER,LOAD RESPONSE,OFFER,0.0,0.0,0.0,0.0,5,0.0,0.12628903778075173,80.29192900544797,361,174
BMU ID,marginal_bmu_id,2__HLOND001_BID,BATTERY,BID,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,362,188
BMU ID,marginal_bmu_id,2__HLOND001_OFFER,BATTERY,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,363,175
BMU ID,marginal_bmu_id,2__HLOND002_BID,BATTERY,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,364,189
BMU ID,marginal_bmu_id,2__HLOND002_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,2,0.0,0.12628903778075173,80.29192900544797,365,176
BMU ID,marginal_bmu_id,2__HSTAT001_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,6,0.0,0.12628903778075173,80.29192900544797,366,177
BMU ID,marginal_bmu_id,2__HSTAT002_OFFER,BATTERY,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,367,178
BMU ID,marginal_bmu_id,2__HSTAT003_BID,BATTERY,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,368,190
BMU ID,marginal_bmu_id,2__HSTAT003_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,2,0.0,0.12628903778075173,80.29192900544797,369,179
BMU ID,marginal_bmu_id,2__HSTAT004_BID,BATTERY,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,370,191
BMU ID,marginal_bmu_id,2__HSTAT004_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,371,180
BMU ID,marginal_bmu_id,2__HSTAT005_BID,BATTERY,BID,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,372,192
BMU ID,marginal_bmu_id,2__HSTAT005_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,373,181
BMU ID,marginal_bmu_id,2__HSTAT006_BID,BATTERY,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,374,193
BMU ID,marginal_bmu_id,2__HSTAT006_OFFER,BATTERY,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,375,182
BMU ID,marginal_bmu_id,2__HSTAT007_BID,BATTERY,BID,0.0,0.0,0.0,0.0,2,0.0,0.12628903778075173,80.29192900544797,376,194
BMU ID,marginal_bmu_id,2__HSTAT007_OFFER,BATTERY,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,377,183
BMU ID,marginal_bmu_id,2__JLOND002_BID,OCGT,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,378,195
BMU ID,marginal_bmu_id,2__JLOND002_OFFER,OCGT,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,379,184
BMU ID,marginal_bmu_id,2__JLOND003_BID,OCGT,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,380,196
BMU ID,marginal_bmu_id,2__JLOND003_OFFER,OCGT,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,381,185
BMU ID,marginal_bmu_id,2__JSTAT002_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,382,186
BMU ID,marginal_bmu_id,2__JSTAT003_BID,BATTERY,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,383,197
BMU ID,marginal_bmu_id,2__JSTAT003_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,2,0.0,0.12628903778075173,80.29192900544797,384,187
BMU ID,marginal_bmu_id,2__JUKPR001_BID,OCGT,BID,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,385,198
BMU ID,marginal_bmu_id,2__JUKPR001_OFFER,OCGT,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,386,188
BMU ID,marginal_bmu_id,2__KSTAT001_BID,BATTERY,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,387,199
BMU ID,marginal_bmu_id,2__KSTAT001_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,388,189
BMU ID,marginal_bmu_id,2__KSTAT002_BID,BATTERY,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,389,200
BMU ID,marginal_bmu_id,2__KSTAT002_OFFER,BATTERY,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,390,190
BMU ID,marginal_bmu_id,2__KSTAT003_BID,BATTERY,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,391,201
BMU ID,marginal_bmu_id,2__KSTAT003_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,392,191
BMU ID,marginal_bmu_id,2__KSTAT004_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,3,0.0,0.12628903778075173,80.29192900544797,393,192
BMU ID,marginal_bmu_id,2__KSTAT005_BID,BATTERY,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,394,202
BMU ID,marginal_bmu_id,2__KSTAT005_OFFER,BATTERY,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,395,193
BMU ID,marginal_bmu_id,2__KSTAT006_BID,BATTERY,BID,0.0,0.0,0.0,0.0,4,0.0,0.12628903778075173,80.29192900544797,396,203
BMU ID,marginal_bmu_id,2__KSTAT006_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,3,0.0,0.12628903778075173,80.29192900544797,397,194
BMU ID,marginal_bmu_id,2__KUKPR001_BID,OTHER,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,398,204
BMU ID,marginal_bmu_id,2__KUKPR001_OFFER,OTHER,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,399,195
BMU ID,marginal_bmu_id,2__LANGE001_BID,LOAD RESPONSE,BID,0.0,0.0,0.0,0.0,3,0.0,0.12628903778075173,80.29192900544797,400,205
BMU ID,marginal_bmu_id,2__LANGE001_OFFER,LOAD RESPONSE,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,401,196
BMU ID,marginal_bmu_id,2__LANGE002_BID,LOAD RESPONSE,BID,0.0,0.0,0.0,0.0,8,0.0,0.12628903778075173,80.29192900544797,402,206
BMU ID,marginal_bmu_id,2__LANGE002_OFFER,LOAD RESPONSE,OFFER,0.0,0.0,0.0,0.0,2,0.0,0.12628903778075173,80.29192900544797,403,197
BMU ID,marginal_bmu_id,2__LECOT003_BID,OTHER,BID,0.0,0.0,0.0,0.0,2,0.0,0.12628903778075173,80.29192900544797,404,207
BMU ID,marginal_bmu_id,2__LECOT003_OFFER,OTHER,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,405,198
BMU ID,marginal_bmu_id,2__LFLEX001_BID,LOAD RESPONSE,BID,0.0,0.0,0.0,0.0,3,0.0,0.12628903778075173,80.29192900544797,406,208
BMU ID,marginal_bmu_id,2__LFLEX001_OFFER,LOAD RESPONSE,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,407,199
BMU ID,marginal_bmu_id,2__LSTAT001_BID,BATTERY,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,408,209
BMU ID,marginal_bmu_id,2__LSTAT002_BID,BATTERY,BID,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,409,210
BMU ID,marginal_bmu_id,2__LSTAT002_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,2,0.0,0.12628903778075173,80.29192900544797,410,200
BMU ID,marginal_bmu_id,2__LSTAT003_BID,BATTERY,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,411,211
BMU ID,marginal_bmu_id,2__LSTAT003_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,412,201
BMU ID,marginal_bmu_id,2__LUKPR001_BID,OTHER,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,413,212
BMU ID,marginal_bmu_id,2__LUKPR001_OFFER,OTHER,OFFER,0.0,0.0,0.0,0.0,2,0.0,0.12628903778075173,80.29192900544797,414,202
BMU ID,marginal_bmu_id,2__MCMRO002_BID,OTHER,BID,0.0,0.0,0.0,0.0,5,0.0,0.12628903778075173,80.29192900544797,415,213
BMU ID,marginal_bmu_id,2__MCMRO002_OFFER,OTHER,OFFER,0.0,0.0,0.0,0.0,4,0.0,0.12628903778075173,80.29192900544797,416,203
BMU ID,marginal_bmu_id,2__MCMRO003_BID,OTHER,BID,0.0,0.0,0.0,0.0,3,0.0,0.12628903778075173,80.29192900544797,417,214
BMU ID,marginal_bmu_id,2__MCMRO003_OFFER,OTHER,OFFER,0.0,0.0,0.0,0.0,2,0.0,0.12628903778075173,80.29192900544797,418,204
BMU ID,marginal_bmu_id,2__MCNDL001_BID,OCGT,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,419,215
BMU ID,marginal_bmu_id,2__MCNDL002_BID,OTHER,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,420,216
BMU ID,marginal_bmu_id,2__MCNDL002_OFFER,OTHER,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,421,205
BMU ID,marginal_bmu_id,2__MFLEX002_BID,LOAD RESPONSE,BID,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,422,217
BMU ID,marginal_bmu_id,2__MFLEX002_OFFER,LOAD RESPONSE,OFFER,0.0,0.0,0.0,0.0,2,0.0,0.12628903778075173,80.29192900544797,423,206
BMU ID,marginal_bmu_id,2__MSTAT001_BID,BATTERY,BID,0.0,0.0,0.0,0.0,10,0.0,0.12628903778075173,80.29192900544797,424,218
BMU ID,marginal_bmu_id,2__MSTAT001_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,10,0.0,0.12628903778075173,80.29192900544797,425,207
BMU ID,marginal_bmu_id,2__MSTAT002_BID,BATTERY,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,426,219
BMU ID,marginal_bmu_id,2__MSTAT003_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,427,208
BMU ID,marginal_bmu_id,2__MSTAT004_BID,GAS,BID,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,428,220
BMU ID,marginal_bmu_id,2__MSTAT004_OFFER,GAS,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,429,209
BMU ID,marginal_bmu_id,2__MSTAT005_BID,BATTERY,BID,0.0,0.0,0.0,0.0,7,0.0,0.12628903778075173,80.29192900544797,430,221
BMU ID,marginal_bmu_id,2__MSTAT005_OFFER,BATTERY,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,431,210
BMU ID,marginal_bmu_id,2__MSTAT006_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,432,211
BMU ID,marginal_bmu_id,2__NCPPR001_BID,BATTERY,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,433,222
BMU ID,marginal_bmu_id,2__NCPPR001_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,434,212
BMU ID,marginal_bmu_id,2__NFLEX001_BID,OTHER,BID,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,435,223
BMU ID,marginal_bmu_id,2__NFLEX001_OFFER,OTHER,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,436,213
BMU ID,marginal_bmu_id,2__NFLEX002_BID,BATTERY,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,437,224
BMU ID,marginal_bmu_id,2__NFLEX002_OFFER,BATTERY,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,438,214
BMU ID,marginal_bmu_id,2__NFLEX003_BID,LOAD RESPONSE,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,439,225
BMU ID,marginal_bmu_id,2__NFLEX003_OFFER,LOAD RESPONSE,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,440,215
BMU ID,marginal_bmu_id,2__NFLEX004_BID,LOAD RESPONSE,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,441,226
BMU ID,marginal_bmu_id,2__NFLEX004_OFFER,LOAD RESPONSE,OFFER,0.0,0.0,0.0,0.0,2,0.0,0.12628903778075173,80.29192900544797,442,216
BMU ID,marginal_bmu_id,2__NFLEX005_BID,LOAD RESPONSE,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,443,227
BMU ID,marginal_bmu_id,2__NFLEX006_BID,LOAD RESPONSE,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,444,228
BMU ID,marginal_bmu_id,2__NFLEX007_BID,LOAD RESPONSE,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,445,229
BMU ID,marginal_bmu_id,2__NFLEX007_OFFER,LOAD RESPONSE,OFFER,0.0,0.0,0.0,0.0,3,0.0,0.12628903778075173,80.29192900544797,446,217
BMU ID,marginal_bmu_id,2__NFLEX008_OFFER,OTHER,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,447,218
BMU ID,marginal_bmu_id,2__NFLEX009_BID,OTHER,BID,0.0,0.0,0.0,0.0,2,0.0,0.12628903778075173,80.29192900544797,448,230
BMU ID,marginal_bmu_id,2__NFLEX009_OFFER,OTHER,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,449,219
BMU ID,marginal_bmu_id,2__NFSEN007_BID,OTHER,BID,0.0,0.0,0.0,0.0,2,0.0,0.12628903778075173,80.29192900544797,450,231
BMU ID,marginal_bmu_id,2__NFSEN007_OFFER,OTHER,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,451,220
BMU ID,marginal_bmu_id,2__NHPOW001_BID,NPSHYD,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,452,232
BMU ID,marginal_bmu_id,2__NHPOW001_OFFER,NPSHYD,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,453,221
BMU ID,marginal_bmu_id,2__NHPOW002_BID,NPSHYD,BID,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,454,233
BMU ID,marginal_bmu_id,2__NHPOW002_OFFER,NPSHYD,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,455,222
BMU ID,marginal_bmu_id,2__NLOND001_BID,OCGT,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,456,234
BMU ID,marginal_bmu_id,2__NLOND001_OFFER,OCGT,OFFER,0.0,0.0,0.0,0.0,2,0.0,0.12628903778075173,80.29192900544797,457,223
BMU ID,marginal_bmu_id,2__NLOND002_OFFER,OCGT,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,458,224
BMU ID,marginal_bmu_id,2__NLOND003_OFFER,LOAD RESPONSE,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,459,225
BMU ID,marginal_bmu_id,2__NSTAT001_BID,BATTERY,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,460,235
BMU ID,marginal_bmu_id,2__NSTAT002_BID,BATTERY,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,461,236
BMU ID,marginal_bmu_id,2__NSTAT002_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,3,0.0,0.12628903778075173,80.29192900544797,462,226
BMU ID,marginal_bmu_id,2__NSTAT003_BID,BATTERY,BID,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,463,237
BMU ID,marginal_bmu_id,2__NSTAT003_OFFER,BATTERY,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,464,227
BMU ID,marginal_bmu_id,2__NSTAT004_BID,LOAD RESPONSE,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,465,238
BMU ID,marginal_bmu_id,2__PEDGE003_BID,WIND,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,466,239
BMU ID,marginal_bmu_id,2__PEDGE004_BID,WIND,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,467,240
BMU ID,marginal_bmu_id,2__PENEC001_BID,WIND,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,468,241
BMU ID,marginal_bmu_id,2__PENEC002_BID,WIND,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,469,242
BMU ID,marginal_bmu_id,2__PFLEX001_BID,OTHER,BID,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,470,243
BMU ID,marginal_bmu_id,2__PFLEX001_OFFER,OTHER,OFFER,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,471,228
BMU ID,marginal_bmu_id,2__PFLEX002_BID,OTHER,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,472,244
BMU ID,marginal_bmu_id,2__PLOND001_BID,OTHER,BID,0.0,0.0,0.0,0.0,5,0.0,0.12628903778075173,80.29192900544797,473,245
BMU ID,marginal_bmu_id,2__PLOND001_OFFER,OTHER,OFFER,0.0,0.0,0.0,0.0,7,0.0,0.12628903778075173,80.29192900544797,474,229
BMU ID,marginal_bmu_id,2__PMARB001_BID,NPSHYD,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,475,246
BMU ID,marginal_bmu_id,2__PSMAE001_BID,WIND,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,476,247
BMU ID,marginal_bmu_id,2__PSTAT001_BID,WIND,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,477,248
BMU ID,marginal_bmu_id,2__PSTAT002_BID,WIND,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,478,249
BMU ID,marginal_bmu_id,C__PSTAT011_BID,WIND,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,479,250
BMU ID,marginal_bmu_id,E_ABERDARE_BID,OCGT,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,480,251
BMU ID,marginal_bmu_id,E_ABERDARE_OFFER,OCGT,OFFER,0.0,0.0,0.0,0.0,1,0.0,0.12628903778075173,80.29192900544797,481,230
BMU ID,marginal_bmu_id,E_ABRTW-1_BID,WIND,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,482,252
BMU ID,marginal_bmu_id,E_ALCOA-1_BID,DIESEL,BID,0.0,,,,0,0.0,0.12628903778075173,80.29192900544797,483,253
