label_x_side,marginal_bmu_id,niv_active_side,marginal_fuel_type,marginal_family_id,n_rows,mean_system_price,sd_system_price,min_system_price,p05_system_price,p25_system_price,median_system_price,p75_system_price,p95_system_price,max_system_price,median_raw_marginal_price,p05_raw_marginal_price,p95_raw_marginal_price,median_niv_mwh,share_of_unit_margin_rows,rank_by_frequency
E_DBFRM-1_OFFER,E_DBFRM-1,offer,DIESEL,E_DBFRM,66,118.96878405527379,27.55133240649569,66.0,89.91272246242863,99.0,114.52000000000001,134.355,166.525,242.0,128.0,112.09,175.475,161.93494825162145,0.0009712309616658083,279
T_DRAXX-4_OFFER,T_DRAXX-4,offer,BIOMASS,T_DRAXX,65,100.86440853916704,31.679708515554964,-3.17,67.6,87.0,93.5,110.0,165.59999999999997,213.0,142.0,94.0,290.0,112.0933,0.0009565153410345082,280
2__EFLEX002_OFFER,2__EFLEX002,offer,LOAD RESPONSE,2__EFLEX,65,130.21645822048632,31.13317432150429,52.44,84.0,109.77,128.99988,155.50015,174.8,206.5,139.4,107.62,203.79999999999995,195.72079365079364,0.0009565153410345082,281
T_WBURB-41_BID,T_WBURB-41,bid,BATTERY,T_WBURB_B,65,46.738116055720184,32.159316261266575,-54.81557866280205,-26.24,40.69,53.61,65.36,79.96,95.55,36.72,-45.861999999999995,69.54599999999999,-223.57130535714285,0.0009565153410345082,282
2__HANGE003_OFFER,2__HANGE003,offer,LOAD RESPONSE,2__HANGE_LR,65,101.42612421227126,23.072785038591658,0.0,76.0,93.0,100.0,116.9,134.7451544259259,150.0,119.99,86.0,169.408,122.6268117063492,0.0009565153410345082,283
2__FBPGM001_OFFER,2__FBPGM001,offer,BATTERY,2__FBPGM,64,109.55403025486196,23.722382689148258,14.22,81.85399999999998,97.31573852148311,113.0,119.69999999999999,139.57299999999998,150.0,128.435,92.9305,162.694,138.8778271382784,0.000941799720403208,284
T_AKGLW-3_BID,T_AKGLW-3,bid,WIND,T_AKGLW,64,11.52903980704308,35.352660624217286,-52.18,-29.0205,-15.895,0.0,40.37,69.02249999999995,115.0,-68.0,-68.0,-48.76,-251.3858665063336,0.000941799720403208,285
T_KLGLW-1_BID,T_KLGLW-1,bid,WIND,T_KLGLW,64,3.1961798730158724,38.77326875885392,-80.65,-73.68,-16.4875,0.11243,33.3825,57.6555435,97.58,-88.25,-97.7,-73.68,-300.46932774801587,0.000941799720403208,286
E_BROAB-1_OFFER,E_BROAB-1,offer,BATTERY,E_BROAB,64,98.4594617091293,22.87730397433865,36.9,53.161870870788206,89.0,100.70889730499707,107.5,138.18999999999994,149.0,113.72999999999999,77.185,161.19500000000002,127.65717893393395,0.000941799720403208,287
E_JAMBB-1_BID,E_JAMBB-1,bid,BATTERY,E_JAMBB_B,64,58.26680309148207,19.925353794187327,-11.04,14.150500000000005,51.8375,62.185,67.4,81.21035158397272,93.04,50.379999999999995,-3.2809999999999984,79.099,-146.10243245192308,0.000941799720403208,288
2__KSTAT006_BID,2__KSTAT006,bid,BATTERY,2__KSTAT,63,47.77196582029867,34.142113685059755,-16.24,-10.936,11.909387725279107,59.0,70.53,94.455,100.567056642457,32.5,-37.67,72.181,-186.561521579702,0.0009270840997719079,289
E_ROARB-1_OFFER,E_ROARB-1,offer,BATTERY,E_ROARB,63,111.42543033534024,25.58370091591527,21.88,76.35,100.03,112.0,126.975,144.7,175.0,127.23,85.603,164.449,174.70549676796367,0.0009270840997719079,290
2__ASTAT008_BID,2__ASTAT008,bid,BATTERY,2__ASTAT_B,63,44.57673309522409,33.75136513271706,-43.72,-6.461,14.625,60.317068820075995,70.14500000000001,91.16599999999998,99.72,36.0,-32.77,72.151,-222.36592592592592,0.0009270840997719079,291
2__LSTAT001_OFFER,2__LSTAT001,offer,BATTERY,2__LSTAT,63,122.82534041524714,28.23903341172277,79.40999999999998,90.164,107.1,116.77311041150666,128.5,188.39999999999998,209.0,148.3,124.71000000000001,208.59999999999997,182.73936274509805,0.0009270840997719079,292
T_FFES-1_BID,T_FFES-1,bid,PS,T_FFES,63,50.906397737661926,33.96089427834876,-29.56,-9.0,36.95957774973037,56.2,72.07502857142858,102.58,125.0,0.0,-9.0,50.0,-240.5678,0.0009270840997719079,293
T_WHILW-1_BID,T_WHILW-1,bid,WIND,T_WHILW,63,-6.767276158312175,36.30532092374171,-89.09999999999998,-74.3,-19.375,-5.0,4.185102040816327,60.209999999999965,85.9,-94.0,-102.95,-82.94,-424.4833,0.0009270840997719079,294
T_WBURB-43_BID,T_WBURB-43,bid,BATTERY,T_WBURB_B,62,41.14795844547797,34.276578662255986,-54.81557866280205,-26.825,30.0,49.6271096460759,63.2075,87.39399999999996,102.9,35.125,-48.742,78.95749999999997,-232.88386757868358,0.0009123684791406077,295
T_HOWAO-3_BID,T_HOWAO-3,bid,WIND,T_HOWAO,62,13.859284032258065,45.15434795513803,-76.51,-54.228,-12.9925,13.780000000000001,41.825,87.94349999999999,103.89,-168.78,-200.53549999999998,-101.51,-382.75985555555553,0.0009123684791406077,296
E_ROOSB-1_BID,E_ROOSB-1,bid,BATTERY,E_ROOSB,62,53.26754052824246,22.496119546644792,-13.48930962435231,11.546911500000002,44.7,56.03,68.97264283065174,81.214,97.28708044696984,48.315,-10.0,70.437,-179.023437420809,0.0009123684791406077,297
E_OLDHB-1_BID,E_OLDHB-1,bid,BATTERY,E_OLDHB,61,50.088480447967974,37.4387071710603,-73.68,-3.8,22.78,57.05,70.03,98.99,175.79,12.0,-33.99,64.13,-168.5225778968254,0.0008976528585093077,298
E_ARNKB-1_BID,E_ARNKB-1,bid,LOAD RESPONSE,E_ARNKB_LR,61,48.76050752834586,34.14034441129222,-17.32,-11.1,30.0,55.0,69.95,94.60322716503268,146.0,42.05,-32.37,81.0,-157.82207583333334,0.0008976528585093077,299
T_SGRWO-2_BID,T_SGRWO-2,bid,WIND,T_SGRWO,61,26.504628317250212,28.303162466219266,-61.04,-13.05,3.73,33.071873950812254,47.26,66.3101030927835,90.0,-21.33,-28.51,-5.84,-215.11309523809524,0.0008976528585093077,300
2__JSTAT001_OFFER,2__JSTAT001,offer,BATTERY,2__JSTAT,61,121.04228254424487,29.307506255163222,65.0,77.22,103.0,120.0,135.0,165.0,239.5,164.75,139.4,231.9,237.42722,0.0008976528585093077,301
T_WISHB-1_OFFER,T_WISHB-1,offer,BATTERY,T_WISHB,61,108.87259730797814,23.237594493556074,43.17,84.0,94.49,104.9,120.5,140.31,187.4704,119.0,90.44,159.0,130.5952380952381,0.0008976528585093077,302
2__ESTAT001_OFFER,2__ESTAT001,offer,BATTERY,2__ESTAT_B,60,119.3464697561653,35.94333868329679,7.03,79.95,97.0,115.07522659294843,131.975,190.14999999999998,229.0,156.58499999999998,129.49,223.97499999999997,161.57279427486344,0.0008829372378780075,303
V__LCEND005_BID,V__LCEND005,bid,BATTERY,V__LCEND,60,52.93471773661,31.7199415914121,-17.32,-6.7235,38.18,60.57,69.60498208635188,99.31644116729194,130.17,46.010000000000005,-18.05,72.40399999999998,-127.34410353535353,0.0008829372378780075,304
E_BLKPB-1_BID,E_BLKPB-1,bid,BATTERY,E_BLKPB,60,62.8886254740544,32.47580604044735,-8.507435730297171,-0.5134999999999996,44.980000000000004,63.125,80.60109013753717,125.083,148.0,46.95,-20.5,85.11749999999999,-206.20423010711508,0.0008829372378780075,305
E_RDSCR-1_OFFER,E_RDSCR-1,offer,DIESEL,E_RDSCR,60,115.12195589687305,21.24728121908558,78.76999999999998,85.0,99.19999999999999,112.815,125.6271041958175,151.045,169.9,128.15,103.9,171.218,173.66553990079365,0.0008829372378780075,306
2__GCMRO002_OFFER,2__GCMRO002,offer,OTHER,2__GCMRO,60,118.38937841300236,57.82789787535347,16.8,80.0,102.85750353199728,113.305,126.625,144.4742083333333,525.0,132.325,99.3905,170.31049999999993,181.55817181777454,0.0008829372378780075,307
E_JAMBB-2_BID,E_JAMBB-2,bid,OTHER,E_JAMBB_OTH,60,58.13765454862338,22.28297699082621,-17.29,9.964202307781315,54.653289516357496,62.0,66.16499999999999,77.05931410416666,130.14,45.295,-2.0559999999999987,73.19999999999999,-183.40648816978228,0.0008829372378780075,308
T_SGRWO-5_BID,T_SGRWO-5,bid,WIND,T_SGRWO,59,25.339776100055303,28.382068841402383,-50.0,-13.355999999999998,2.3400285714285713,23.0,47.09,72.67499999999998,90.0,-21.03,-32.707999999999984,-1.500000000000004,-225.6170843510756,0.0008682216172467074,309
E_ARNKB-1_OFFER,E_ARNKB-1,offer,LOAD RESPONSE,E_ARNKB_LR,58,106.16789912413059,18.139289466678406,66.77,84.5875,94.775,101.95,117.625,139.04999999999998,170.0,119.2,89.9875,154.73,144.56495015449636,0.0008535059966154072,310
T_SUNDB-1_OFFER,T_SUNDB-1,offer,BATTERY,T_SUNDB,58,115.23630258341686,32.40151562238809,48.4,83.10761722239195,97.97,109.775,126.815,154.20349999999996,248.54,128.59,94.8485,188.07699999999986,118.97440548611112,0.0008535059966154072,311
T_EAAO-1_BID,T_EAAO-1,bid,WIND,T_EAAO,58,14.263870406463925,55.287034794987925,-185.33,-69.6135,0.0,18.869999999999997,52.00028089372692,78.552,140.0,-145.54000000000002,-191.09,-79.88500000000002,-364.35551,0.0008535059966154072,312
2__DUKPR001_OFFER,2__DUKPR001,offer,OCGT,2__DUKPR,58,114.48737814301218,24.747717826210256,37.37,74.28499999999998,104.0,114.775,129.2821076021333,142.75999999999996,185.0,130.0,110.0,175.15,154.08729781152965,0.0008535059966154072,313
V__NHABI005_BID,V__NHABI005,bid,OTHER,V__NHABI,58,60.2384304668216,31.914571814978046,-40.0,-17.0525,58.0,68.725,81.0,87.74899999999997,108.88695580284507,60.0,-30.0,85.0,-198.4426885274866,0.0008535059966154072,314
2__JUKPR001_OFFER,2__JUKPR001,offer,OCGT,2__JUKPR,56,116.78697952281946,27.79737065826983,62.31,77.99,100.0,112.25,128.1525,171.725,196.0,137.5,109.75,220.5,190.93514298611112,0.000824074755352807,315
E_CLAC-1_OFFER,E_CLAC-1,offer,NPSHYD,E_CLAC,55,126.75252318596671,40.89471067552415,84.0,91.235,108.0,115.0,132.5,197.34999999999994,285.0,130.0,110.0,247.99999999999983,202.82492,0.0008093591347215069,316
T_OCHLB-1_BID,T_OCHLB-1,bid,BATTERY,T_OCHLB,55,50.041268765577115,28.633101847676038,-30.0,-6.955999999999999,45.5,62.2,66.725,75.02299999999998,105.15,57.0,-21.5,67.0,-132.24677334188033,0.0008093591347215069,317
T_BLHLB-4_BID,T_BLHLB-4,bid,OTHER,T_BLHLB_OTH,55,49.258462064365816,25.949191376314996,-16.24,-7.742046820498837,40.58,61.0,65.025,77.45116969756266,80.0,48.62,-43.275999999999996,70.17399999999999,-150.06475872474746,0.0008093591347215069,318
T_BLHLB-3_BID,T_BLHLB-3,bid,BATTERY,T_BLHLB_B,54,40.13330967608748,31.522287366770662,-18.38,-16.618,10.717553191489362,54.335,63.102500000000006,67.28053465346535,84.90999999999998,32.95,-55.19499999999999,62.0725,-230.47294062499998,0.0007946435140902068,319
2__HANGE002_OFFER,2__HANGE002,offer,LOAD RESPONSE,2__HANGE_LR,53,104.32932177872623,30.820673192044506,14.72,50.724000000000004,93.0,104.0,118.5,145.0,199.0,120.0,73.188,178.6,183.46143552469132,0.0007799278934589066,320
2__HSTAT004_BID,2__HSTAT004,bid,BATTERY,2__HSTAT,53,41.623749958482435,35.76049808317664,-16.24,-9.358,7.309999999999999,47.99,65.01,91.90468123007768,103.56,13.2,-42.848,59.629999999999995,-249.5216825595238,0.0007799278934589066,321
2__KFLEX001_OFFER,2__KFLEX001,offer,LOAD RESPONSE,2__KFLEX,53,131.81886510622493,30.08550822103216,77.18996062992126,90.34,112.0,129.5,154.0,178.4,222.5,149.0,118.48,222.0,172.2389371388889,0.0007799278934589066,322
T_RATS-4_OFFER,T_RATS-4,offer,COAL,T_RATS,53,145.3449075471698,50.96315056292315,64.06,79.6,118.5,131.9,180.0,204.0,370.0,148.75,88.6,370.0,155.7416,0.0007799278934589066,323
T_ERRO-2_OFFER,T_ERRO-2,offer,NPSHYD,T_ERRO,52,126.81189999769208,47.49019307683648,76.0,79.3,92.345,117.705,139.125,215.04999999999995,285.0,130.0,85.0,276.2499999999999,172.02047571348697,0.0007652122728276065,324
2__GFLEX002_OFFER,2__GFLEX002,offer,LOAD RESPONSE,2__GFLEX_LR,52,126.57115384615385,30.121581192634853,71.0,92.55,101.025,121.875,138.5,183.39999999999995,207.4,141.4,115.944,207.4,207.2524,0.0007652122728276065,325
2__GSTAT016_BID,2__GSTAT016,bid,BATTERY,2__GSTAT_B,52,53.187178014170364,30.904350576597324,-15.62,-5.84,44.75,63.535066666666665,70.5575,90.59999999999998,110.41,45.595,-31.34,81.24649999999998,-126.32030410120794,0.0007652122728276065,326
T_NTRVB-1_BID,T_NTRVB-1,bid,BATTERY,T_NTRVB,52,44.039234297625285,32.60772112655463,-56.54715752604765,-8.419427529175458,24.7075,55.355000000000004,66.455,83.9035,99.56,49.245000000000005,-28.625499999999995,75.12149999999994,-150.7444611646066,0.0007652122728276065,327
T_TYLNB-1_OFFER,T_TYLNB-1,offer,BATTERY,T_TYLNB,51,97.87160313870554,23.973124476120347,7.88,48.27,94.975,99.95,108.94967859438611,124.01685108397167,138.0,123.0,82.4,176.33499999999998,103.82759086975908,0.0007504966521963064,328
2__NSTAT001_OFFER,2__NSTAT001,offer,BATTERY,2__NSTAT_B,51,131.65350590579683,28.681992986129572,89.0,93.5,110.65,124.0,148.5,180.0,205.9,146.1,114.655,185.3,212.0493333333333,0.0007504966521963064,329
2__GSTAT003_OFFER,2__GSTAT003,offer,BATTERY,2__GSTAT_B,51,134.7030414780618,38.213445601866155,9.0,95.5,105.90147999999999,123.0,157.19997,196.0,226.0,150.17,116.9,230.0,237.99702100289528,0.0007504966521963064,330
2__HANGE001_OFFER,2__HANGE001,offer,LOAD RESPONSE,2__HANGE_LR,51,98.16814446440823,20.544137333084716,33.84,65.015,90.73503657154632,99.43013698630136,111.53,122.9,145.0,117.81,91.495,142.1,182.20179414930556,0.0007504966521963064,331
V__BCEND004_BID,V__BCEND004,bid,BATTERY,V__BCEND,51,51.612544567543246,26.0741651756526,-8.13,2.2383,40.0,55.0,65.425,87.78,110.0,43.0,-24.665,73.775,-179.01607142857142,0.0007504966521963064,332
2__GCMRO002_BID,2__GCMRO002,bid,OTHER,2__GCMRO,50,51.43081905331263,34.33270177044162,-43.79,-5.5885,20.329618574075862,62.790000000000006,74.14249999999998,87.475,102.36,58.295,-37.665,80.53999999999999,-215.4940972222222,0.0007357810315650063,333
2__HANGE005_BID,2__HANGE005,bid,OTHER,2__HANGE_OTH,50,42.1989068897143,29.895560112296703,-14.02,-11.452,27.566257528233944,51.70440513894664,63.275000000000006,75.01799999999999,102.0,21.15,-51.204499999999996,61.50149999999999,-161.94680009029105,0.0007357810315650063,334
2__FBPGM002_OFFER,2__FBPGM002,offer,BATTERY,2__FBPGM,50,116.19550081585591,22.376659138644808,38.15,93.0815,102.8481339904508,114.8185859626535,128.8732259324841,150.7825,189.0,131.84,96.12950000000001,159.50549999999998,103.45029556213765,0.0007357810315650063,335
T_WHLWB-1_BID,T_WHLWB-1,bid,BATTERY,T_WHLWB,50,54.200386271141355,20.57339935197396,0.0,2.530500000000001,49.1125,59.6,62.4864875,77.7545,110.69,53.5,-5.499999999999998,63.749999999999986,-158.16076015873017,0.0007357810315650063,336
E_SUDME-1_OFFER,E_SUDME-1,offer,DIESEL,E_SUDME,50,116.61760156996793,27.261658876183635,68.0,85.0,98.0,107.86873,128.825,169.1,182.1,128.0,102.9925,189.0,170.0506,0.0007357810315650063,337
T_BLHLB-2_BID,T_BLHLB-2,bid,BATTERY,T_BLHLB_B,49,46.57353769454348,29.762487758256327,-17.32,-16.872,35.01,62.55,66.27313426667307,74.69799999999996,79.31999999999998,47.55,-49.458,72.12399999999995,-185.79651203503008,0.0007210654109337061,338
2__HANGE001_BID,2__HANGE001,bid,LOAD RESPONSE,2__HANGE_LR,49,39.99962602267687,29.14093702939169,-19.68,-16.674,16.0,47.4,60.05,75.09999999999995,102.0,25.0,-47.118,55.56399999999999,-189.7029495478032,0.0007210654109337061,339
2__LANGE001_BID,2__LANGE001,bid,LOAD RESPONSE,2__LANGE,49,47.20415052301621,23.61259631223067,-19.68,0.0,41.0,52.34,59.0,77.38799999999995,94.75,39.02,-33.0,54.19999999999999,-196.1353609343377,0.0007210654109337061,340
2__DSTAT001_OFFER,2__DSTAT001,offer,BATTERY,2__DSTAT,48,123.99431930604305,24.63850518620039,89.9,102.328,109.67500000000001,119.11500000000001,130.0,161.3575,230.0,158.65,132.7,201.285,191.2309040013089,0.000706349790302406,341
2__JSTAT002_OFFER,2__JSTAT002,offer,BATTERY,2__JSTAT,48,104.35670855364445,21.469617923683526,51.1,71.15867387210281,92.09840593544655,103.00863030169705,120.125,135.975,141.89,131.48000000000002,89.5525,204.9965,167.78989472222224,0.000706349790302406,342
2__ESTAT003_OFFER,2__ESTAT003,offer,BATTERY,2__ESTAT_B,48,121.80252755875354,18.81644581204322,90.5,94.7,107.75,119.515,137.14499999999998,153.2119723919971,169.35,165.8,139.97500000000002,185.613,278.5812853835979,0.000706349790302406,343
V__GHABI001_OFFER,V__GHABI001,offer,OTHER,V__GHABI,48,124.13605170727656,38.883654975845346,69.0,71.10280168224614,97.25,119.35499999999999,139.25,208.850143,230.0,140.0,86.75,217.41749999999996,110.68219006944445,0.000706349790302406,344
T_DRSLW-1_BID,T_DRSLW-1,bid,WIND,T_DRSLW,47,5.495337021276596,41.940284877940016,-60.0,-34.803,-20.325,-10.0,28.619999999999997,83.235,90.0,-73.87,-92.78,-72.15,-262.8367964678363,0.0006916341696711058,345
2__NFLEX007_OFFER,2__NFLEX007,offer,LOAD RESPONSE,2__NFLEX_LR,47,139.23255882319813,32.0284621466113,84.0,99.0,114.0,132.37,160.025,194.2,222.5,139.4,113.9,222.0,205.17598854166664,0.0006916341696711058,346
2__EFLEX004_OFFER,2__EFLEX004,offer,LOAD RESPONSE,2__EFLEX,47,108.47119896260926,14.023038334618192,71.0,88.53,98.4,112.0,117.08,127.77799999999998,140.0,129.0,114.13,165.0,278.1755725571895,0.0006916341696711058,347
T_FFES-4_BID,T_FFES-4,bid,PS,T_FFES,46,58.268485652173915,38.91388766970652,-50.0,0.0,35.117485,61.25,83.7225,120.44999999999999,125.0,0.0,0.0,0.0,-157.2423,0.0006769185490398058,348
2__LFLEX001_BID,2__LFLEX001,bid,LOAD RESPONSE,2__LFLEX,46,43.153997335187285,35.78398704393062,-26.77,-10.0,12.780000000000001,51.5,65.69500000000001,81.14750000000001,160.0,12.3,-48.75,59.75,-274.50583333333327,0.0006769185490398058,349
T_EAAO-2_BID,T_EAAO-2,bid,WIND,T_EAAO,46,-8.855735174197724,53.96919400972831,-185.33,-83.9575,-36.25,0.0,24.143237996726192,54.75,85.24,-155.345,-199.0675,-81.64,-432.31514,0.0006769185490398058,350
T_LKSDB-1_OFFER,T_LKSDB-1,offer,OTHER,T_LKSDB,46,119.26525642918034,65.16016179082928,79.14011450936206,83.99499999999999,97.0,102.975,118.0,165.83793590318334,525.0,116.0,94.0,197.5,135.32627051378444,0.0006769185490398058,351
2__NSTAT002_OFFER,2__NSTAT002,offer,BATTERY,2__NSTAT_B,45,131.90898210490442,31.348386142523967,93.0,94.0,109.0,123.0,154.5,180.0,226.0,139.0,117.8,191.88,201.3053,0.0006622029284085056,352
T_FINL-1_BID,T_FINL-1,bid,NPSHYD,T_FINL,45,56.04979505217326,19.9524579917776,12.66,18.17,45.0,60.0,68.0,82.99999999999997,106.51,42.56,-57.12999999999999,78.99999999999999,-181.8886405221992,0.0006622029284085056,353
T_WDRGW-1_BID,T_WDRGW-1,bid,WIND,T_WDRGW,45,2.7300180628216038,28.40316075472107,-63.77,-37.361999999999995,-17.03,-3.63,26.24,45.74607999999999,71.17,-75.0,-85.0,-29.35,-251.5512103819236,0.0006622029284085056,354
T_KILLPG-1_OFFER,T_KILLPG-1,offer,CCGT,T_KILLPG,45,141.24543238288211,41.79959054116466,63.65,85.36,120.01,134.0,153.0,235.0,250.0,219.0,159.0,279.0,249.15868,0.0006622029284085056,355
E_CUPAB-1_BID,E_CUPAB-1,bid,OTHER,E_CUPAB,45,50.8926179147061,29.78212732155216,-17.03,-6.685999999999999,46.1,60.5,63.5,74.27399999999999,156.1,34.36,-19.144,57.70399999999999,-124.43807974832252,0.0006622029284085056,356
T_AKGLW-2_BID,T_AKGLW-2,bid,WIND,T_AKGLW,44,-0.36010280681974205,37.45746604663275,-74.0,-36.7,-20.98589262505149,-4.095000000000001,20.502499999999998,91.31850000000007,99.0,-87.0,-87.0,-72.49999999999999,-295.2458002345721,0.0006474873077772055,357
2__HANGE004_OFFER,2__HANGE004,offer,BATTERY,2__HANGE_B,44,98.78260034180666,21.241037288796946,33.84,70.798,85.0,97.0,108.92500000000001,132.25,148.1,110.045,85.74849999999999,169.12900000000002,122.55393851036776,0.0006474873077772055,358
E_JAMBB-1_OFFER,E_JAMBB-1,offer,BATTERY,E_JAMBB_B,44,108.8835199931184,18.095347090505506,75.0,87.81628465277778,96.65,106.0,114.0525,144.8,165.71,114.065,93.32499999999999,155.277,205.16147892258005,0.0006474873077772055,359
I_IND-DSKC1_BID,I_IND-DSKC1,bid,NEMO,I_IND-DSKC,44,9.910302196969697,29.707390559980098,-66.95,-31.1835,-9.065,1.346615,35.14,51.74933,61.0,-13.83011,-176.8,21.324,-217.36547833333333,0.0006474873077772055,360
T_RICHB-1_OFFER,T_RICHB-1,offer,OTHER,T_RICHB,44,98.32747635651286,25.228912591580734,13.713427040523227,54.553,89.75,102.725,113.80000000000001,125.7,163.1,115.5,73.7545,175.6485,149.7171992857143,0.0006474873077772055,361
T_FFES-3_OFFER,T_FFES-3,offer,PS,T_FFES,44,191.40208704545455,40.12318975653839,107.0,111.35,178.75,193.45,214.7829275,246.791518,270.0,254.0,134.75,354.55,310.37350000000004,0.0006474873077772055,362
T_CLDNW-1_BID,T_CLDNW-1,bid,WIND,T_CLDNW,44,-2.8968162337662338,40.463036061597755,-85.28,-43.79,-20.725,-16.095,2.45,84.58500000000002,102.74,-92.58500000000001,-99.6575,-74.58,-371.42077763888886,0.0006474873077772055,363
T_RICHB-2_OFFER,T_RICHB-2,offer,OTHER,T_RICHB,43,105.0795803771317,22.1887108561396,71.6,76.0,90.73503657154632,99.6,118.8,140.312,169.0,118.0,90.3,164.22299999999998,136.36191307024265,0.0006327716871459054,364
2__HLOND002_BID,2__HLOND002,bid,BATTERY,2__HLOND,42,48.07859196588021,29.944131534913634,-24.95,-14.631999999999998,33.665,62.644999999999996,66.1275,81.89649702716518,89.87921285785772,47.42,-76.3775,62.207,-159.82987816445365,0.0006180560665146052,365
T_KENNW-1_BID,T_KENNW-1,bid,WIND,T_KENNW,42,17.69279564788394,32.707139412650854,-27.86,-20.38,-15.18,10.413820566347063,53.275,60.304004,68.2,-31.42,-76.7945,-18.22,-248.51857462962965,0.0006180560665146052,366
T_NANT-1_OFFER,T_NANT-1,offer,NPSHYD,T_NANT,42,128.73737254552532,26.63604970299518,90.0,93.125525,110.5,122.45,144.5,173.0,207.0,140.0,115.25,205.0,184.04229567307692,0.0006180560665146052,367
2__FFSEN007_BID,2__FFSEN007,bid,OTHER,2__FFSEN,42,68.0441542972445,23.946181023171746,7.387771887672664,21.71499309027778,62.45,67.34,81.095,96.36099999999999,146.0,57.185,-0.23199999999999793,83.51999999999998,-133.9879366170635,0.0006180560665146052,368
E_KLYN-A-1_OFFER,E_KLYN-A-1,offer,CCGT,E_KLYN-A,41,124.32926995188319,31.902424558364217,74.0,76.79999999999998,97.0,124.19,150.0,175.0,176.0,140.0,100.0,190.0,184.5284,0.0006033404458833052,369
T_PNYCB-1_BID,T_PNYCB-1,bid,BATTERY,T_PNYCB,41,53.78049321051795,25.867046267490174,-11.4,-4.13,47.05,60.0,68.97,85.01,104.0,50.77,-41.08,81.31,-235.34972125,0.0006033404458833052,370
E_GOSHS-1_OFFER,E_GOSHS-1,offer,DIESEL,E_GOSHS,41,119.72613828800374,21.030999979684324,69.3,94.0,106.4,121.0,127.0,145.0,189.85143,136.0,120.1,186.05,171.9636,0.0006033404458833052,371
E_BTUIW-3_BID,E_BTUIW-3,bid,WIND,E_BTUIW,41,10.53798199321741,26.34518352386325,-21.42,-20.0,-10.11,4.16,33.32,59.0,65.0,-21.42,-21.53,-5.43,-184.36349289682536,0.0006033404458833052,372
I_IND-MFTE1_BID,I_IND-MFTE1,bid,NEMO,I_IND-MFTE,40,-13.8854929135514,26.30850834157464,-74.77,-54.13849999999999,-29.25,-16.06,-4.92,42.494,48.4,-34.71513,-185.3065,5.598999999999966,-314.49553554720137,0.000588624825252005,373
E_BLKPB-1_OFFER,E_BLKPB-1,offer,BATTERY,E_BLKPB,40,108.63908500552243,15.869356877741945,85.84,87.92077678350743,97.5125,103.475,119.5,135.31539199997084,148.0,129.175,93.775,188.75349999999986,211.72026028138526,0.000588624825252005,374
2__LFLEX001_OFFER,2__LFLEX001,offer,LOAD RESPONSE,2__LFLEX,40,96.37683247255306,19.331243000126566,36.40459479997378,64.12950000000001,90.1975,98.5,108.625,122.4005,124.5,123.7,98.62800000000001,178.0,145.84469214046302,0.000588624825252005,375
2__MCMRO003_OFFER,2__MCMRO003,offer,OTHER,2__MCMRO,40,94.63237117138141,23.00299477358244,26.03,39.66259047619047,93.625,102.21896467213148,106.92500000000001,119.05,121.0,118.55,73.15,139.43,160.94801675595238,0.000588624825252005,376
E_BROFB-1_BID,E_BROFB-1,bid,BATTERY,E_BROFB,40,44.990249999999996,25.64640250550472,-24.5,3.1830000000000043,31.830000000000002,56.879999999999995,63.3,72.6105,73.45,36.9,-17.564999999999998,60.911,-199.2337,0.000588624825252005,377
2__CMRCY001_OFFER,2__CMRCY001,offer,LOAD RESPONSE,2__CMRCY,40,107.76815671933839,29.22842301360739,22.6,69.9025,86.9,108.35,126.2125,158.97499999999997,171.5,131.53500000000003,101.45,188.21599999999998,299.4798851754513,0.000588624825252005,378
2__DSTAT006_OFFER,2__DSTAT006,offer,BATTERY,2__DSTAT,40,107.76270229783799,24.946209732655888,0.0,88.051,102.56621575191262,109.5,116.2475,131.39499999999998,175.12,128.9,110.9,151.40749999999997,229.59082668627673,0.000588624825252005,379
E_TRFPK-1_OFFER,E_TRFPK-1,offer,DIESEL,E_TRFPK,40,121.02973494495889,31.86059803956366,66.0,74.6495,98.375,114.85499999999999,146.47511850213303,175.245342,183.0,129.85000000000002,106.7025,192.39999999999998,199.123555,0.000588624825252005,380
2__MSTAT005_OFFER,2__MSTAT005,offer,BATTERY,2__MSTAT_B,39,108.74057818677865,23.882198089061767,54.48,68.297,94.625,107.0,126.45,140.9,164.9,152.97,100.302,218.3,154.376365640681,0.0005739092046207049,381
V__MCEND001_BID,V__MCEND001,bid,BATTERY,V__MCEND,39,48.56846233414147,28.6909586070512,-17.35,-11.83,49.519999999999996,60.5,65.33000000000001,72.631,98.68,45.0,-18.1,60.0,-130.49673611111112,0.0005739092046207049,382
T_GLNDO-1_BID,T_GLNDO-1,bid,NPSHYD,T_GLNDO,39,67.96435897435897,24.210664874332135,27.5,38.12,58.2,66.85,71.03,111.158,172.12,52.0,0.0,83.71,-106.6833,0.0005739092046207049,383
2__LANGE002_OFFER,2__LANGE002,offer,LOAD RESPONSE,2__LANGE,38,97.84183561184413,23.665762141500995,2.36,69.676,91.57755485731947,99.5,112.5,125.52199999999999,129.0,113.5,87.75,163.94849999999997,138.57279758577613,0.0005591935839894047,384
